,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2647,2018,2018-02-01 23:47,야,목,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,943924.0,1686124.0,126.8842162,35.16882566
2648,2018,2018-07-25 16:30,주,수,1,1,0,0,0,광주,광산구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,화물차,화물차,940365.0,1689279.0,126.844908,35.197068
2649,2018,2018-05-22 04:40,야,화,1,1,0,0,0,광주,광산구,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,930826.0,1682008.0,126.740739,35.13089757
2650,2018,2018-04-22 00:35,야,일,1,3,0,2,0,대전,중구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,989841.0,1812515.0,127.3868377,36.30992069
2651,2018,2018-12-28 20:03,야,금,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,994831.0,1813457.0,127.4424156,36.31845295
2652,2018,2018-05-29 22:15,야,화,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,994665.0,1816995.0,127.4405421,36.35034866
2653,2018,2018-04-27 13:55,주,금,1,1,0,0,0,대전,동구,차대차,기타,기타,운전자법규위반,안전거리 미확보,교차로,교차로부근,이륜차,이륜차,승용차,승용차,995418.0,1812508.0,127.4489605,36.30990025
2654,2018,2018-05-14 05:00,야,월,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,988737.0,1811910.0,127.3745488,36.30445407
2655,2018,2018-03-03 16:37,주,토,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,993183.0,1827514.0,127.423933,36.44517161
2656,2018,2018-07-27 21:15,야,금,1,2,0,1,0,대전,서구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,988195.0,1817826.0,127.3684222,36.35778281
2657,2018,2018-08-10 00:08,야,금,1,1,0,0,0,대전,유성구,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로내,승용차,승용차,승용차,승용차,983193.0,1814644.0,127.3127391,36.32902148
2658,2018,2018-10-14 18:54,야,일,1,2,0,1,0,대전,유성구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,986554.0,1821820.0,127.3500627,36.39376856
2659,2018,2018-11-19 19:30,야,월,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,989402.0,1824916.0,127.3817786,36.4217156
2660,2018,2018-04-30 04:17,야,월,1,1,0,0,0,대전,유성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,985882.0,1820113.0,127.3426002,36.37836976
2661,2018,2018-03-10 04:27,야,토,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,985658.0,1816489.0,127.3401697,36.34569476
2662,2018,2018-05-10 00:32,야,목,1,1,0,0,0,대전,유성구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,985413.0,1817988.0,127.3374113,36.35920513
2663,2018,2018-03-03 02:22,야,토,1,1,0,0,0,울산,북구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1167722.0,1736691.0,129.351808,35.61211245
2664,2018,2018-11-08 04:30,야,목,1,1,0,0,0,울산,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1163981.0,1730296.0,129.3092253,35.55510797
2665,2018,2018-05-12 07:45,주,토,1,1,0,0,0,울산,중구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,보행자,보행자,1165994.0,1730537.0,129.3314743,35.5569446
2666,2018,2018-07-24 04:07,야,화,1,2,1,0,0,울산,중구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1163793.0,1730177.0,129.3071279,35.55406663
2667,2018,2018-09-19 03:55,야,수,1,1,0,0,0,울산,남구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1159939.0,1729156.0,129.2644233,35.54549476
2668,2018,2018-02-18 08:07,주,일,1,1,0,0,0,울산,남구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1159552.0,1728764.0,129.2600785,35.5420243
2669,2018,2018-03-18 04:00,야,일,1,2,1,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1167002.0,1728672.0,129.3422062,35.53996789
2670,2018,2018-05-23 21:00,야,수,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1165004.0,1724878.0,129.3194041,35.50611061
2671,2018,2018-02-18 05:10,야,일,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1164973.0,1728121.0,129.3197222,35.53534202
2672,2018,2018-08-19 02:20,야,일,1,1,0,0,0,울산,동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,1173144.0,1723705.0,129.4088655,35.49415319
2673,2018,2018-04-05 09:30,주,목,2,39,8,29,0,울산,북구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승합차,승합차,1172108.0,1726701.0,129.398085,35.52133244
2674,2018,2018-10-05 18:40,야,금,1,1,0,0,0,울산,울주군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1150127.0,1738471.0,129.1579509,35.63098391
2675,2018,2018-08-01 20:25,야,수,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1147137.0,1732044.0,129.1237715,35.57350783
2676,2018,2018-10-07 05:39,야,일,1,1,0,0,0,울산,울주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1144665.0,1734290.0,129.0969025,35.5941155
2677,2018,2018-01-04 15:15,주,목,1,1,0,0,0,울산,울주군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,자전거,자전거,1155910.0,1720970.0,129.218421,35.47235961
2678,2018,2018-12-14 21:20,야,금,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,961670.0,1972084.0,127.0649145,37.74758746
2679,2018,2018-02-25 23:52,야,일,1,1,0,0,0,경기,의정부시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,961419.0,1970776.0,127.0621349,37.73578786
2680,2018,2018-09-09 17:00,주,일,1,1,0,0,0,경기,고양시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,947776.0,1960893.0,126.9080123,37.64603663
2681,2018,2018-11-03 17:05,주,토,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,935607.0,1962929.0,126.7698996,37.66361368
2682,2018,2018-08-25 02:00,야,토,1,1,0,0,0,경기,고양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,938274.0,1962674.0,126.8001581,37.66149872
2683,2018,2018-01-03 23:14,야,수,1,2,0,1,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,936065.0,1962102.0,126.7751646,37.65619221
2684,2018,2018-01-23 10:04,주,화,1,2,1,0,0,경기,고양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,화물차,화물차,939016.0,1967728.0,126.8081472,37.70709865
2685,2018,2018-04-24 20:40,야,화,1,5,0,4,0,경기,남양주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,승용차,승용차,970191.0,1966584.0,127.1618604,37.69833238
2686,2018,2018-03-27 23:40,야,화,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,973217.0,1955204.0,127.196603,37.5958543
2687,2018,2018-09-19 01:40,야,수,1,1,0,0,0,경기,남양주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,승용차,승용차,973124.0,1970986.0,127.1949679,37.73809922
2688,2018,2018-08-13 07:30,주,월,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,977404.0,1961529.0,127.2438371,37.65297636
2689,2018,2018-11-16 18:10,야,금,1,3,1,1,0,경기,남양주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,969921.0,1956022.0,127.1592329,37.60312534
2690,2018,2018-12-18 06:48,주,화,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,973313.0,1971256.0,127.197103,37.74053831
2691,2018,2018-11-29 17:40,주,목,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,937384.0,1976469.0,126.7888803,37.78576764
2692,2018,2018-05-21 02:20,야,월,1,2,1,0,0,경기,파주시,차대차,추돌,추돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,이륜차,승용차,승용차,934210.0,1971647.0,126.7532736,37.74208634
2693,2018,2018-07-28 00:55,야,토,1,3,0,2,0,경기,파주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,949465.0,1997912.0,126.9245734,37.97977353
2694,2018,2018-03-21 16:50,주,수,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,931498.0,1970169.0,126.7226338,37.72856688
2695,2018,2018-04-25 23:40,야,수,1,1,0,0,0,경기,파주시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,941794.0,1970141.0,126.8394681,37.72902708
2696,2018,2018-12-21 23:05,야,금,1,1,0,0,0,경기,양주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,958417.0,1976248.0,127.027752,37.78497531
2697,2018,2018-03-23 05:42,야,금,1,1,0,0,0,경기,양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,963242.0,1978035.0,127.0824563,37.80128838
2698,2018,2018-09-29 09:55,주,토,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,980155.0,2010025.0,127.2736909,38.09013572
2699,2018,2018-08-13 16:15,주,월,1,1,0,0,0,경기,연천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,이륜차,이륜차,955739.0,2003612.0,126.995659,38.0314728
2700,2018,2018-05-07 00:53,야,월,1,2,1,0,0,경기,연천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,없음,없음,961053.0,2003286.0,127.0562264,38.02877884
2701,2018,2018-05-10 17:07,주,목,1,1,0,0,0,경기,연천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,961950.0,2003875.0,127.0664155,38.03412539
2702,2018,2018-09-17 19:30,야,월,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,개인형이동수단(PM),개인형이동수단(PM),보행자,보행자,934781.0,1965068.0,126.7603437,37.6828334
2703,2018,2018-04-06 01:32,야,금,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,935724.0,1964835.0,126.7710581,37.68080004
2704,2018,2018-12-29 16:18,주,토,1,3,2,0,0,서울,중구,차대차,추돌,추돌,운전자법규위반,과속,단일로,터널안,승용차,승용차,건설기계,건설기계,955681.0,1949858.0,126.9982846,37.54699189
2705,2018,2018-07-12 00:13,야,목,1,1,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,이륜차,이륜차,없음,없음,954743.0,1949755.0,126.9876727,37.54601793
2706,2018,2018-02-15 18:30,야,목,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,953428.0,1950841.0,126.972718,37.55574075
2707,2018,2018-10-24 15:10,주,수,1,1,0,0,0,서울,용산구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,자전거,자전거,955065.0,1947423.0,126.9914605,37.52501478
2708,2018,2018-05-31 21:20,야,목,1,1,0,0,0,서울,용산구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,951856.0,1947699.0,126.9551269,37.52734047
2709,2018,2018-06-19 14:43,주,화,1,1,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,957808.0,1953542.0,127.0221506,37.58029657
2710,2018,2018-04-10 21:49,야,화,1,1,0,0,0,서울,강북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,956819.0,1960804.0,127.0105211,37.6457043
2711,2018,2018-11-17 20:25,야,토,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,959631.0,1953693.0,127.0427882,37.58173935
2712,2018,2018-03-07 03:35,야,수,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,959825.0,1953487.0,127.0449967,37.57989111
2713,2018,2018-11-05 17:53,주,월,1,2,1,0,0,서울,마포구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로부근,이륜차,이륜차,건설기계,건설기계,949324.0,1949955.0,126.9263163,37.54753847
2714,2018,2018-05-14 03:30,야,월,1,1,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,승용차,이륜차,이륜차,948802.0,1949988.0,126.9204049,37.54780705
2715,2018,2018-10-29 09:50,주,월,1,2,0,1,0,서울,영등포구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승합차,승합차,947466.0,1947515.0,126.9054582,37.52544239
2716,2018,2018-03-15 23:40,야,목,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,보행자,보행자,946973.0,1945371.0,126.9000338,37.50608998
2717,2018,2018-07-03 14:05,주,화,1,1,0,0,0,서울,금천구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,946899.0,1940771.0,126.8995285,37.46462504
2718,2018,2018-07-26 02:37,야,목,1,1,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,959131.0,1952237.0,127.0372067,37.56859398
2719,2018,2018-09-13 08:45,주,목,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,화물차,보행자,보행자,960632.0,1948791.0,127.0543883,37.53759951
2720,2018,2018-04-17 17:10,주,화,1,1,0,0,0,서울,동작구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,951475.0,1945423.0,126.9509654,37.5068064
2721,2018,2018-12-21 06:20,주,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,959992.0,1945399.0,127.047329,37.50699867
2722,2018,2018-12-23 22:09,야,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,960781.0,1947051.0,127.0561677,37.52192263
2723,2018,2018-03-20 04:23,야,화,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,959059.0,1945762.0,127.0367526,37.51022959
2724,2018,2018-01-12 03:20,야,금,1,1,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,938157.0,1953582.0,126.7996008,37.57954641
2725,2018,2018-07-23 22:40,야,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,967145.0,1948700.0,127.1281123,37.53703446
2726,2018,2018-01-22 12:50,주,월,1,1,0,0,0,서울,강동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,966981.0,1949761.0,127.1262083,37.54659183
2727,2018,2018-05-30 11:30,주,수,1,1,0,0,0,서울,송파구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,건설기계,건설기계,이륜차,이륜차,968808.0,1943785.0,127.1471442,37.49279102
2728,2018,2018-07-30 04:10,야,월,1,2,1,0,0,서울,송파구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,원동기장치자전거,원동기장치자전거,967129.0,1945906.0,127.1280562,37.51185034
2729,2018,2018-10-29 16:13,주,월,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,운전자법규위반,과속,기타,기타,승용차,승용차,보행자,보행자,959003.0,1955243.0,127.035589,37.5956821
2730,2018,2018-06-04 09:25,주,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,960042.0,1956595.0,127.0472846,37.60791371
2731,2018,2018-12-20 15:25,주,목,1,1,0,0,0,서울,구로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,942490.0,1944647.0,126.8493711,37.49929601
2732,2018,2018-11-26 01:56,야,월,1,3,0,1,1,서울,양천구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,943790.0,1948794.0,126.8637603,37.53675334
2733,2018,2018-08-07 04:20,야,화,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,962415.0,1958597.0,127.0740665,37.62605828
2734,2018,2018-07-19 02:25,야,목,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,962250.0,1958729.0,127.0721899,37.62724126
2735,2018,2018-07-18 16:30,주,수,1,1,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,961472.0,1957617.0,127.0634319,37.61718627
2736,2018,2018-04-25 04:02,야,수,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,962790.0,1963101.0,127.0780865,37.66666899
2737,2018,2018-07-15 21:00,야,일,1,1,0,0,0,서울,서초구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승합차,승합차,954275.0,1944096.0,126.9827272,37.49498875
2738,2018,2018-08-13 16:30,주,월,1,1,0,0,0,서울,강남구,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,화물차,보행자,보행자,962385.0,1943233.0,127.0745147,37.48757625
2739,2018,2018-12-08 05:38,야,토,1,1,0,0,0,서울,강남구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,화물차,화물차,964678.0,1943323.0,127.1004472,37.48847802
2740,2018,2018-10-21 16:08,주,일,1,1,0,0,0,부산,서구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,승용차,승용차,1138525.7,1677036.5,129.0194619,35.07892626
2741,2018,2018-10-11 21:10,야,목,1,2,1,0,0,부산,남구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,1146819.0,1680788.0,129.1110636,35.11156754
2742,2018,2018-02-08 21:00,야,목,1,1,0,0,0,부산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1137951.0,1691523.0,129.0155794,35.20958736
2743,2018,2018-03-28 14:15,주,수,1,1,0,0,0,부산,영도구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,1142485.0,1678958.0,129.063207,35.09569471
2744,2018,2018-01-06 04:30,야,토,1,1,0,0,0,부산,해운대구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1153274.0,1687704.0,129.1831517,35.17294183
2745,2018,2018-01-21 16:25,주,일,1,1,0,0,0,부산,부산진구,차대차,측면충돌,측면충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,이륜차,이륜차,승용차,승용차,1143490.0,1687729.0,129.0757521,35.17461232
2746,2018,2018-12-10 00:35,야,월,1,1,0,0,0,부산,부산진구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1142030.8,1685064.2,129.0592745,35.15079959
2747,2018,2018-09-26 19:50,야,수,1,1,0,0,0,부산,부산진구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,이륜차,이륜차,보행자,보행자,1142734.0,1687679.0,129.0674441,35.17426934
2748,2018,2018-03-17 10:10,주,토,1,2,0,1,0,부산,강서구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,특수차,특수차,승용차,승용차,1127573.0,1687539.0,128.9009778,35.17504721
2749,2018,2018-07-10 16:15,주,화,1,1,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,특수차,특수차,1126373.0,1685971.0,128.8875629,35.16106411
2750,2018,2018-07-08 21:40,야,일,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,보행자,보행자,1135082.0,1687336.0,128.9833827,35.17223563
2751,2018,2018-09-20 23:55,야,목,1,1,0,0,0,부산,사상구,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,지하차도(도로)내,승용차,승용차,보행자,보행자,1133814.0,1684327.0,128.9689747,35.14528151
2752,2018,2018-10-13 12:35,주,토,1,1,0,0,0,부산,사상구,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,단일로,지하차도(도로)내,화물차,화물차,이륜차,이륜차,1134813.0,1689365.0,128.9807614,35.19056148
2753,2018,2018-11-07 13:17,주,수,1,1,0,0,0,부산,사상구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,자전거,자전거,1134938.6,1685771.9,128.9815527,35.15815583
2754,2018,2018-05-07 09:05,주,월,1,5,4,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,교차로,교차로내,승용차,승용차,없음,없음,1155052.0,1696646.0,129.204353,35.25326437
2755,2018,2018-09-02 13:55,주,일,1,3,1,1,0,울산,울주군,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,승용차,승용차,1157429.0,1731096.0,129.2371221,35.56338086
2756,2018,2018-10-24 15:20,주,수,1,2,0,1,0,울산,울주군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1151079.0,1740814.0,129.1688996,35.65195541
2757,2018,2018-11-19 10:15,주,월,1,1,0,0,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,955098.0,1922845.0,126.9933284,37.30348397
2758,2018,2018-08-09 09:12,주,목,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,955502.5,1922632.1,126.9979054,37.30158443
2759,2018,2018-11-27 10:19,주,화,1,8,3,4,0,경기,성남시,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,건설기계,건설기계,승용차,승용차,964386.0,1936238.0,127.0974867,37.42460609
2760,2018,2018-01-26 20:15,야,금,1,2,0,1,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,964709.0,1892754.0,127.1031964,37.03265963
