,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
1091,2022,2022-06-18 07:00,주,토,1,0,0,0,0,전북,익산시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,953042,1773667,126.97925754,35.95860099
1092,2022,2022-06-18 08:00,주,토,1,0,0,0,0,부산,북구,차대차,기타,기타,교차로 통행방법 위반,교차로,교차로부근,승합차,이륜차,1136675,1690929,129.0014665,35.20440767
1093,2022,2022-06-18 14:00,주,토,1,0,0,0,0,강원,양양군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1101105,2006358,128.65236256,38.05165508
1094,2022,2022-06-18 16:00,주,토,1,0,0,0,0,경남,거창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1034068,1759394,127.87719073,35.83045206
1095,2022,2022-06-18 20:00,야,토,1,0,0,0,0,충남,금산군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,998919,1801540,127.48797377,36.21102797
1096,2022,2022-06-18 22:00,야,토,1,0,0,0,0,부산,강서구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,1135674,1691123,128.99050513,35.20629225
1097,2022,2022-06-18 23:00,야,토,1,0,0,0,0,제주,제주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,918141,1504655,126.6184119,33.53069299
1098,2022,2022-06-19 03:00,야,일,1,0,0,0,0,경기,고양시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,944455,1958518,126.87054955,37.62443605
1099,2022,2022-06-19 07:00,주,일,1,0,0,0,0,강원,홍천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1022597,1964522,127.75626692,37.6799532
1100,2022,2022-06-19 20:00,야,일,1,0,0,0,0,인천,미추홀구,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,이륜차,926595,1939516,126.67007288,37.45192434
1101,2022,2022-06-20 07:00,주,월,1,2,0,2,0,전북,전주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,962952,1764252,127.08959068,35.8741434
1102,2022,2022-06-20 11:00,주,월,1,0,0,0,0,전북,부안군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,승용차,925392,1732768,126.67646589,35.58816023
1103,2022,2022-06-20 13:00,주,월,1,2,1,0,1,경기,하남시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,975898,1949964,127.22714529,37.54869796
1104,2022,2022-06-20 15:00,주,월,1,2,1,1,0,충남,공주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,기타,기타,화물차,화물차,964669,1834183,127.10546107,36.504666
1105,2022,2022-06-20 16:00,주,월,1,0,0,0,0,전북,군산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,보행자,929644,1776670,126.71953615,35.98426721
1106,2022,2022-06-20 22:00,야,월,1,3,2,1,0,전북,군산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,940089,1774044,126.83559404,35.96129059
1107,2022,2022-06-21 06:00,주,화,1,0,0,0,0,경기,군포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,949232,1926146,126.92691378,37.33293563
1108,2022,2022-06-21 09:00,주,화,1,0,0,0,0,충남,보령시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,승용차,919236,1817193,126.59992424,36.34875862
1109,2022,2022-06-21 10:00,주,화,1,0,0,0,0,경기,의정부시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,960574,1971715,127.05249407,37.74421508
1110,2022,2022-06-21 13:00,주,화,1,0,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940633,1951367,126.82782025,37.55974579
1111,2022,2022-06-21 14:00,주,화,1,0,0,0,0,강원,양구군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,1048905,2023616,128.05862772,38.21151566
1112,2022,2022-06-21 15:00,주,화,2,0,0,0,0,강원,춘천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1024997,1981563,127.78407112,37.83348423
1113,2022,2022-06-21 16:00,주,화,1,0,0,0,0,경남,양산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,1149997,1709987,129.1512514,35.37427953
1114,2022,2022-06-21 19:00,야,화,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,937440,1938175,126.79279245,37.44063525
1115,2022,2022-06-21 19:00,야,화,1,0,0,0,0,전남,영광군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,908755,1698966,126.49663525,35.28202706
1116,2022,2022-06-21 22:00,야,화,1,0,0,0,0,서울,용산구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,955232,1949383,126.99323087,37.54268889
1117,2022,2022-06-22 00:00,야,수,1,1,0,1,0,경북,경산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1118844,1765347,128.81654933,35.87750166
1118,2022,2022-06-22 06:00,주,수,1,4,1,3,0,전북,전주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,966160,1756315,127.12546398,35.80269961
1119,2022,2022-06-22 12:00,주,수,1,0,0,0,0,서울,은평구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,950152,1956842,126.93522068,37.60965691
1120,2022,2022-06-22 15:00,주,수,1,2,1,1,0,충남,예산군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,940332,1840121,126.83324534,36.55698603
1121,2022,2022-06-22 17:00,주,수,1,0,0,0,0,전남,고흥군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,농기계,이륜차,966160,1608040,127.13153736,34.46569648
1122,2022,2022-06-23 00:00,야,목,1,2,2,0,0,경기,고양시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승합차,935405,1962319,126.7676635,37.65810175
1123,2022,2022-06-23 04:00,야,목,1,0,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1095646,1684859,128.55011318,35.154433
1124,2022,2022-06-23 09:00,주,목,1,0,0,0,0,충북,괴산군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1039314,1868501,127.94077589,36.81387645
1125,2022,2022-06-23 12:00,주,목,1,0,0,0,0,서울,용산구,차대사람,횡단중,횡단중,중앙선 침범,단일로,기타단일로,화물차,보행자,953887,1946688,126.97817543,37.51833188
1126,2022,2022-06-23 14:00,주,목,1,3,1,2,0,부산,사하구,차대사람,기타,기타,신호위반,교차로,교차로내,승용차,보행자,1136303,1678394,128.99531228,35.09146607
1127,2022,2022-06-23 14:00,주,목,1,2,1,1,0,인천,서구,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,화물차,승용차,928303,1952678,126.68809797,37.57068409
1128,2022,2022-06-23 17:00,주,목,2,0,0,0,0,강원,양양군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승합차,화물차,1099121,2011789,128.63050685,38.10081344
1129,2022,2022-06-23 19:00,야,목,1,0,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,967265,1977710,127.12816836,37.79851225
1130,2022,2022-06-23 23:00,야,목,1,0,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,947668,1946840,126.90779231,37.51937
1131,2022,2022-06-24 00:00,야,금,1,1,0,1,0,경기,안양시,차대사람,보도통행중,보도통행중,기타,기타,기타,승용차,보행자,950575,1931854,126.94169236,37.38445689
1132,2022,2022-06-24 06:00,주,금,1,0,0,0,0,경북,예천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1080534,1866107,128.4026292,36.78968715
1133,2022,2022-06-24 07:00,주,금,1,1,1,0,0,전남,광양시,차대차,기타,기타,중앙선 침범,기타,기타,승용차,승용차,1014539,1657909,127.65916579,34.91586124
1134,2022,2022-06-24 10:00,주,금,1,0,0,0,0,서울,은평구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,947938,1954628,126.91029471,37.58957934
1135,2022,2022-06-24 10:00,주,금,1,1,0,1,0,서울,송파구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,개인형이동장치(PM),보행자,964955,1944580,127.10352062,37.49981849
1136,2022,2022-06-24 12:00,주,금,1,0,0,0,0,경남,창원시(통합),차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,1102474,1696920,128.62656756,35.26249468
1137,2022,2022-06-24 13:00,주,금,1,0,0,0,0,인천,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,925852,1956235,126.65998516,37.60254764
1138,2022,2022-06-24 15:00,주,금,1,0,0,0,0,강원,동해시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,건설기계,승용차,1143502,1947574,129.12380459,37.51630686
1139,2022,2022-06-24 18:00,야,금,1,0,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,이륜차,보행자,941347,1730709,126.8527175,35.57067095
1140,2022,2022-06-25 01:00,야,토,1,2,0,1,1,부산,부산진구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,1142736,1687734,129.06747562,35.17476481
1141,2022,2022-06-25 04:00,야,토,1,1,0,1,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,921374,1820339,126.62343064,36.37729481
1142,2022,2022-06-25 08:00,주,토,1,0,0,0,0,부산,동래구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1142880,1691090,129.06963824,35.20499454
1143,2022,2022-06-25 08:00,주,토,1,2,0,2,0,경기,고양시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,944694,1964074,126.87283685,37.67452613
1144,2022,2022-06-25 11:00,주,토,1,2,0,2,0,충남,홍성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,925366,1848603,126.66520034,36.63239113
1145,2022,2022-06-25 12:00,주,토,1,0,0,0,0,경기,성남시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,이륜차,보행자,969765,1937513,127.15822741,37.43628981
1146,2022,2022-06-25 14:00,주,토,1,0,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,1022080,1988572,127.75113633,37.89673178
1147,2022,2022-06-25 17:00,주,토,1,0,0,0,0,경남,양산시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,이륜차,1151025,1712772,129.16307926,35.39922574
1148,2022,2022-06-25 22:00,야,토,1,1,0,1,0,대전,유성구,차대차,정면충돌,정면충돌,중앙선 침범,기타,기타,이륜차,승용차,983660,1820089,127.31782802,36.37811818
1149,2022,2022-06-26 00:00,야,일,1,0,0,0,0,경기,광주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,977392,1940648,127.24434498,37.46476545
1150,2022,2022-06-26 07:00,주,일,1,0,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,968625,1937972,127.14532169,37.44038908
1151,2022,2022-06-26 07:00,주,일,1,0,0,0,0,경기,시흥시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,927453,1926162,126.68108305,37.33163369
1152,2022,2022-06-26 10:00,주,일,1,0,0,0,0,경남,고성군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,1088846,1671273,128.47400706,35.03256576
1153,2022,2022-06-27 00:00,야,월,1,0,0,0,0,경기,고양시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,개인형이동장치(PM),승용차,936318,1965262,126.77775672,37.68468989
1154,2022,2022-06-27 06:00,주,월,1,0,0,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,989018,1716544,127.37899332,35.44462676
1155,2022,2022-06-27 15:00,주,월,1,0,0,0,0,경기,남양주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,976293,1971068,127.23093173,37.73892589
1156,2022,2022-06-27 16:00,주,월,1,1,1,0,0,경북,경주시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1145742,1778055,129.11675872,35.98839718
1157,2022,2022-06-27 19:00,야,월,1,0,0,0,0,경기,평택시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,965073,1890032,127.10741526,37.00813663
1158,2022,2022-06-27 19:00,야,월,1,0,0,0,0,대구,달서구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,이륜차,승합차,1092458,1757993,128.52344192,35.81405531
1159,2022,2022-06-27 21:00,야,월,1,0,0,0,0,부산,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1140289,1681044,129.03947602,35.11480615
1160,2022,2022-06-27 21:00,야,월,1,0,0,0,0,전남,나주시,차대차,기타,기타,기타,단일로,기타단일로,승용차,승용차,935977,1671911,126.79805338,35.04019761
1161,2022,2022-06-27 23:00,야,월,1,0,0,0,0,광주,북구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,이륜차,942388,1690859,126.86701889,35.21143238
1162,2022,2022-06-28 02:00,야,화,1,0,0,0,0,충북,제천시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,1063611,1901483,128.21594871,37.10984751
1163,2022,2022-06-28 11:00,주,화,1,0,0,0,0,전남,무안군,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,903107,1671871,126.43771786,35.03721711
1164,2022,2022-06-29 07:00,주,수,1,2,0,2,0,충남,홍성군,차대차,추돌,추돌,기타,교차로,교차로부근,승용차,화물차,923370,1839706,126.64376332,36.55203471
1165,2022,2022-06-29 09:00,주,수,1,0,0,0,0,경기,안산시,차대차,기타,기타,안전거리 미확보,교차로,교차로내,화물차,승용차,940657,1923492,126.8303342,37.30850584
1166,2022,2022-06-29 09:00,주,수,1,0,0,0,0,전북,완주군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,966291,1771705,127.12626277,35.94145951
1167,2022,2022-06-29 09:00,주,수,1,0,0,0,0,경북,영주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,승용차,1101092,1870233,128.63355568,36.82490314
1168,2022,2022-06-29 09:00,주,수,1,0,0,0,0,광주,북구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,945700,1688059,126.9035905,35.18637051
1169,2022,2022-06-29 12:00,주,수,1,0,0,0,0,경북,울진군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1159153,1894008,129.28936615,37.0311327
1170,2022,2022-06-29 14:00,주,수,1,0,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,사륜오토바이(ATV),승용차,949846,1840904,126.93950265,36.56459161
1171,2022,2022-06-29 15:00,주,수,1,0,0,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1111181,1966279,128.76100967,37.68932542
1172,2022,2022-06-29 18:00,야,수,1,0,0,0,0,경기,연천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,958466,2009238,127.02640471,38.08230633
1173,2022,2022-06-30 00:00,야,목,1,0,0,0,0,충북,제천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,특수차,없음,1055625,1911012,128.12677923,37.19624729
1174,2022,2022-06-30 00:00,야,목,1,2,0,2,0,인천,계양구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,933824,1948784,126.75096443,37.53600161
1175,2022,2022-06-30 01:00,야,목,1,1,1,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,1067178,1918155,128.25759211,37.25986904
1176,2022,2022-06-30 12:00,주,목,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,개인형이동장치(PM),1166865,1804429,129.35656472,36.22266885
1177,2022,2022-06-30 19:00,야,목,1,0,0,0,0,경남,거제시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1111144,1670144,128.71826191,35.02017929
1178,2022,2022-07-01 00:00,야,금,1,0,0,0,0,충북,충주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1038617,1885668,127.93383641,36.96865428
1179,2022,2022-07-01 03:00,야,금,1,0,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957620,1949994,127.02022659,37.54830892
1180,2022,2022-07-01 04:00,야,금,1,4,2,2,0,충북,영동군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1038837,1802162,127.93209052,36.21585623
1181,2022,2022-07-01 08:00,주,금,1,0,0,0,0,경북,구미시,차대사람,기타,기타,기타,교차로,교차로내,승용차,보행자,1077980,1790712,128.3664152,36.11027368
1182,2022,2022-07-01 10:00,주,금,1,0,0,0,0,경기,화성시,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,화물차,959678,1911243,127.04563571,37.19911627
1183,2022,2022-07-01 15:00,주,금,1,0,0,0,0,충남,금산군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,998747,1789495,127.48607947,36.10243356
1184,2022,2022-07-01 18:00,야,금,1,0,0,0,0,경남,통영시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,1083291,1654031,128.41139279,34.87757917
1185,2022,2022-07-01 21:00,야,금,1,0,0,0,0,경기,파주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,934049,1970259,126.75157228,37.72956535
1186,2022,2022-07-02 03:00,야,토,1,0,0,0,0,대구,중구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1099101,1763127,128.59760071,35.85968743
1187,2022,2022-07-02 11:00,주,토,1,1,1,0,0,서울,동대문구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,959668,1953339,127.04322676,37.57855028
1188,2022,2022-07-02 14:00,주,토,1,0,0,0,0,경남,진주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1038168,1689775,127.91930667,35.20258645
1189,2022,2022-07-02 16:00,주,토,1,4,3,1,0,경기,여주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1009790,1915430,127.61037407,37.23767818
1190,2022,2022-07-02 17:00,주,토,1,0,0,0,0,부산,기장군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,1155989,1695545,129.21443952,35.24319555
1191,2022,2022-07-02 17:00,주,토,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1152138,1709234,129.17467158,35.36716838
1192,2022,2022-07-02 19:00,야,토,1,4,4,0,0,충북,음성군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,998362,1890874,127.48158661,37.01637461
1193,2022,2022-07-02 20:00,야,토,1,0,0,0,0,경남,밀양시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1112295,1723863,128.73822156,35.50432617
1194,2022,2022-07-02 20:00,야,토,1,1,0,1,0,경남,양산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,1151713,1714060,129.17089222,35.41072994
1195,2022,2022-07-02 23:00,야,토,1,0,0,0,0,서울,영등포구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,948407,1944938,126.91628822,37.50226856
1196,2022,2022-07-03 01:00,야,일,1,0,0,0,0,전남,신안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,878134,1633741,126.16953501,34.69076212
1197,2022,2022-07-03 02:00,야,일,2,3,1,2,0,인천,남동구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,고가도로위,승용차,승용차,930058,1936194,126.70953753,37.42225193
1198,2022,2022-07-03 05:00,야,일,1,0,0,0,0,경북,칠곡군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1082202,1768526,128.41101524,35.90992331
1199,2022,2022-07-03 09:00,주,일,1,0,0,0,0,경북,영덕군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1168538,1836154,129.38204371,36.50823782
1200,2022,2022-07-03 10:00,주,일,1,0,0,0,0,부산,북구,차대차,기타,기타,신호위반,교차로,교차로내,승용차,자전거,1137515,1696751,129.01166498,35.25677214
1201,2022,2022-07-03 11:00,주,일,1,0,0,0,0,전북,완주군,차대사람,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,957647,1758671,127.03112105,35.82361069
1202,2022,2022-07-03 15:00,주,일,1,0,0,0,0,광주,광산구,차량단독,전도,전도,안전운전 의무 불이행,단일로,터널안,자전거,없음,938754,1691747,126.82702856,35.21922372
1203,2022,2022-07-03 16:00,주,일,1,0,0,0,0,전남,목포시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,자전거,899277,1645161,126.39895546,34.79602781
1204,2022,2022-07-03 23:00,야,일,1,0,0,0,0,경기,평택시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,961244,1896480,127.06404564,37.06610946
1205,2022,2022-07-04 07:00,주,월,1,0,0,0,0,전남,곡성군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,이륜차,화물차,969778,1695594,127.16777133,35.25532689
1206,2022,2022-07-04 09:00,주,월,1,0,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,이륜차,화물차,1082451,1708530,128.40763726,35.36901778
1207,2022,2022-07-04 13:00,주,월,1,1,0,1,0,경기,파주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,937641,1977636,126.79169845,37.79630284
1208,2022,2022-07-04 17:00,주,월,1,0,0,0,0,경북,영주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1101111,1870642,128.63382309,36.8285874
1209,2022,2022-07-05 01:00,야,화,1,0,0,0,0,경기,화성시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,특수차,보행자,946060,1905152,126.89262916,37.14352616
1210,2022,2022-07-05 03:00,야,화,1,1,0,1,0,경북,문경시,차대차,추돌,추돌,기타,단일로,기타단일로,화물차,승용차,1058008,1847615,128.14877145,36.62464277
1211,2022,2022-07-05 05:00,야,화,1,0,0,0,0,경남,진주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1057263,1687818,128.12893547,35.18403288
1212,2022,2022-07-05 13:00,주,화,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,화물차,승용차,1170764,1789374,129.39665352,36.08633119
1213,2022,2022-07-05 15:00,주,화,1,0,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,승합차,939630,1951492,126.81645428,37.56080721
1214,2022,2022-07-05 15:00,주,화,1,0,0,0,0,충남,서산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,905650,1871301,126.44189842,36.83522582
1215,2022,2022-07-05 15:00,주,화,1,0,0,0,0,광주,북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,948075,1687345,126.92972035,35.18005822
1216,2022,2022-07-05 18:00,야,화,1,0,0,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,957963,1921417,127.02573667,37.29074644
1217,2022,2022-07-05 23:00,야,화,1,2,1,1,0,경기,군포시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,947097,1924956,126.90289924,37.32209045
1218,2022,2022-07-06 05:00,야,수,1,0,0,0,0,경기,평택시,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,보행자,953959,1890049,126.98249526,37.00781093
1219,2022,2022-07-06 06:00,주,수,1,0,0,0,0,부산,남구,차량단독,기타,기타,기타,단일로,기타단일로,이륜차,없음,1147711,1682099,129.12108228,35.12325397
1220,2022,2022-07-06 07:00,주,수,1,0,0,0,0,충북,영동군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,이륜차,1016706,1791594,127.68564379,36.12121464
1221,2022,2022-07-06 11:00,주,수,1,0,0,0,0,부산,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1131723,1684903,128.94611865,35.15074984
1222,2022,2022-07-06 13:00,주,수,1,0,0,0,0,전북,순창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,화물차,없음,967394,1709477,127.1410118,35.3804322
1223,2022,2022-07-06 15:00,주,수,1,0,0,0,0,충북,제천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,1054099,1907037,128.10929742,37.16050777
1224,2022,2022-07-06 15:00,주,수,1,0,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,998709,1847976,127.48556021,36.62966261
1225,2022,2022-07-06 18:00,야,수,1,0,0,0,0,부산,영도구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,승용차,승용차,1140613,1678176,129.04254314,35.08890877
1226,2022,2022-07-07 04:00,야,목,1,0,0,0,0,서울,강서구,차대사람,횡단중,횡단중,기타,교차로,교차로내,승용차,보행자,943016,1950842,126.85484084,37.55516449
1227,2022,2022-07-07 09:00,주,목,1,0,0,0,0,경남,통영시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,1085257,1650529,128.43254631,34.84584042
1228,2022,2022-07-07 09:00,주,목,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,1139796,1707165,129.03850774,35.35032535
