id,lat,lon,status,install_year
SL_0000,37.280326,127.043026,정상,2014
SL_0001,37.274215,127.037039,정상,2019
SL_0002,37.274221,127.037416,정상,2019
SL_0003,37.274264,127.037758,정상,2019
SL_0004,37.274327,127.03818,정상,2019
SL_0005,37.274336,127.038521,정상,2019
SL_0006,37.274304,127.038868,정상,2019
SL_0007,37.274227,127.039189,정상,2019
SL_0008,37.274144,127.039525,정상,2019
SL_0009,37.268524,127.039263,정상,1997
SL_0010,37.269992,127.041287,정상,1997
SL_0011,37.269906,127.041851,정상,1997
SL_0012,37.269775,127.042149,정상,1997
SL_0013,37.269856,127.042172,정상,1997
SL_0014,37.268699,127.039691,정상,1997
SL_0015,37.268848,127.039843,정상,1997
SL_0016,37.268848,127.039996,정상,1997
SL_0017,37.269172,127.040537,정상,1997
SL_0018,37.269159,127.040683,정상,1997
SL_0019,37.269555,127.040875,고장,1997
SL_0020,37.269969,127.040949,정상,1997
SL_0021,37.2701,127.041073,정상,1997
SL_0022,37.270692,127.049287,정상,2000
SL_0023,37.273101,127.05242,정상,2000
SL_0024,37.273164,127.052065,정상,2000
SL_0025,37.273195,127.051721,정상,2000
SL_0026,37.273234,127.051293,정상,2000
SL_0027,37.273239,127.050706,정상,2000
SL_0028,37.273225,127.050224,정상,2000
SL_0029,37.273223,127.049855,정상,2000
SL_0030,37.273242,127.049359,정상,2000
SL_0031,37.273264,127.048897,정상,2000
SL_0032,37.273274,127.048178,정상,2000
SL_0033,37.27114,127.049496,정상,2000
SL_0034,37.273231,127.047919,정상,2000
SL_0035,37.273184,127.047608,정상,2000
SL_0036,37.273078,127.047236,정상,2000
SL_0037,37.271656,127.049707,정상,2000
SL_0038,37.272126,127.049933,정상,2000
SL_0039,37.272507,127.050117,정상,2000
SL_0040,37.272829,127.050269,정상,2000
SL_0041,37.273061,127.050376,정상,2000
SL_0042,37.2729,127.053339,정상,2000
SL_0043,37.273003,127.052944,정상,2000
SL_0044,37.272771,127.053742,정상,2000
SL_0045,37.271095,127.058194,정상,2000
SL_0046,37.270755,127.059042,정상,2019
SL_0047,37.270601,127.059465,정상,2019
SL_0048,37.270412,127.059969,정상,2019
SL_0049,37.270204,127.060524,정상,2019
SL_0050,37.272624,127.054162,정상,2000
SL_0051,37.272527,127.054429,정상,2000
SL_0052,37.272365,127.054841,정상,2000
SL_0053,37.27227,127.055077,정상,2000
SL_0054,37.272142,127.055444,정상,2000
SL_0055,37.271862,127.056168,정상,2000
SL_0056,37.271592,127.056884,정상,2000
SL_0057,37.271346,127.057521,정상,2000
SL_0058,37.267321,127.055108,정상,1993
SL_0059,37.267908,127.052729,정상,1993
SL_0060,37.268014,127.052332,정상,1993
SL_0061,37.268141,127.051858,정상,1993
SL_0062,37.267929,127.051858,정상,1993
SL_0063,37.267805,127.05238,정상,1993
SL_0064,37.267692,127.052876,정상,1993
SL_0065,37.267577,127.053352,정상,1993
SL_0066,37.267446,127.053896,정상,1993
SL_0067,37.267326,127.054375,정상,1993
SL_0068,37.267207,127.054916,정상,1993
SL_0069,37.267421,127.054719,정상,1993
SL_0070,37.267173,127.055093,정상,1993
SL_0071,37.267094,127.054944,정상,1993
SL_0072,37.26693,127.054625,정상,1993
SL_0073,37.26681,127.054374,정상,1993
SL_0074,37.266651,127.053977,정상,1993
SL_0075,37.266554,127.053692,정상,1993
SL_0076,37.266439,127.053357,정상,1993
SL_0077,37.266297,127.052889,정상,1993
SL_0078,37.266113,127.052269,정상,1993
SL_0079,37.265978,127.051806,정상,1993
SL_0080,37.267527,127.054234,정상,1993
SL_0081,37.265848,127.051397,정상,1993
SL_0082,37.26567,127.050972,정상,1993
SL_0083,37.265467,127.050681,정상,1993
SL_0084,37.265138,127.050433,정상,1993
SL_0085,37.264816,127.050289,정상,1993
SL_0086,37.264544,127.05023,정상,1993
SL_0087,37.264217,127.050139,정상,1993
SL_0088,37.263875,127.050029,정상,1993
SL_0089,37.263593,127.04995,정상,1993
SL_0090,37.263296,127.04984,정상,1993
SL_0091,37.267676,127.053794,정상,1993
SL_0092,37.267766,127.05342,정상,1993
SL_0093,37.267847,127.053067,정상,1993
SL_0094,37.268027,127.052924,정상,1993
SL_0095,37.268237,127.053,정상,1993
SL_0096,37.268469,127.053082,정상,1993
SL_0097,37.260141,127.048601,정상,2002
SL_0098,37.257938,127.047373,정상,2002
SL_0099,37.257771,127.047339,정상,2002
SL_0100,37.257449,127.047074,정상,2002
SL_0101,37.257263,127.046931,정상,2002
SL_0102,37.25704,127.046722,정상,2002
SL_0103,37.256841,127.046586,정상,2002
SL_0104,37.256591,127.046366,정상,2002
SL_0105,37.256495,127.04649,정상,2002
SL_0106,37.256763,127.046716,정상,2002
SL_0107,37.256952,127.046866,정상,2002
SL_0108,37.259855,127.048468,정상,2002
SL_0109,37.257197,127.047077,정상,2002
SL_0110,37.257695,127.047478,정상,2002
SL_0111,37.257373,127.047207,정상,2002
SL_0112,37.257796,127.047681,정상,2002
SL_0113,37.257958,127.0479,정상,2002
SL_0114,37.258411,127.048256,정상,2002
SL_0115,37.258575,127.048208,정상,2002
SL_0116,37.258798,127.048188,정상,2002
SL_0117,37.259012,127.048273,정상,2002
SL_0118,37.259298,127.048406,정상,2002
SL_0119,37.259609,127.048355,정상,2002
SL_0120,37.259553,127.048519,정상,2002
SL_0121,37.259816,127.048637,정상,2002
SL_0122,37.260044,127.048747,정상,2002
SL_0123,37.258035,127.048165,정상,2002
SL_0124,37.259339,127.048234,고장,2002
SL_0125,37.259051,127.048104,정상,2002
SL_0126,37.258857,127.048017,정상,2002
SL_0127,37.258663,127.047856,정상,2002
SL_0128,37.25851,127.04754,정상,2002
SL_0129,37.258033,127.04732,정상,2002
SL_0130,37.261561,127.046378,정상,2002
SL_0131,37.262402,127.049484,정상,2002
SL_0132,37.262677,127.049597,정상,2002
SL_0133,37.26287,127.049693,정상,2002
SL_0134,37.26297,127.049674,정상,2002
SL_0135,37.262807,127.050043,정상,2002
SL_0136,37.262605,127.049947,정상,2002
SL_0137,37.262348,127.049828,정상,2002
SL_0138,37.262005,127.049693,정상,2002
SL_0139,37.261713,127.049557,정상,2002
SL_0140,37.261384,127.049416,정상,2002
SL_0141,37.261439,127.046958,정상,2002
SL_0142,37.261064,127.049275,정상,2002
SL_0143,37.26069,127.049106,정상,2002
SL_0144,37.260411,127.048981,정상,2002
SL_0145,37.260456,127.048632,정상,2002
SL_0146,37.260789,127.048773,정상,2002
SL_0147,37.260929,127.048474,정상,2002
SL_0148,37.261033,127.047995,정상,2002
SL_0149,37.261146,127.047466,정상,2002
SL_0150,37.261263,127.046868,정상,2002
SL_0151,37.261367,127.04631,정상,2002
SL_0152,37.26134,127.047522,정상,2002
SL_0153,37.261222,127.048074,정상,2002
SL_0154,37.261123,127.048576,정상,2002
SL_0155,37.261105,127.048914,정상,2002
SL_0156,37.261429,127.049055,정상,2002
SL_0157,37.261776,127.049202,정상,2002
SL_0158,37.262069,127.049338,정상,2002
SL_0159,37.26495,127.062194,정상,2014
SL_0160,37.263699,127.061159,정상,2014
SL_0161,37.263536,127.061069,정상,2014
SL_0162,37.263392,127.060961,정상,2014
SL_0163,37.263194,127.06086,정상,2014
SL_0164,37.263,127.06073,정상,2014
SL_0165,37.262807,127.060623,정상,2014
SL_0166,37.262609,127.060504,정상,2014
SL_0167,37.262298,127.060284,정상,2014
SL_0168,37.262014,127.060075,정상,2014
SL_0169,37.261807,127.059929,정상,2014
SL_0170,37.26473,127.061955,정상,2014
SL_0171,37.261604,127.059861,정상,2014
SL_0172,37.261537,127.060019,정상,2014
SL_0173,37.261503,127.059666,정상,2014
SL_0174,37.261395,127.059601,정상,2014
SL_0175,37.26128,127.059517,정상,2014
SL_0176,37.26115,127.059418,정상,2014
SL_0177,37.260949,127.059315,정상,2014
SL_0178,37.260762,127.059168,정상,2014
SL_0179,37.260517,127.058937,정상,2014
SL_0180,37.260319,127.058816,정상,2014
SL_0181,37.264565,127.061813,정상,2014
SL_0182,37.263536,127.060885,정상,2014
SL_0183,37.263248,127.060725,정상,2014
SL_0184,37.26305,127.060603,정상,2014
SL_0185,37.264433,127.061847,정상,2014
SL_0186,37.264315,127.062061,정상,2014
SL_0187,37.264284,127.061588,정상,2014
SL_0188,37.264221,127.061481,정상,2014
SL_0189,37.26405,127.061379,정상,2014
SL_0190,37.263874,127.061261,정상,2014
SL_0191,37.25803,127.057798,정상,2004
SL_0192,37.25824,127.058007,정상,2004
SL_0193,37.258424,127.058201,정상,2004
SL_0194,37.258386,127.058413,정상,2004
SL_0195,37.258176,127.058846,정상,2004
SL_0196,37.258061,127.059075,정상,2004
SL_0197,37.257969,127.059263,정상,2004
SL_0198,37.257876,127.059458,정상,2004
SL_0199,37.257752,127.059717,정상,2004
SL_0200,37.253073,127.060119,정상,2006
SL_0201,37.25588,127.060364,정상,2006
SL_0202,37.256126,127.060214,정상,2006
SL_0203,37.256243,127.059964,정상,2006
SL_0204,37.256302,127.059789,정상,2006
SL_0205,37.256275,127.059586,정상,2006
SL_0206,37.256532,127.059468,정상,2006
SL_0207,37.256978,127.05957,정상,2006
SL_0208,37.257333,127.059677,정상,2006
SL_0209,37.257635,127.059796,정상,2006
SL_0210,37.257815,127.06001,정상,2006
SL_0211,37.253267,127.060201,정상,2006
SL_0212,37.25777,127.060151,정상,2006
SL_0213,37.258049,127.060174,정상,2006
SL_0214,37.2585,127.060354,정상,2006
SL_0215,37.25891,127.060501,정상,2006
SL_0216,37.259203,127.060625,정상,2006
SL_0217,37.259567,127.060767,정상,2006
SL_0218,37.260169,127.060705,정상,2006
SL_0219,37.260095,127.060733,정상,2006
SL_0220,37.253443,127.060246,정상,2006
SL_0221,37.25383,127.060249,정상,2006
SL_0222,37.254225,127.060247,정상,2006
SL_0223,37.254457,127.060252,정상,2006
SL_0224,37.254871,127.060177,정상,2006
SL_0225,37.255236,127.0602,정상,2006
SL_0226,37.255522,127.060279,정상,2006
SL_0227,37.255473,127.054958,정상,2014
SL_0228,37.257391,127.05647,정상,2014
SL_0229,37.257601,127.056631,정상,2014
SL_0230,37.257772,127.056755,정상,2014
SL_0231,37.257956,127.05689,정상,2014
SL_0232,37.258191,127.056905,정상,2014
SL_0233,37.258123,127.057062,정상,2014
SL_0234,37.258317,127.057158,정상,2014
SL_0235,37.258515,127.057316,정상,2014
SL_0236,37.258695,127.057446,정상,2014
SL_0237,37.25883,127.057565,정상,2014
SL_0238,37.255684,127.05513,정상,2014
SL_0239,37.259046,127.057745,정상,2014
SL_0240,37.259235,127.057897,정상,2014
SL_0241,37.259434,127.058055,정상,2014
SL_0242,37.259641,127.058213,정상,2014
SL_0243,37.259861,127.058418,정상,2014
SL_0244,37.260071,127.058578,정상,2014
SL_0245,37.260155,127.058456,정상,2014
SL_0246,37.260338,127.058594,정상,2014
SL_0247,37.260525,127.058754,정상,2014
SL_0248,37.260685,127.058899,정상,2014
SL_0249,37.25591,127.055314,정상,2014
SL_0250,37.256137,127.055491,정상,2014
SL_0251,37.256362,127.055669,정상,2014
SL_0252,37.256581,127.055835,정상,2014
SL_0253,37.256788,127.055996,정상,2014
SL_0254,37.256975,127.056148,정상,2014
SL_0255,37.257191,127.056312,정상,2014
SL_0256,37.260123,127.058259,정상,2014
SL_0257,37.258466,127.056967,정상,2014
SL_0258,37.258209,127.056775,정상,2014
SL_0259,37.258033,127.056634,정상,2014
SL_0260,37.257885,127.056527,정상,2014
SL_0261,37.257655,127.056352,정상,2014
SL_0262,37.257403,127.056149,정상,2014
SL_0263,37.257191,127.05598,정상,2014
SL_0264,37.25702,127.05585,정상,2014
SL_0265,37.256849,127.055714,정상,2014
SL_0266,37.256678,127.055568,정상,2014
SL_0267,37.259965,127.05814,정상,2014
SL_0268,37.256511,127.055455,정상,2014
SL_0269,37.256335,127.055303,고장,2014
SL_0270,37.256128,127.055145,정상,2014
SL_0271,37.255876,127.054953,정상,2014
SL_0272,37.255705,127.054823,정상,2014
SL_0273,37.257259,127.056171,정상,2014
SL_0274,37.257441,127.056324,정상,2014
SL_0275,37.257619,127.056462,정상,2014
SL_0276,37.259839,127.05805,정상,2014
SL_0277,37.259736,127.057949,정상,2014
SL_0278,37.259605,127.057864,정상,2014
SL_0279,37.259407,127.0577,정상,2014
SL_0280,37.259191,127.057537,정상,2014
SL_0281,37.259001,127.057384,정상,2014
SL_0282,37.258767,127.057198,정상,2014
SL_0283,37.251165,127.051557,정상,2014
SL_0284,37.252728,127.052775,정상,2014
SL_0285,37.252831,127.05286,정상,2014
SL_0286,37.252949,127.052944,정상,2014
SL_0287,37.253043,127.053023,정상,2014
SL_0288,37.253214,127.053159,정상,2014
SL_0289,37.253484,127.053356,정상,2014
SL_0290,37.253719,127.053548,고장,2014
SL_0291,37.253989,127.053762,정상,2014
SL_0292,37.25421,127.053948,정상,2014
SL_0293,37.254412,127.054112,정상,2014
SL_0294,37.251368,127.051715,정상,2014
SL_0295,37.254624,127.054264,정상,2014
SL_0296,37.254804,127.054405,정상,2014
SL_0297,37.254971,127.054558,고장,2014
SL_0298,37.255146,127.054693,정상,2014
SL_0299,37.255367,127.054874,정상,2014
SL_0300,37.254381,127.05392,정상,2014
SL_0301,37.254561,127.054061,정상,2014
SL_0302,37.254723,127.054174,정상,2014
SL_0303,37.251516,127.05181,정상,2014
SL_0304,37.251674,127.051946,정상,2014
SL_0305,37.251917,127.052138,정상,2014
SL_0306,37.252111,127.05229,정상,2014
SL_0307,37.252259,127.052397,정상,2014
SL_0308,37.252395,127.052516,정상,2014
SL_0309,37.252588,127.052668,정상,2014
SL_0310,37.255543,127.054693,정상,2014
SL_0311,37.254385,127.053751,정상,2014
SL_0312,37.254246,127.053644,정상,2014
SL_0313,37.25412,127.053548,정상,2014
SL_0314,37.253939,127.053418,정상,2014
SL_0315,37.253782,127.053289,정상,2014
SL_0316,37.253624,127.053153,정상,2014
SL_0317,37.25339,127.052973,정상,2014
SL_0318,37.253129,127.052787,정상,2014
SL_0319,37.252985,127.052662,정상,2014
SL_0320,37.252773,127.052493,정상,2014
SL_0321,37.255394,127.054293,정상,2014
SL_0322,37.252566,127.052341,정상,2014
SL_0323,37.252368,127.052189,정상,2014
SL_0324,37.252138,127.052002,정상,2014
SL_0325,37.251944,127.051845,정상,2014
SL_0326,37.251737,127.051698,정상,2014
SL_0327,37.251471,127.051478,정상,2014
SL_0328,37.252539,127.052476,정상,2014
SL_0329,37.252719,127.052628,정상,2014
SL_0330,37.252881,127.052758,정상,2014
SL_0331,37.253061,127.052916,정상,2014
SL_0332,37.255318,127.054468,정상,2014
SL_0333,37.2552,127.054383,정상,2014
SL_0334,37.255083,127.054304,정상,2014
SL_0335,37.254948,127.054197,정상,2014
SL_0336,37.254827,127.054095,정상,2014
SL_0337,37.254714,127.054005,정상,2014
SL_0338,37.254538,127.053864,정상,2014
SL_0339,37.247197,127.048607,정상,2014
SL_0340,37.249107,127.049949,정상,2014
SL_0341,37.249292,127.050096,정상,2014
SL_0342,37.249593,127.050338,정상,2014
SL_0343,37.249868,127.050541,정상,2014
SL_0344,37.250237,127.050823,정상,2014
SL_0345,37.250629,127.051128,정상,2014
SL_0346,37.250931,127.051365,정상,2014
SL_0347,37.251093,127.051506,정상,2014
SL_0348,37.248967,127.049645,정상,2014
SL_0349,37.249184,127.049831,정상,2014
SL_0350,37.2474,127.04855,정상,2014
SL_0351,37.249368,127.049977,정상,2014
SL_0352,37.24958,127.050169,정상,2014
SL_0353,37.249828,127.050367,정상,2014
SL_0354,37.250156,127.050603,정상,2014
SL_0355,37.250526,127.05088,정상,2014
SL_0356,37.250895,127.051196,정상,2014
SL_0357,37.247643,127.048742,정상,2014
SL_0358,37.247823,127.048906,정상,2014
SL_0359,37.24803,127.049086,정상,2014
SL_0360,37.248269,127.049278,정상,2014
SL_0361,37.248467,127.04943,정상,2014
SL_0362,37.248711,127.049628,정상,2014
SL_0363,37.248936,127.049819,정상,2014
SL_0364,37.264798,127.061301,정상,1995
SL_0365,37.266692,127.05796,정상,1995
SL_0366,37.266802,127.057447,정상,1995
SL_0367,37.266922,127.056928,정상,1995
SL_0368,37.267032,127.056458,고장,1995
SL_0369,37.26712,127.056074,정상,1995
SL_0370,37.266979,127.055837,정상,1995
SL_0371,37.266891,127.056254,정상,1995
SL_0372,37.266771,127.056787,정상,1995
SL_0373,37.266611,127.057373,정상,1995
SL_0374,37.266496,127.057886,정상,1995
SL_0375,37.264949,127.061067,정상,1995
SL_0376,37.266381,127.058362,정상,1995
SL_0377,37.266216,127.058709,정상,1995
SL_0378,37.266008,127.059067,정상,1995
SL_0379,37.265747,127.059455,정상,1995
SL_0380,37.265544,127.059777,정상,1995
SL_0381,37.265332,127.060095,정상,1995
SL_0382,37.2651,127.06045,정상,1995
SL_0383,37.264902,127.060774,정상,1995
SL_0384,37.264746,127.060996,정상,1995
SL_0385,37.264313,127.061221,정상,1995
SL_0386,37.265102,127.060833,정상,1995
SL_0387,37.265391,127.060388,정상,1995
SL_0388,37.265681,127.059951,정상,1995
SL_0389,37.265855,127.059681,정상,1995
SL_0390,37.266137,127.059253,정상,1995
SL_0391,37.266374,127.058864,정상,1995
SL_0392,37.266563,127.058436,정상,1995
SL_0393,37.263244,127.050223,정상,2010
SL_0394,37.265561,127.05153,고장,2010
SL_0395,37.265696,127.05197,정상,2010
SL_0396,37.265764,127.052195,정상,2010
SL_0397,37.265899,127.05266,정상,2010
SL_0398,37.266016,127.053015,정상,2010
SL_0399,37.266153,127.053481,정상,2010
SL_0400,37.266272,127.053861,정상,2010
SL_0401,37.266392,127.054211,정상,2010
SL_0402,37.26654,127.054557,정상,2010
SL_0403,37.26672,127.054924,정상,2010
SL_0404,37.263503,127.050314,정상,2010
SL_0405,37.266891,127.055254,정상,2010
SL_0406,37.265746,127.052514,정상,2010
SL_0407,37.265433,127.052773,정상,2010
SL_0408,37.263805,127.050401,정상,2010
SL_0409,37.264123,127.050506,정상,2010
SL_0410,37.264413,127.050588,정상,2010
SL_0411,37.264742,127.050689,정상,2010
SL_0412,37.264974,127.050771,정상,2010
SL_0413,37.26524,127.050955,정상,2010
SL_0414,37.265451,127.051248,정상,2010
SL_0415,37.27747,127.048166,정상,1995
SL_0416,37.277587,127.047921,정상,1995
SL_0417,37.277698,127.047699,정상,1995
SL_0418,37.277917,127.047242,정상,1995
SL_0419,37.278174,127.046732,정상,1995
SL_0420,37.278381,127.046323,정상,1995
SL_0421,37.278595,127.045887,정상,1995
SL_0422,37.278699,127.045664,정상,1995
SL_0423,37.278825,127.045419,정상,1995
SL_0424,37.27908,127.044903,정상,1995
SL_0425,37.279208,127.044635,정상,1995
SL_0426,37.279326,127.044396,정상,1995
SL_0427,37.279524,127.043993,고장,1995
SL_0428,37.279576,127.04388,정상,1995
SL_0429,37.279452,127.043866,정상,1995
SL_0430,37.279076,127.043843,정상,1995
SL_0431,37.27717,127.044096,정상,2016
SL_0432,37.277168,127.044313,정상,2016
SL_0433,37.27717,127.044519,정상,2016
SL_0434,37.277553,127.048502,정상,2012
SL_0435,37.2758,127.050824,정상,2012
SL_0436,37.27548,127.050761,정상,2012
SL_0437,37.275633,127.050632,정상,2012
SL_0438,37.275926,127.050373,정상,2012
SL_0439,37.276237,127.050085,정상,2012
SL_0440,37.276454,127.049905,정상,2012
SL_0441,37.276724,127.049595,정상,2012
SL_0442,37.276911,127.049311,정상,2012
SL_0443,37.277017,127.049102,정상,2012
SL_0444,37.277391,127.048829,정상,2012
SL_0445,37.27726,127.049094,정상,2012
SL_0446,37.277107,127.049409,정상,2012
SL_0447,37.27694,127.049697,정상,2012
SL_0448,37.2768,127.049888,정상,2012
SL_0449,37.276575,127.050119,정상,2012
SL_0450,37.2763,127.050384,정상,2012
SL_0451,37.276084,127.050564,정상,2012
SL_0452,37.273238,127.046864,정상,2012
SL_0453,37.274728,127.050344,정상,2012
SL_0454,37.274894,127.050609,정상,2012
SL_0455,37.275052,127.050868,정상,2012
SL_0456,37.275034,127.051274,정상,2012
SL_0457,37.274867,127.051528,정상,2012
SL_0458,37.274763,127.051776,정상,2012
SL_0459,37.274691,127.052035,정상,2012
SL_0460,37.274623,127.052379,정상,2012
SL_0461,37.274601,127.052723,정상,2012
SL_0462,37.27456,127.053095,정상,2012
SL_0463,37.273369,127.047174,정상,2012
SL_0464,37.274443,127.053647,정상,2012
SL_0465,37.273499,127.047451,정상,2012
SL_0466,37.273269,127.048573,정상,2012
SL_0467,37.273656,127.048697,정상,2012
SL_0468,37.273809,127.048917,정상,2012
SL_0469,37.274016,127.04925,정상,2012
SL_0470,37.274282,127.049639,정상,2012
SL_0471,37.274548,127.050067,정상,2012
SL_0472,37.273616,127.048894,정상,2000
SL_0473,37.273593,127.049266,정상,2000
SL_0474,37.273584,127.049661,정상,2000
SL_0475,37.27357,127.050016,정상,2000
SL_0476,37.27357,127.050557,정상,2000
SL_0477,37.273592,127.051138,정상,2000
SL_0478,37.27356,127.051566,정상,2000
SL_0479,37.273533,127.051983,정상,2000
SL_0480,37.270648,127.060516,정상,2000
SL_0481,37.271699,127.057741,고장,2000
SL_0482,37.271814,127.057428,정상,2000
SL_0483,37.271954,127.057059,정상,2000
SL_0484,37.272051,127.056785,정상,2000
SL_0485,37.272164,127.056484,정상,2000
SL_0486,37.272247,127.056242,정상,2000
SL_0487,37.272365,127.05596,정상,2000
SL_0488,37.272446,127.055732,정상,2000
SL_0489,37.272532,127.0555,정상,2000
SL_0490,37.272635,127.055244,정상,2000
SL_0491,37.270756,127.060232,정상,2000
SL_0492,37.272737,127.054985,정상,2000
SL_0493,37.272852,127.054666,정상,2000
SL_0494,37.272974,127.054348,정상,2000
SL_0495,37.270869,127.059933,정상,2000
SL_0496,37.270975,127.059654,정상,2000
SL_0497,37.271083,127.059381,정상,2000
SL_0498,37.271183,127.059105,정상,2000
SL_0499,37.271293,127.058817,정상,2000
SL_0500,37.271399,127.058521,정상,2000
SL_0501,37.271568,127.058079,정상,2000
SL_0502,37.273129,127.059289,정상,2013
SL_0503,37.273557,127.05969,정상,2013
SL_0504,37.274106,127.059938,정상,2013
SL_0505,37.274786,127.060288,정상,2013
SL_0506,37.275277,127.060548,정상,2013
SL_0507,37.275349,127.060373,정상,2013
SL_0508,37.274831,127.060108,정상,2013
SL_0509,37.273991,127.059611,정상,2013
SL_0510,37.274091,127.059287,정상,2013
SL_0511,37.274185,127.058977,정상,2013
SL_0512,37.27428,127.058726,정상,2013
SL_0513,37.272832,127.059114,정상,2013
SL_0514,37.274438,127.058634,정상,2013
SL_0515,37.272449,127.058922,정상,2013
SL_0516,37.27212,127.058725,정상,2013
SL_0517,37.271679,127.058465,정상,2013
SL_0518,37.271624,127.05864,정상,2013
SL_0519,37.272138,127.058916,정상,2013
SL_0520,37.272597,127.059182,정상,2013
SL_0521,37.27307,127.059441,정상,2013
SL_0522,37.273289,127.059599,정상,2012
SL_0523,37.272285,127.062781,정상,2012
SL_0524,37.272165,127.063147,정상,2012
SL_0525,37.272063,127.063457,정상,2012
SL_0526,37.271957,127.063787,정상,2012
SL_0527,37.271867,127.063516,정상,2012
SL_0528,37.271983,127.063158,정상,2012
SL_0529,37.272111,127.062755,정상,2012
SL_0530,37.272235,127.06235,정상,2012
SL_0531,37.272357,127.061978,정상,2012
SL_0532,37.272465,127.061631,정상,2012
SL_0533,37.273185,127.059938,정상,2012
SL_0534,37.272558,127.061332,정상,2012
SL_0535,37.272671,127.06098,정상,2012
SL_0536,37.272772,127.060659,정상,2012
SL_0537,37.272892,127.060245,정상,2012
SL_0538,37.273014,127.059861,정상,2012
SL_0539,37.273124,127.059529,정상,2012
SL_0540,37.273068,127.060312,정상,2012
SL_0541,37.272928,127.060749,정상,2012
SL_0542,37.272831,127.061034,정상,2012
SL_0543,37.272727,127.06138,정상,2012
SL_0544,37.272632,127.061679,정상,2012
SL_0545,37.272531,127.061998,정상,2012
SL_0546,37.272411,127.062378,정상,2012
SL_0547,37.269061,127.063751,정상,2013
SL_0548,37.26962,127.066167,정상,2013
SL_0549,37.269449,127.066508,정상,2013
SL_0550,37.26937,127.066863,정상,2013
SL_0551,37.269315,127.067221,정상,2013
SL_0552,37.269254,127.067576,정상,2013
SL_0553,37.269205,127.06792,정상,2013
SL_0554,37.269342,127.064191,정상,2013
SL_0555,37.269587,127.064225,정상,2013
SL_0556,37.269797,127.064309,정상,2013
SL_0557,37.269876,127.064591,정상,2013
SL_0558,37.269812,127.06489,정상,2013
SL_0559,37.269814,127.065223,정상,2013
SL_0560,37.269821,127.065538,정상,2013
SL_0561,37.269758,127.065871,정상,2013
SL_0562,37.267009,127.058087,정상,1999
SL_0563,37.268271,127.062462,정상,1999
SL_0564,37.268556,127.063079,정상,1999
SL_0565,37.268824,127.063646,정상,1999
SL_0566,37.268725,127.063903,정상,1999
SL_0567,37.268507,127.063446,정상,1999
SL_0568,37.268264,127.062893,정상,1999
SL_0569,37.267987,127.062315,정상,1999
SL_0570,37.267742,127.061748,정상,1999
SL_0571,37.267523,127.061286,정상,1999
SL_0572,37.267249,127.060621,정상,1999
SL_0573,37.266977,127.058315,정상,1999
SL_0574,37.267033,127.060153,정상,1999
SL_0575,37.266783,127.059577,정상,1999
SL_0576,37.266533,127.059016,정상,1999
SL_0577,37.269099,127.063582,정상,1999
SL_0578,37.269192,127.063184,정상,1999
SL_0579,37.269311,127.062807,정상,1999
SL_0580,37.269446,127.062429,정상,1999
SL_0581,37.269589,127.062035,정상,1999
SL_0582,37.269715,127.061716,정상,1999
SL_0583,37.267254,127.059028,정상,1999
SL_0584,37.266743,127.058954,정상,1999
SL_0585,37.267026,127.059645,정상,1999
SL_0586,37.267312,127.06028,정상,1999
SL_0587,37.26756,127.060858,정상,1999
SL_0588,37.267764,127.061365,정상,1999
SL_0589,37.268023,127.061912,정상,1999
SL_0590,37.26673,127.062125,정상,2005
SL_0591,37.266577,127.061787,정상,2005
SL_0592,37.266384,127.061341,정상,2005
SL_0593,37.266204,127.060907,정상,2005
SL_0594,37.266015,127.060484,정상,2005
SL_0595,37.265857,127.060112,정상,2005
SL_0596,37.264237,127.061731,정상,1999
SL_0597,37.264104,127.061985,정상,1999
SL_0598,37.263968,127.06223,정상,1999
SL_0599,37.26381,127.062444,정상,1999
SL_0600,37.263635,127.062644,정상,1999
SL_0601,37.263403,127.06285,정상,1999
SL_0602,37.263114,127.062996,정상,1999
SL_0603,37.267389,127.068417,정상,1998
SL_0604,37.266527,127.070922,정상,1998
SL_0605,37.266484,127.071232,정상,1998
SL_0606,37.266448,127.071547,정상,1998
SL_0607,37.266297,127.071801,정상,1998
SL_0608,37.266123,127.072051,정상,1998
SL_0609,37.266084,127.072421,정상,1998
SL_0610,37.266073,127.072818,정상,1998
SL_0611,37.266043,127.073167,정상,1998
SL_0612,37.266009,127.073503,정상,1998
SL_0613,37.265964,127.073852,정상,1998
SL_0614,37.267179,127.068572,정상,1998
SL_0615,37.26593,127.074193,정상,1998
SL_0616,37.265901,127.074523,정상,1998
SL_0617,37.265873,127.074819,정상,1998
SL_0618,37.265855,127.074977,정상,1998
SL_0619,37.266974,127.068712,정상,1998
SL_0620,37.266771,127.06889,정상,1998
SL_0621,37.266659,127.069112,정상,1998
SL_0622,37.266652,127.069481,정상,1998
SL_0623,37.26664,127.069865,정상,1998
SL_0624,37.266608,127.070228,정상,1998
SL_0625,37.266568,127.070583,정상,1998
SL_0626,37.262179,127.063362,정상,1998
SL_0627,37.258808,127.064931,정상,1998
SL_0628,37.258484,127.065089,정상,1998
SL_0629,37.25815,127.065235,정상,1998
SL_0630,37.257844,127.065381,정상,1998
SL_0631,37.257592,127.065494,정상,1998
SL_0632,37.257785,127.065624,정상,1998
SL_0633,37.258092,127.065483,정상,1998
SL_0634,37.258317,127.065376,정상,1998
