id,lat,lon,status,install_year,geometry
SL_2237,37.291533,127.058165,정상,2013,POINT (127.058165 37.291533)
SL_2238,37.29184,127.058007,정상,2013,POINT (127.058007 37.29184)
SL_2239,37.292083,127.057934,정상,2013,POINT (127.057934 37.292083)
SL_2240,37.292304,127.057872,정상,2013,POINT (127.057872 37.292304)
SL_2241,37.292515,127.057821,정상,2013,POINT (127.057821 37.292515)
SL_2242,37.291898,127.057753,정상,2013,POINT (127.057753 37.291898)
SL_2243,37.290645,127.059512,정상,2013,POINT (127.059512 37.290645)
SL_2244,37.291574,127.057894,정상,2013,POINT (127.057894 37.291574)
SL_2245,37.291281,127.058091,정상,2013,POINT (127.058091 37.291281)
SL_2246,37.291046,127.058412,정상,2013,POINT (127.058412 37.291046)
SL_2247,37.290875,127.05883,정상,2013,POINT (127.05883 37.290875)
SL_2248,37.290528,127.059816,정상,2013,POINT (127.059816 37.290528)
SL_2249,37.29041,127.060166,정상,2013,POINT (127.060166 37.29041)
SL_2250,37.290271,127.060521,정상,2013,POINT (127.060521 37.290271)
SL_2251,37.290113,127.060853,정상,2013,POINT (127.060853 37.290113)
SL_2252,37.289887,127.061287,정상,2013,POINT (127.061287 37.289887)
SL_2253,37.290045,127.061411,정상,2013,POINT (127.061411 37.290045)
SL_2254,37.292759,127.057754,정상,2012,POINT (127.057754 37.292759)
SL_2255,37.295134,127.056267,정상,2012,POINT (127.056267 37.295134)
SL_2256,37.295616,127.055517,정상,2012,POINT (127.055517 37.295616)
SL_2257,37.295355,127.055743,정상,2012,POINT (127.055743 37.295355)
SL_2258,37.295156,127.055923,정상,2012,POINT (127.055923 37.295156)
SL_2259,37.29503,127.056058,정상,2012,POINT (127.056058 37.29503)
SL_2260,37.29476,127.056289,정상,2012,POINT (127.056289 37.29476)
SL_2261,37.294534,127.056487,정상,2012,POINT (127.056487 37.294534)
SL_2262,37.294219,127.056695,정상,2012,POINT (127.056695 37.294219)
SL_2263,37.293935,127.056886,정상,2012,POINT (127.056886 37.293935)
SL_2264,37.293687,127.05696,정상,2012,POINT (127.05696 37.293687)
SL_2265,37.2932,127.057596,정상,2012,POINT (127.057596 37.2932)
SL_2266,37.293687,127.057067,정상,2012,POINT (127.057067 37.293687)
SL_2267,37.293444,127.057202,정상,2012,POINT (127.057202 37.293444)
SL_2268,37.293169,127.057365,정상,2012,POINT (127.057365 37.293169)
SL_2269,37.292874,127.057455,정상,2012,POINT (127.057455 37.292874)
SL_2270,37.292554,127.057548,정상,2012,POINT (127.057548 37.292554)
SL_2271,37.292227,127.057641,정상,2012,POINT (127.057641 37.292227)
SL_2272,37.293453,127.057473,정상,2012,POINT (127.057473 37.293453)
SL_2273,37.293692,127.057337,정상,2012,POINT (127.057337 37.293692)
SL_2274,37.293831,127.05723,정상,2012,POINT (127.05723 37.293831)
SL_2275,37.294048,127.057101,정상,2012,POINT (127.057101 37.294048)
SL_2276,37.294386,127.056864,정상,2012,POINT (127.056864 37.294386)
SL_2277,37.294665,127.056684,정상,2012,POINT (127.056684 37.294665)
SL_2278,37.294881,127.056487,정상,2012,POINT (127.056487 37.294881)
SL_2279,37.295165,127.056464,정상,2013,POINT (127.056464 37.295165)
SL_2280,37.29621,127.057531,정상,2013,POINT (127.057531 37.29621)
SL_2281,37.296545,127.057545,정상,2013,POINT (127.057545 37.296545)
SL_2282,37.296512,127.057306,정상,2013,POINT (127.057306 37.296512)
SL_2283,37.296438,127.057159,정상,2013,POINT (127.057159 37.296438)
SL_2284,37.296152,127.05704,정상,2013,POINT (127.05704 37.296152)
SL_2285,37.29587,127.056908,정상,2013,POINT (127.056908 37.29587)
SL_2286,37.295566,127.056761,정상,2013,POINT (127.056761 37.295566)
SL_2287,37.295339,127.056532,정상,2013,POINT (127.056532 37.295339)
SL_2288,37.295899,127.057049,정상,2013,POINT (127.057049 37.295899)
SL_2289,37.295913,127.057181,정상,2013,POINT (127.057181 37.295913)
SL_2290,37.294994,127.056715,정상,2013,POINT (127.056715 37.294994)
SL_2291,37.295595,127.057054,정상,2013,POINT (127.057054 37.295595)
SL_2292,37.295374,127.057285,정상,2013,POINT (127.057285 37.295374)
SL_2293,37.295852,127.056676,정상,2013,POINT (127.056676 37.295852)
SL_2294,37.295958,127.05644,정상,2013,POINT (127.05644 37.295958)
SL_2295,37.296062,127.056065,정상,2013,POINT (127.056065 37.296062)
SL_2296,37.295911,127.055887,정상,2013,POINT (127.055887 37.295911)
SL_2297,37.295611,127.056016,정상,2013,POINT (127.056016 37.295611)
SL_2298,37.295679,127.056112,정상,2013,POINT (127.056112 37.295679)
SL_2299,37.295744,127.056239,정상,2013,POINT (127.056239 37.295744)
SL_2300,37.295814,127.056361,정상,2013,POINT (127.056361 37.295814)
SL_2301,37.29496,127.057313,정상,2013,POINT (127.057313 37.29496)
SL_2302,37.295309,127.056115,정상,2013,POINT (127.056115 37.295309)
SL_2303,37.295478,127.05598,정상,2013,POINT (127.05598 37.295478)
SL_2304,37.295713,127.055737,정상,2013,POINT (127.055737 37.295713)
SL_2305,37.294998,127.05768,정상,2013,POINT (127.05768 37.294998)
SL_2306,37.295146,127.058049,정상,2013,POINT (127.058049 37.295146)
SL_2307,37.295419,127.058083,정상,2013,POINT (127.058083 37.295419)
SL_2308,37.295581,127.05788,정상,2013,POINT (127.05788 37.295581)
SL_2309,37.295723,127.057593,정상,2013,POINT (127.057593 37.295723)
SL_2310,37.295885,127.05748,정상,2013,POINT (127.05748 37.295885)
SL_2311,37.291748,127.046952,정상,2013,POINT (127.046952 37.291748)
SL_2312,37.290357,127.048834,정상,2013,POINT (127.048834 37.290357)
SL_2313,37.290256,127.048967,정상,2013,POINT (127.048967 37.290256)
SL_2314,37.290057,127.049235,정상,2013,POINT (127.049235 37.290057)
SL_2315,37.289933,127.049406,정상,2013,POINT (127.049406 37.289933)
SL_2316,37.289798,127.04959,정상,2013,POINT (127.04959 37.289798)
SL_2317,37.289636,127.049815,정상,2013,POINT (127.049815 37.289636)
SL_2318,37.289458,127.050043,정상,2013,POINT (127.050043 37.289458)
SL_2319,37.289293,127.050272,정상,2013,POINT (127.050272 37.289293)
SL_2320,37.289196,127.050401,정상,2013,POINT (127.050401 37.289196)
SL_2321,37.289016,127.050649,정상,2013,POINT (127.050649 37.289016)
SL_2322,37.29159,127.047172,정상,2013,POINT (127.047172 37.29159)
SL_2323,37.291428,127.047389,정상,2013,POINT (127.047389 37.291428)
SL_2324,37.291254,127.047625,정상,2013,POINT (127.047625 37.291254)
SL_2325,37.291121,127.047814,정상,2013,POINT (127.047814 37.291121)
SL_2326,37.290986,127.047989,정상,2013,POINT (127.047989 37.290986)
SL_2327,37.290853,127.048167,정상,2013,POINT (127.048167 37.290853)
SL_2328,37.290688,127.048384,정상,2013,POINT (127.048384 37.290688)
SL_2329,37.290562,127.048561,정상,2013,POINT (127.048561 37.290562)
SL_2330,37.291636,127.06461,정상,2011,POINT (127.06461 37.291636)
SL_2331,37.289545,127.061233,정상,2011,POINT (127.061233 37.289545)
SL_2332,37.289101,127.060717,정상,2011,POINT (127.060717 37.289101)
SL_2333,37.288845,127.060435,정상,2011,POINT (127.060435 37.288845)
SL_2334,37.288638,127.06019,정상,2011,POINT (127.06019 37.288638)
SL_2335,37.288446,127.059953,정상,2011,POINT (127.059953 37.288446)
SL_2336,37.28823,127.059704,정상,2011,POINT (127.059704 37.28823)
SL_2337,37.288007,127.059445,정상,2011,POINT (127.059445 37.288007)
SL_2338,37.287708,127.059095,정상,2011,POINT (127.059095 37.287708)
SL_2339,37.287611,127.058971,정상,2011,POINT (127.058971 37.287611)
SL_2340,37.291431,127.064063,정상,2011,POINT (127.064063 37.291431)
SL_2341,37.291105,127.063298,정상,2011,POINT (127.063298 37.291105)
SL_2342,37.290643,127.062534,정상,2011,POINT (127.062534 37.290643)
SL_2343,37.290173,127.061958,정상,2011,POINT (127.061958 37.290173)
SL_2344,37.289932,127.061657,정상,2011,POINT (127.061657 37.289932)
SL_2345,37.289831,127.061397,정상,2011,POINT (127.061397 37.289831)
SL_2346,37.289765,127.061479,정상,2011,POINT (127.061479 37.289765)
SL_2347,37.289666,127.061389,정상,2011,POINT (127.061389 37.289666)
SL_2348,37.282863,127.053411,정상,2013,POINT (127.053411 37.282863)
SL_2349,37.283079,127.053659,정상,2013,POINT (127.053659 37.283079)
SL_2350,37.283336,127.053949,정상,2013,POINT (127.053949 37.283336)
SL_2351,37.283615,127.054229,정상,2013,POINT (127.054229 37.283615)
SL_2352,37.283865,127.05457,정상,2013,POINT (127.05457 37.283865)
SL_2353,37.284079,127.054827,정상,2013,POINT (127.054827 37.284079)
SL_2354,37.284317,127.0551,정상,2013,POINT (127.0551 37.284317)
SL_2355,37.284482,127.055289,정상,2013,POINT (127.055289 37.284482)
SL_2356,37.28463,127.055461,정상,2013,POINT (127.055461 37.28463)
SL_2357,37.284797,127.056127,정상,2011,POINT (127.056127 37.284797)
SL_2358,37.283081,127.054118,정상,2011,POINT (127.054118 37.283081)
SL_2359,37.282887,127.05389,정상,2011,POINT (127.05389 37.282887)
SL_2360,37.282656,127.053644,정상,2011,POINT (127.053644 37.282656)
SL_2361,37.284614,127.055918,정상,2011,POINT (127.055918 37.284614)
SL_2362,37.284441,127.055707,정상,2011,POINT (127.055707 37.284441)
SL_2363,37.284252,127.055478,정상,2011,POINT (127.055478 37.284252)
SL_2364,37.284049,127.055255,정상,2011,POINT (127.055255 37.284049)
SL_2365,37.28382,127.054984,정상,2011,POINT (127.054984 37.28382)
SL_2366,37.283585,127.054711,정상,2011,POINT (127.054711 37.283585)
SL_2367,37.283446,127.054547,정상,2011,POINT (127.054547 37.283446)
SL_2368,37.283261,127.054333,정상,2011,POINT (127.054333 37.283261)
SL_2369,37.286419,127.05065,정상,2012,POINT (127.05065 37.286419)
SL_2370,37.284023,127.053888,정상,2012,POINT (127.053888 37.284023)
SL_2371,37.28391,127.054063,정상,2012,POINT (127.054063 37.28391)
SL_2372,37.283917,127.053792,정상,2012,POINT (127.053792 37.283917)
SL_2373,37.284154,127.053403,정상,2012,POINT (127.053403 37.284154)
SL_2374,37.284406,127.053006,정상,2012,POINT (127.053006 37.284406)
SL_2375,37.284949,127.052048,정상,2012,POINT (127.052048 37.284949)
SL_2376,37.28517,127.051709,정상,2012,POINT (127.051709 37.28517)
SL_2377,37.285542,127.051168,정상,2012,POINT (127.051168 37.285542)
SL_2378,37.285718,127.050977,정상,2012,POINT (127.050977 37.285718)
SL_2379,37.285986,127.050735,정상,2012,POINT (127.050735 37.285986)
SL_2380,37.286133,127.050893,정상,2012,POINT (127.050893 37.286133)
SL_2381,37.286218,127.05052,정상,2012,POINT (127.05052 37.286218)
SL_2382,37.286142,127.050365,정상,2012,POINT (127.050365 37.286142)
SL_2383,37.28598,127.050024,정상,2012,POINT (127.050024 37.28598)
SL_2384,37.285067,127.051647,정상,2012,POINT (127.051647 37.285067)
SL_2385,37.284968,127.051543,정상,2012,POINT (127.051543 37.284968)
SL_2386,37.28479,127.051388,정상,2012,POINT (127.051388 37.28479)
SL_2387,37.284625,127.051193,정상,2012,POINT (127.051193 37.284625)
SL_2388,37.28447,127.05103,정상,2012,POINT (127.05103 37.28447)
SL_2389,37.28581,127.051225,정상,2012,POINT (127.051225 37.28581)
SL_2390,37.285567,127.05147,정상,2012,POINT (127.05147 37.285567)
SL_2391,37.285323,127.051848,정상,2012,POINT (127.051848 37.285323)
SL_2392,37.285107,127.052197,정상,2012,POINT (127.052197 37.285107)
SL_2393,37.284834,127.052645,정상,2012,POINT (127.052645 37.284834)
SL_2394,37.284476,127.053166,정상,2012,POINT (127.053166 37.284476)
SL_2395,37.284271,127.053488,정상,2012,POINT (127.053488 37.284271)
SL_2396,37.299181,127.046895,정상,2013,POINT (127.046895 37.299181)
SL_2397,37.29834,127.044557,정상,2013,POINT (127.044557 37.29834)
SL_2398,37.298466,127.044311,정상,2013,POINT (127.044311 37.298466)
SL_2399,37.298597,127.044066,정상,2013,POINT (127.044066 37.298597)
SL_2400,37.298777,127.043731,정상,2013,POINT (127.043731 37.298777)
SL_2401,37.298917,127.043463,정상,2013,POINT (127.043463 37.298917)
SL_2402,37.29857,127.043829,정상,2013,POINT (127.043829 37.29857)
SL_2403,37.29834,127.044235,정상,2013,POINT (127.044235 37.29834)
SL_2404,37.298099,127.044675,정상,2013,POINT (127.044675 37.298099)
SL_2405,37.297943,127.045115,정상,2013,POINT (127.045115 37.297943)
SL_2406,37.297959,127.045526,정상,2013,POINT (127.045526 37.297959)
SL_2407,37.298983,127.046722,정상,2013,POINT (127.046722 37.298983)
SL_2408,37.298089,127.045944,정상,2013,POINT (127.045944 37.298089)
SL_2409,37.298285,127.046305,정상,2013,POINT (127.046305 37.298285)
SL_2410,37.298587,127.046652,정상,2013,POINT (127.046652 37.298587)
SL_2411,37.298877,127.046883,정상,2013,POINT (127.046883 37.298877)
SL_2412,37.298972,127.047097,정상,2013,POINT (127.047097 37.298972)
SL_2413,37.2991,127.047394,정상,2013,POINT (127.047394 37.2991)
SL_2414,37.298962,127.047721,정상,2013,POINT (127.047721 37.298962)
SL_2415,37.298816,127.048042,정상,2013,POINT (127.048042 37.298816)
SL_2416,37.298602,127.047574,정상,2013,POINT (127.047574 37.298602)
SL_2417,37.298771,127.047207,정상,2013,POINT (127.047207 37.298771)
SL_2418,37.298796,127.04657,정상,2013,POINT (127.04657 37.298796)
SL_2419,37.298497,127.046299,정상,2013,POINT (127.046299 37.298497)
SL_2420,37.298294,127.046009,정상,2013,POINT (127.046009 37.298294)
SL_2421,37.29815,127.045662,정상,2013,POINT (127.045662 37.29815)
SL_2422,37.298107,127.045414,정상,2013,POINT (127.045414 37.298107)
SL_2423,37.298121,127.045117,정상,2013,POINT (127.045117 37.298121)
SL_2424,37.298209,127.04479,정상,2013,POINT (127.04479 37.298209)
SL_2425,37.305421,127.051168,정상,2013,POINT (127.051168 37.305421)
SL_2426,37.307552,127.05177,고장,2013,POINT (127.05177 37.307552)
SL_2427,37.307743,127.051798,정상,2013,POINT (127.051798 37.307743)
SL_2428,37.307948,127.051835,정상,2013,POINT (127.051835 37.307948)
SL_2429,37.308171,127.05188,정상,2013,POINT (127.05188 37.308171)
SL_2430,37.308381,127.051928,정상,2013,POINT (127.051928 37.308381)
SL_2431,37.308602,127.052005,정상,2013,POINT (127.052005 37.308602)
SL_2432,37.308822,127.052098,정상,2013,POINT (127.052098 37.308822)
SL_2433,37.309043,127.052183,정상,2013,POINT (127.052183 37.309043)
SL_2434,37.309221,127.052273,정상,2013,POINT (127.052273 37.309221)
SL_2435,37.309406,127.052389,정상,2013,POINT (127.052389 37.309406)
SL_2436,37.305518,127.051506,정상,2013,POINT (127.051506 37.305518)
SL_2437,37.30957,127.052502,정상,2013,POINT (127.052502 37.30957)
SL_2438,37.309746,127.052648,정상,2013,POINT (127.052648 37.309746)
SL_2439,37.309928,127.052832,정상,2013,POINT (127.052832 37.309928)
SL_2440,37.310124,127.053013,정상,2013,POINT (127.053013 37.310124)
SL_2441,37.310288,127.053202,정상,2013,POINT (127.053202 37.310288)
SL_2442,37.310453,127.053427,정상,2013,POINT (127.053427 37.310453)
SL_2443,37.310617,127.053664,정상,2013,POINT (127.053664 37.310617)
SL_2444,37.310811,127.053932,정상,2013,POINT (127.053932 37.310811)
SL_2445,37.310941,127.054124,정상,2013,POINT (127.054124 37.310941)
SL_2446,37.311108,127.054342,정상,2013,POINT (127.054342 37.311108)
SL_2447,37.305793,127.051532,정상,2013,POINT (127.051532 37.305793)
SL_2448,37.306088,127.051563,정상,2013,POINT (127.051563 37.306088)
SL_2449,37.306322,127.051569,정상,2013,POINT (127.051569 37.306322)
SL_2450,37.30657,127.051597,정상,2013,POINT (127.051597 37.30657)
SL_2451,37.306838,127.05164,정상,2013,POINT (127.05164 37.306838)
SL_2452,37.307108,127.051677,정상,2013,POINT (127.051677 37.307108)
SL_2453,37.307385,127.051733,정상,2013,POINT (127.051733 37.307385)
SL_2454,37.296758,127.056012,정상,2013,POINT (127.056012 37.296758)
SL_2455,37.2983,127.05786,정상,2013,POINT (127.05786 37.2983)
SL_2456,37.298381,127.058091,정상,2013,POINT (127.058091 37.298381)
SL_2457,37.298462,127.058339,정상,2013,POINT (127.058339 37.298462)
SL_2458,37.298529,127.058604,정상,2013,POINT (127.058604 37.298529)
SL_2459,37.298574,127.058869,정상,2013,POINT (127.058869 37.298574)
SL_2460,37.298617,127.059123,정상,2013,POINT (127.059123 37.298617)
SL_2461,37.298646,127.059397,정상,2013,POINT (127.059397 37.298646)
SL_2462,37.298786,127.059628,정상,2013,POINT (127.059628 37.298786)
SL_2463,37.298892,127.05949,정상,2013,POINT (127.05949 37.298892)
SL_2464,37.299047,127.05927,정상,2013,POINT (127.05927 37.299047)
SL_2465,37.296954,127.056198,정상,2013,POINT (127.056198 37.296954)
SL_2466,37.299144,127.058963,정상,2013,POINT (127.058963 37.299144)
SL_2467,37.299122,127.058633,정상,2013,POINT (127.058633 37.299122)
SL_2468,37.299043,127.05834,정상,2013,POINT (127.05834 37.299043)
SL_2469,37.298951,127.058052,정상,2013,POINT (127.058052 37.298951)
SL_2470,37.298827,127.057767,정상,2013,POINT (127.057767 37.298827)
SL_2471,37.298712,127.057519,정상,2013,POINT (127.057519 37.298712)
SL_2472,37.298584,127.057214,정상,2013,POINT (127.057214 37.298584)
SL_2473,37.298656,127.056913,정상,2013,POINT (127.056913 37.298656)
SL_2474,37.29881,127.05665,정상,2013,POINT (127.05665 37.29881)
SL_2475,37.298947,127.056402,정상,2013,POINT (127.056402 37.298947)
SL_2476,37.297165,127.056364,정상,2013,POINT (127.056364 37.297165)
SL_2477,37.299031,127.056112,정상,2013,POINT (127.056112 37.299031)
SL_2478,37.299227,127.055904,정상,2013,POINT (127.055904 37.299227)
SL_2479,37.29945,127.056031,정상,2013,POINT (127.056031 37.29945)
SL_2480,37.29904,127.056586,정상,2013,POINT (127.056586 37.29904)
SL_2481,37.299051,127.056865,정상,2013,POINT (127.056865 37.299051)
SL_2482,37.299215,127.057023,정상,2013,POINT (127.057023 37.299215)
SL_2483,37.299434,127.057003,정상,2013,POINT (127.057003 37.299434)
SL_2484,37.299654,127.056989,정상,2013,POINT (127.056989 37.299654)
SL_2485,37.297377,127.056537,정상,2013,POINT (127.056537 37.297377)
SL_2486,37.297571,127.056734,정상,2013,POINT (127.056734 37.297571)
SL_2487,37.297805,127.056991,정상,2013,POINT (127.056991 37.297805)
SL_2488,37.297951,127.057197,정상,2013,POINT (127.057197 37.297951)
SL_2489,37.298089,127.057408,정상,2013,POINT (127.057408 37.298089)
SL_2490,37.298194,127.057623,정상,2013,POINT (127.057623 37.298194)
SL_2491,37.295909,127.055633,정상,2013,POINT (127.055633 37.295909)
SL_2492,37.297433,127.057126,정상,2013,POINT (127.057126 37.297433)
SL_2493,37.29758,127.057304,정상,2013,POINT (127.057304 37.29758)
SL_2494,37.297699,127.057476,정상,2013,POINT (127.057476 37.297699)
SL_2495,37.297836,127.05771,정상,2013,POINT (127.05771 37.297836)
SL_2496,37.297962,127.057955,정상,2013,POINT (127.057955 37.297962)
SL_2497,37.298061,127.058198,정상,2013,POINT (127.058198 37.298061)
SL_2498,37.298147,127.058452,정상,2013,POINT (127.058452 37.298147)
SL_2499,37.298212,127.058745,정상,2013,POINT (127.058745 37.298212)
SL_2500,37.298261,127.059019,정상,2013,POINT (127.059019 37.298261)
SL_2501,37.298299,127.059303,정상,2013,POINT (127.059303 37.298299)
SL_2502,37.296066,127.055831,정상,2013,POINT (127.055831 37.296066)
SL_2503,37.298331,127.059585,정상,2013,POINT (127.059585 37.298331)
SL_2504,37.298367,127.059896,정상,2013,POINT (127.059896 37.298367)
SL_2505,37.296247,127.056031,정상,2013,POINT (127.056031 37.296247)
SL_2506,37.296413,127.056192,정상,2013,POINT (127.056192 37.296413)
SL_2507,37.296575,127.05635,정상,2013,POINT (127.05635 37.296575)
SL_2508,37.296742,127.056508,정상,2013,POINT (127.056508 37.296742)
SL_2509,37.296922,127.056666,정상,2013,POINT (127.056666 37.296922)
SL_2510,37.297089,127.05681,정상,2013,POINT (127.05681 37.297089)
SL_2511,37.297264,127.056962,정상,2013,POINT (127.056962 37.297264)
SL_2512,37.290494,127.058671,정상,2013,POINT (127.058671 37.290494)
SL_2513,37.287896,127.056016,정상,2013,POINT (127.056016 37.287896)
SL_2514,37.287608,127.055737,정상,2013,POINT (127.055737 37.287608)
SL_2515,37.287302,127.055421,정상,2013,POINT (127.055421 37.287302)
SL_2516,37.287268,127.055658,고장,2013,POINT (127.055658 37.287268)
SL_2517,37.287507,127.055915,정상,2013,POINT (127.055915 37.287507)
SL_2518,37.287757,127.05616,정상,2013,POINT (127.05616 37.287757)
SL_2519,37.287979,127.056386,정상,2013,POINT (127.056386 37.287979)
SL_2520,37.288157,127.056564,정상,2013,POINT (127.056564 37.288157)
SL_2521,37.288286,127.056682,정상,2013,POINT (127.056682 37.288286)
SL_2522,37.288184,127.056809,정상,2013,POINT (127.056809 37.288184)
SL_2523,37.290337,127.058496,정상,2013,POINT (127.058496 37.290337)
SL_2524,37.288022,127.057003,정상,2013,POINT (127.057003 37.288022)
SL_2525,37.28788,127.0572,정상,2013,POINT (127.0572 37.28788)
SL_2526,37.287706,127.057429,정상,2013,POINT (127.057429 37.287706)
SL_2527,37.287517,127.057725,정상,2013,POINT (127.057725 37.287517)
SL_2528,37.287724,127.058021,정상,2013,POINT (127.058021 37.287724)
SL_2529,37.288657,127.05706,정상,2013,POINT (127.05706 37.288657)
SL_2530,37.289006,127.057413,정상,2013,POINT (127.057413 37.289006)
SL_2531,37.289333,127.057749,정상,2013,POINT (127.057749 37.289333)
SL_2532,37.289657,127.058087,정상,2013,POINT (127.058087 37.289657)
SL_2533,37.289967,127.0584,정상,2013,POINT (127.0584 37.289967)
SL_2534,37.290096,127.058259,정상,2013,POINT (127.058259 37.290096)
SL_2535,37.290229,127.058663,정상,2013,POINT (127.058663 37.290229)
SL_2536,37.290488,127.058928,정상,2013,POINT (127.058928 37.290488)
SL_2537,37.289826,127.057983,정상,2013,POINT (127.057983 37.289826)
SL_2538,37.289533,127.057689,정상,2013,POINT (127.057689 37.289533)
SL_2539,37.289243,127.057399,정상,2013,POINT (127.057399 37.289243)
SL_2540,37.288664,127.056809,정상,2013,POINT (127.056809 37.288664)
SL_2541,37.288407,127.05655,정상,2013,POINT (127.05655 37.288407)
SL_2542,37.288153,127.056293,정상,2013,POINT (127.056293 37.288153)
SL_2543,37.290125,127.05502,고장,2013,POINT (127.05502 37.290125)
SL_2544,37.287949,127.058396,정상,2013,POINT (127.058396 37.287949)
SL_2545,37.287476,127.058649,정상,2013,POINT (127.058649 37.287476)
SL_2546,37.287724,127.05832,정상,2013,POINT (127.05832 37.287724)
SL_2547,37.288028,127.057919,정상,2013,POINT (127.057919 37.288028)
SL_2548,37.28831,127.057525,정상,2013,POINT (127.057525 37.28831)
SL_2549,37.288578,127.057181,정상,2013,POINT (127.057181 37.288578)
SL_2550,37.288783,127.056916,정상,2013,POINT (127.056916 37.288783)
SL_2551,37.289117,127.056457,정상,2013,POINT (127.056457 37.289117)
SL_2552,37.289469,127.055995,정상,2013,POINT (127.055995 37.289469)
SL_2553,37.289689,127.05564,정상,2013,POINT (127.05564 37.289689)
SL_2554,37.289964,127.055417,정상,2013,POINT (127.055417 37.289964)
SL_2555,37.289823,127.055087,정상,2013,POINT (127.055087 37.289823)
SL_2556,37.289773,127.055975,정상,2013,POINT (127.055975 37.289773)
SL_2557,37.289484,127.05637,정상,2013,POINT (127.05637 37.289484)
SL_2558,37.289142,127.056821,정상,2013,POINT (127.056821 37.289142)
SL_2559,37.288941,127.057088,정상,2013,POINT (127.057088 37.288941)
SL_2560,37.288821,127.057232,정상,2013,POINT (127.057232 37.288821)
SL_2561,37.288643,127.05748,정상,2013,POINT (127.05748 37.288643)
SL_2562,37.288299,127.057942,정상,2013,POINT (127.057942 37.288299)
SL_2563,37.291523,127.051251,고장,2013,POINT (127.051251 37.291523)
SL_2564,37.290242,127.053757,정상,2013,POINT (127.053757 37.290242)
SL_2565,37.290004,127.0529,정상,2013,POINT (127.0529 37.290004)
SL_2566,37.290281,127.052564,정상,2013,POINT (127.052564 37.290281)
SL_2567,37.29123,127.05166,정상,2013,POINT (127.05166 37.29123)
SL_2568,37.290831,127.052224,고장,2013,POINT (127.052224 37.290831)
SL_2569,37.290671,127.052438,정상,2013,POINT (127.052438 37.290671)
SL_2570,37.29029,127.052914,정상,2013,POINT (127.052914 37.29029)
SL_2571,37.290089,127.053159,정상,2013,POINT (127.053159 37.290089)
SL_2572,37.2904,127.053588,정상,2013,POINT (127.053588 37.2904)
SL_2573,37.290558,127.053963,정상,2013,POINT (127.053963 37.290558)
SL_2574,37.290386,127.054222,정상,2013,POINT (127.054222 37.290386)
SL_2575,37.292375,127.050719,정상,2013,POINT (127.050719 37.292375)
SL_2576,37.293224,127.055079,정상,2013,POINT (127.055079 37.293224)
SL_2577,37.293327,127.055592,정상,2013,POINT (127.055592 37.293327)
SL_2578,37.29344,127.056043,정상,2013,POINT (127.056043 37.29344)
SL_2579,37.293548,127.055586,정상,2013,POINT (127.055586 37.293548)
SL_2580,37.293427,127.055028,정상,2013,POINT (127.055028 37.293427)
SL_2581,37.293335,127.054568,정상,2013,POINT (127.054568 37.293335)
SL_2582,37.293258,127.054044,정상,2013,POINT (127.054044 37.293258)
SL_2583,37.293232,127.053604,정상,2013,POINT (127.053604 37.293232)
SL_2584,37.293254,127.052913,정상,2013,POINT (127.052913 37.293254)
SL_2585,37.293345,127.052417,정상,2013,POINT (127.052417 37.293345)
SL_2586,37.292701,127.051106,정상,2013,POINT (127.051106 37.292701)
SL_2587,37.293455,127.051952,고장,2013,POINT (127.051952 37.293455)
SL_2588,37.293642,127.051684,정상,2013,POINT (127.051684 37.293642)
SL_2589,37.293361,127.051481,정상,2013,POINT (127.051481 37.293361)
SL_2590,37.293086,127.051199,정상,2013,POINT (127.051199 37.293086)
SL_2591,37.292814,127.05088,정상,2013,POINT (127.05088 37.292814)
SL_2592,37.29255,127.050564,정상,2013,POINT (127.050564 37.29255)
SL_2593,37.292303,127.050276,정상,2013,POINT (127.050276 37.292303)
SL_2594,37.29303,127.051486,정상,2013,POINT (127.051486 37.29303)
SL_2595,37.293275,127.051732,정상,2013,POINT (127.051732 37.293275)
SL_2596,37.293198,127.052087,정상,2013,POINT (127.052087 37.293198)
SL_2597,37.29307,127.052758,정상,2013,POINT (127.052758 37.29307)
SL_2598,37.293026,127.053666,정상,2013,POINT (127.053666 37.293026)
SL_2599,37.293053,127.054106,정상,2013,POINT (127.054106 37.293053)
SL_2600,37.293134,127.054647,정상,2013,POINT (127.054647 37.293134)
SL_2601,37.287021,127.058229,정상,2019,POINT (127.058229 37.287021)
SL_2602,37.287138,127.05839,정상,2019,POINT (127.05839 37.287138)
SL_2603,37.287278,127.058534,정상,2019,POINT (127.058534 37.287278)
SL_2604,37.295592,127.048984,정상,2013,POINT (127.048984 37.295592)
SL_2605,37.298009,127.049874,정상,2013,POINT (127.049874 37.298009)
SL_2606,37.298506,127.050461,정상,2013,POINT (127.050461 37.298506)
SL_2607,37.298229,127.050334,정상,2013,POINT (127.050334 37.298229)
SL_2608,37.297774,127.050114,정상,2013,POINT (127.050114 37.297774)
SL_2609,37.297162,127.049831,정상,2013,POINT (127.049831 37.297162)
SL_2610,37.297436,127.049956,정상,2013,POINT (127.049956 37.297436)
SL_2611,37.296898,127.049721,정상,2013,POINT (127.049721 37.296898)
SL_2612,37.296646,127.049614,정상,2013,POINT (127.049614 37.296646)
SL_2613,37.296358,127.049529,정상,2013,POINT (127.049529 37.296358)
