id,lat,lon,status,install_year,geometry,dong_name
SL_0639,37.259444,127.064847,정상,1998,POINT (205752.46948338283 517808.0412678494),원천동
SL_0640,37.259827,127.064673,정상,1998,POINT (205737.00518308784 517850.5370159741),원천동
SL_0641,37.260214,127.064493,정상,1998,POINT (205721.0084916369 517893.47636259947),원천동
SL_0642,37.26062,127.064307,정상,1998,POINT (205704.47828848782 517938.524049122),원천동
SL_0643,37.260935,127.064167,정상,1998,POINT (205692.03560873182 517973.4751240528),원천동
SL_0644,37.261318,127.063981,정상,1998,POINT (205675.50744339544 518015.97027375695),원천동
SL_0645,37.261697,127.063801,정상,1998,POINT (205659.5119784039 518058.0218870891),원천동
SL_0646,37.262057,127.063632,정상,1998,POINT (205644.49384895217 518097.96552047913),원천동
SL_0647,37.261427,127.06371,정상,1998,POINT (205651.4599330456 518028.05115495605),원천동
SL_0648,37.26108,127.063874,정상,1998,POINT (205666.0337138803 517989.550012014),원천동
SL_0649,37.260742,127.064026,정상,1998,POINT (205679.54247020374 517952.0470192102),원천동
SL_0650,37.26035,127.064211,정상,1998,POINT (205695.98275146927 517908.55297831073),원천동
SL_0651,37.259903,127.064414,정상,1998,POINT (205714.02409667074 517858.95601930993),원천동
SL_0652,37.259579,127.064566,정상,1998,POINT (205727.53221614793 517823.00686616346),원천동
SL_0653,37.259047,127.064813,정상,1998,POINT (205749.48357432472 517763.9791386968),원천동
SL_0654,37.261405,127.061084,정상,2006,POINT (205418.51950102585 518025.4559462726),원천동
SL_0655,37.26113,127.061644,정상,2006,POINT (205468.21476713766 517994.96795314905),원천동
SL_0656,37.260812,127.062239,정상,2006,POINT (205521.0182672573 517959.71004672215),원천동
SL_0657,37.260614,127.062661,정상,2006,POINT (205558.46706216002 517937.7602044572),원천동
SL_0658,37.260375,127.062963,정상,2006,POINT (205585.27421577903 517911.25315630494),원천동
SL_0659,37.260075,127.063526,정상,2006,POINT (205635.23874953043 517877.99176931137),원천동
SL_0660,37.259904,127.063873,정상,2006,POINT (205666.03309769536 517859.034474071),원천동
SL_0661,37.268861,127.058204,정상,1993,POINT (205162.53710411536 518852.7814447499),원천동
SL_0662,37.270543,127.054549,정상,1993,POINT (204838.240855783 519039.2612107566),매탄동
SL_0663,37.270701,127.053943,정상,1993,POINT (204784.4814916561 519056.7656658448),매탄동
SL_0664,37.270746,127.053777,정상,1993,POINT (204769.7552599515 519061.7515074231),매탄동
SL_0665,37.270771,127.05367,정상,1993,POINT (204760.26331185363 519064.52068696666),매탄동
SL_0666,37.270863,127.053289,정상,1993,POINT (204726.46474447526 519074.7119975545),매탄동
SL_0667,37.27094,127.052985,정상,1993,POINT (204699.4966943807 519083.24252514803),매탄동
SL_0668,37.270755,127.052931,정상,1993,POINT (204694.71865857422 519062.7080377179),매탄동
SL_0669,37.270636,127.05341,정상,1993,POINT (204737.21105504487 519049.52496790944),매탄동
SL_0670,37.270532,127.053859,정상,1993,POINT (204777.04177700935 519038.00533926015),매탄동
SL_0671,37.270349,127.054572,정상,1993,POINT (204840.2932668989 519017.7317372662),매탄동
SL_0672,37.269055,127.058015,정상,1993,POINT (205145.76011293122 518874.3017939716),원천동
SL_0673,37.270248,127.054994,정상,1993,POINT (204877.72930521303 519006.5441540409),매탄동
SL_0674,37.270189,127.055237,정상,1993,POINT (204899.28617599135 519000.0087284489),매탄동
SL_0675,37.270087,127.055659,정상,1993,POINT (204936.72243767098 518988.71042581066),매탄동
SL_0676,37.269941,127.056245,정상,1993,POINT (204988.7078439519 518972.537685026),매탄동
SL_0677,37.269819,127.056747,정상,1993,POINT (205033.241372495 518959.02437988744),매탄동
SL_0678,37.269614,127.05717,정상,1993,POINT (205070.77360166545 518936.2955087934),매탄동
SL_0679,37.269345,127.057457,정상,1993,POINT (205096.24760244918 518906.456578532),매탄동
SL_0680,37.269111,127.057685,정상,1993,POINT (205116.48629031828 518880.4989294047),매탄동
SL_0681,37.268852,127.057944,정상,1993,POINT (205139.47641812672 518851.7684458306),매탄동
SL_0682,37.26871,127.058012,정상,1993,POINT (205145.51749772788 518836.01259801246),매탄동
SL_0683,37.269413,127.05768,정상,1993,POINT (205116.02237270356 518914.0154376769),원천동
SL_0684,37.26853,127.057735,고장,1993,POINT (205120.9604867147 518816.0206842503),매탄동
SL_0685,37.26835,127.057408,정상,1993,POINT (205091.96846382238 518796.0261510982),매탄동
SL_0686,37.268201,127.057118,정상,1993,POINT (205066.25605597763 518779.4741627446),매탄동
SL_0687,37.268057,127.056839,정상,1993,POINT (205041.51889413694 518763.47775318066),매탄동
SL_0688,37.267837,127.056385,정상,1993,POINT (205001.26444265226 518739.03746872256),매탄동
SL_0689,37.267713,127.056162,정상,1993,POINT (204981.49284580405 518725.26385237917),매탄동
SL_0690,37.267499,127.05575,정상,1993,POINT (204944.96299800093 518701.4919478365),매탄동
SL_0691,37.267308,127.055392,정상,1993,POINT (204913.22120293594 518680.2756074607),매탄동
SL_0692,37.267251,127.055931,정상,1993,POINT (204961.03376765898 518673.9777192682),매탄동
SL_0693,37.267409,127.056249,정상,1993,POINT (204989.22968471816 518691.52970216144),매탄동
SL_0694,37.269796,127.057277,정상,1993,POINT (205080.25189032237 518956.50010351365),매탄동
SL_0695,37.267589,127.056596,정상,1993,POINT (205019.99628914535 518711.52493748575),매탄동
SL_0696,37.267807,127.057011,정상,1993,POINT (205056.7917093504 518735.741260303),매탄동
SL_0697,37.267967,127.057318,정상,1993,POINT (205084.0114025762 518753.51494124485),매탄동
SL_0698,37.268136,127.057639,정상,1993,POINT (205112.47214633613 518772.28831163904),매탄동
SL_0699,37.268322,127.057997,정상,1993,POINT (205144.21343054305 518792.9504959892),매탄동
SL_0700,37.268469,127.058293,정상,1993,POINT (205170.45796697502 518809.2810861945),매탄동
SL_0701,37.269972,127.056883,정상,1993,POINT (205045.29384351132 518976.011979884),매탄동
SL_0702,37.270087,127.05644,정상,1993,POINT (205005.99390423013 518988.75146229373),매탄동
SL_0703,37.270207,127.055955,정상,1993,POINT (204962.96853589977 519002.0438385777),매탄동
SL_0704,37.27031,127.055521,정상,1993,POINT (204924.46788582168 519013.4523824201),매탄동
SL_0705,37.270403,127.055141,정상,1993,POINT (204890.75754324804 519023.75406568294),매탄동
SL_0706,37.259641,127.042936,정상,2002,POINT (203808.7710844997 517828.79798437003),매탄동
SL_0707,37.264042,127.044373,정상,2002,POINT (203936.01560737228 518317.29105502873),매탄동
SL_0708,37.264204,127.044579,정상,2002,POINT (203954.2799442117 518335.27882598346),매탄동
SL_0709,37.264091,127.044869,정상,2002,POINT (203980.00969000533 518322.74994917924),매탄동
SL_0710,37.263792,127.044477,정상,2002,POINT (203945.25375481092 518289.5497349344),매탄동
SL_0711,37.263461,127.044099,정상,2002,POINT (203911.74104993627 518252.7988020802),매탄동
SL_0712,37.263062,127.044206,정상,2002,POINT (203921.2530244546 518208.52117649827),매탄동
SL_0713,37.263001,127.044491,정상,2002,POINT (203946.5368745668 518201.7630865591),매탄동
SL_0714,37.26294,127.044784,정상,2002,POINT (203972.53039938814 518195.0054086269),매탄동
SL_0715,37.262877,127.045105,정상,2002,POINT (204001.00779263803 518188.0270295425),매탄동
SL_0716,37.262802,127.045522,정상,2002,POINT (204038.00149511904 518179.7210482446),매탄동
SL_0717,37.259996,127.043057,정상,2002,POINT (203819.48684005465 517868.2016579566),매탄동
SL_0718,37.262732,127.045835,정상,2002,POINT (204065.76973540912 518171.9656695216),매탄동
SL_0719,37.262667,127.046176,정상,2002,POINT (204096.02148416248 518164.766507215),매탄동
SL_0720,37.262619,127.046449,정상,2002,POINT (204120.24044364356 518159.45119492186),매탄동
SL_0721,37.263012,127.043918,정상,2002,POINT (203895.7088204185 518202.9601518584),매탄동
SL_0722,37.262582,127.043842,정상,2002,POINT (203888.98941454076 518155.2345151644),매탄동
SL_0723,37.262204,127.043783,정상,2002,POINT (203883.7752494421 518113.28067865426),매탄동
SL_0724,37.262111,127.043853,정상,2002,POINT (203889.9893895563 518102.96217474184),매탄동
SL_0725,37.262017,127.044374,정상,2002,POINT (203936.20969612314 518092.5513570593),매탄동
SL_0726,37.261892,127.044938,정상,2002,POINT (203986.2460849604 518078.7021448294),매탄동
SL_0727,37.261777,127.04551,정상,2002,POINT (204036.99175042965 518065.9633979023),매탄동
SL_0728,37.260379,127.043136,정상,2002,POINT (203826.4753727488 517910.7111596492),매탄동
SL_0729,37.261658,127.046082,정상,2002,POINT (204087.73778645718 518052.7810276135),매탄동
SL_0730,37.26148,127.045764,정상,2002,POINT (204059.53891377038 518033.01244291564),매탄동
SL_0731,37.261593,127.045231,정상,2002,POINT (204012.25264772004 518045.53074079007),매탄동
SL_0732,37.261726,127.044591,정상,2002,POINT (203955.47396874154 518060.2644786195),매탄동
SL_0733,37.261857,127.043923,정상,2002,POINT (203896.2118383851 518074.7754823375),매탄동
SL_0734,37.261823,127.043709,정상,2002,POINT (203877.23060247846 518070.993285737),매탄동
SL_0735,37.261555,127.043661,정상,2002,POINT (203872.9864589903 518041.2479935725),매탄동
SL_0736,37.261222,127.043576,정상,2002,POINT (203865.46347848987 518004.2873269587),매탄동
SL_0737,37.260868,127.043509,정상,2002,POINT (203859.53822258508 517964.9967697028),매탄동
SL_0738,37.260544,127.043449,정상,2002,POINT (203854.232331851 517929.0359802983),매탄동
SL_0739,37.260742,127.043196,정상,2002,POINT (203831.77941841705 517951.0002496027),매탄동
SL_0740,37.260258,127.043429,정상,2002,POINT (203852.47275714722 517897.2941601627),매탄동
SL_0741,37.261125,127.043252,정상,2002,POINT (203836.72757280077 517993.5088342639),매탄동
SL_0742,37.261517,127.043343,정상,2002,POINT (203844.7799263367 518037.01768908877),매탄동
SL_0743,37.263224,127.043589,정상,2002,POINT (203866.51431601375 518226.47496713157),매탄동
SL_0744,37.26351,127.043778,정상,2002,POINT (203883.26466975381 518258.2237281115),매탄동
SL_0745,37.263751,127.044006,정상,2002,POINT (203903.4766452775 518284.9799151698),매탄동
SL_0746,37.262532,127.046596,정상,2002,POINT (204133.28477648803 518149.8021210402),매탄동
SL_0747,37.259982,127.04614,정상,2002,POINT (204092.97340921647 517866.7767863701),매탄동
SL_0748,37.259916,127.046476,정상,2002,POINT (204122.78279637577 517859.46652414463),매탄동
SL_0749,37.259828,127.046895,정상,2002,POINT (204159.9561981036 517849.718397402),매탄동
SL_0750,37.25974,127.047344,정상,2002,POINT (204199.79092612892 517839.97176625725),매탄동
SL_0751,37.259659,127.047738,정상,2002,POINT (204234.7464097484 517830.99973935087),매탄동
SL_0752,37.262302,127.046525,정상,2002,POINT (204126.99929133407 518124.2730295852),매탄동
SL_0753,37.262043,127.046437,정상,2002,POINT (204119.20735779734 518095.52470920666),매탄동
SL_0754,37.261761,127.046341,정상,2002,POINT (204110.70697595947 518064.22345084045),매탄동
SL_0755,37.261245,127.04613,정상,2002,POINT (204092.01800533856 518006.94730543473),매탄동
SL_0756,37.260939,127.046028,정상,2002,POINT (204082.98648801912 517972.98223892634),매탄동
SL_0757,37.260651,127.045929,정상,2002,POINT (204074.2200486742 517941.0149988866),매탄동
SL_0758,37.260369,127.045853,정상,2002,POINT (204067.49348671924 517909.7146531538),매탄동
SL_0759,37.260068,127.04576,정상,2002,POINT (204059.2598650794 517876.30491690565),매탄동
SL_0760,37.257075,127.043396,정상,2002,POINT (203849.7073970938 517544.03550366237),매탄동
SL_0761,37.257266,127.04363,정상,2002,POINT (203870.4560261674 517565.24270070903),매탄동
SL_0762,37.257433,127.043876,정상,2002,POINT (203892.27031325584 517583.7868636744),매탄동
SL_0763,37.257588,127.044183,정상,2002,POINT (203919.4964662676 517601.00181862444),매탄동
SL_0764,37.257714,127.044547,정상,2002,POINT (203951.78051159272 517615.00074879767),매탄동
SL_0765,37.257806,127.044896,정상,2002,POINT (203982.73558612404 517625.22576750314),매탄동
SL_0766,37.258104,127.045018,정상,2002,POINT (203993.5425059143 517658.3036912824),매탄동
SL_0767,37.258378,127.045114,정상,2002,POINT (204002.04416146854 517688.7169509141),매탄동
SL_0768,37.265151,127.061899,정상,2014,POINT (205490.5429819642 518441.2437449019),원천동
SL_0769,37.263442,127.06068,정상,2014,POINT (205382.53729521547 518251.50441374467),매탄동
SL_0770,37.263253,127.060561,정상,2014,POINT (205371.99498431795 518230.521939961),매탄동
SL_0771,37.26307,127.060451,정상,2014,POINT (205362.25053211607 518210.2058856779),매탄동
SL_0772,37.26289,127.060349,정상,2014,POINT (205353.2154547672 518190.22324369266),매탄동
SL_0773,37.262717,127.060239,정상,2014,POINT (205343.47020364838 518171.01703845226),매탄동
SL_0774,37.262541,127.060112,정상,2014,POINT (205332.21713930045 518151.47693932755),매탄동
SL_0775,37.262357,127.059974,정상,2014,POINT (205319.98883107296 518131.048376815),매탄동
SL_0776,37.262149,127.059827,정상,2014,POINT (205306.96380089133 518107.9557461729),매탄동
SL_0777,37.261879,127.059624,정상,2014,POINT (205288.97553105472 518077.9790857567),매탄동
SL_0778,37.261697,127.059463,정상,2014,POINT (205274.70663953887 518057.77127165254),매탄동
SL_0779,37.264942,127.061681,정상,2014,POINT (205471.2211416558 518418.0357474257),원천동
SL_0780,37.261355,127.05919,정상,2014,POINT (205250.51372334317 518019.8000522151),매탄동
SL_0781,37.261136,127.059029,정상,2014,POINT (205236.2472015243 517995.4859508034),매탄동
SL_0782,37.260927,127.058863,정상,2014,POINT (205221.53637354088 517972.2814242811),매탄동
SL_0783,37.26072,127.058693,정상,2014,POINT (205206.4704990621 517949.29866947467),매탄동
SL_0784,37.260497,127.058524,정상,2014,POINT (205191.49434721618 517924.54027671315),매탄동
SL_0785,37.260319,127.058389,정상,2014,POINT (205179.53107612146 517904.77798644366),매탄동
SL_0786,37.259392,127.057869,정상,2014,POINT (205133.4661814972 517801.868843704),매탄동
SL_0787,37.259552,127.058006,정상,2014,POINT (205145.6083489685 517819.6334881813),매탄동
SL_0788,37.259727,127.058128,정상,2014,POINT (205156.41882203385 517839.06207132974),매탄동
SL_0789,37.259892,127.058281,정상,2014,POINT (205169.9798704632 517857.3825367565),매탄동
SL_0790,37.264735,127.061481,정상,2014,POINT (205453.49568876153 518395.05079785653),원천동
SL_0791,37.264602,127.061213,정상,2014,POINT (205429.73306394333 518380.2746967672),매탄동
SL_0792,37.264453,127.061303,정상,2014,POINT (205437.72698356264 518363.74345391424),매탄동
SL_0793,37.264223,127.061148,정상,2014,POINT (205423.9945956384 518338.20855544094),매탄동
SL_0794,37.264054,127.061049,정상,2014,POINT (205415.22512492098 518319.4468232188),매탄동
SL_0795,37.263863,127.060936,정상,2014,POINT (205405.2153432965 518298.24268350593),매탄동
SL_0796,37.263667,127.060815,정상,2014,POINT (205394.49624053136 518276.4831873475),매탄동
SL_0797,37.251736,127.042193,정상,2002,POINT (203743.2520695283 516951.4520836579),매탄동
SL_0798,37.25391,127.044113,정상,2002,POINT (203913.47698420662 517192.8054688545),매탄동
SL_0799,37.254198,127.044395,정상,2002,POINT (203938.47957343512 517224.78010263504),매탄동
SL_0800,37.254441,127.044652,정상,2002,POINT (203961.2664744296 517251.7595567742),매탄동
SL_0801,37.254713,127.044973,정상,2002,POINT (203989.72939051004 517281.96026039205),매탄동
SL_0802,37.25497,127.045233,정상,2002,POINT (204012.7813697517 517310.4937375211),매탄동
SL_0803,37.255159,127.045438,정상,2002,POINT (204030.95758470296 517331.47812949895),매탄동
SL_0804,37.255349,127.045143,정상,2002,POINT (204004.77708486747 517352.55227027007),매탄동
SL_0805,37.254909,127.044677,정상,2002,POINT (203963.45981215456 517303.7003808936),매탄동
SL_0806,37.254599,127.044364,정상,2002,POINT (203935.7085641197 517269.2827656566),매탄동
SL_0807,37.254358,127.044097,정상,2002,POINT (203912.0343822871 517242.5249316633),매탄동
SL_0808,37.251874,127.04228,정상,2002,POINT (203750.9636400941 516966.77109561686),매탄동
SL_0809,37.254119,127.04386,정상,2002,POINT (203891.02138419356 517215.99036335375),매탄동
SL_0810,37.253802,127.04353,정상,2002,POINT (203861.76175223547 517180.7954219647),매탄동
SL_0811,37.253612,127.043293,정상,2002,POINT (203840.74595320717 517159.6991202814),매탄동
SL_0812,37.253297,127.042966,정상,2002,POINT (203811.75196007022 517124.726443048),매탄동
SL_0813,37.253142,127.042833,정상,2002,POINT (203799.96057711297 517107.51882279536),매탄동
SL_0814,37.252914,127.042647,정상,2002,POINT (203783.4708529737 517082.20738471486),매탄동
SL_0815,37.252597,127.042405,정상,2002,POINT (203762.01734382843 517047.0163199966),매탄동
SL_0816,37.252291,127.042188,정상,2002,POINT (203742.78102901237 517013.0471066105),매탄동
SL_0817,37.252027,127.041993,정상,2002,POINT (203725.49426627337 516983.7400647821),매탄동
SL_0818,37.25348,127.042898,정상,2002,POINT (203805.7100980197 517145.0334869734),매탄동
SL_0819,37.252158,127.042489,정상,2002,POINT (203769.4913893266 516998.2983942501),매탄동
SL_0820,37.25377,127.042896,정상,2002,POINT (203805.5180809325 517177.21830550086),매탄동
SL_0821,37.253858,127.042507,정상,2002,POINT (203771.00356317929 517186.9691885192),매탄동
SL_0822,37.254149,127.042513,정상,2002,POINT (203771.52134634226 517219.2653109643),매탄동
SL_0823,37.254313,127.042341,정상,2002,POINT (203756.25430201457 517237.4595881451),매탄동
SL_0824,37.254503,127.042195,정상,2002,POINT (203743.29260563155 517258.54046458966),매탄동
SL_0825,37.254696,127.042107,정상,2002,POINT (203735.47623286032 517279.95659648377),매탄동
SL_0826,37.254883,127.042079,정상,2002,POINT (203732.98301667505 517300.70920649706),매탄동
SL_0827,37.255055,127.042088,정상,2002,POINT (203733.7729512829 517319.79854033916),매탄동
SL_0828,37.255219,127.042136,정상,2002,POINT (203738.02309552577 517338.0015548715),매탄동
SL_0829,37.255381,127.042192,정상,2002,POINT (203742.9830250233 517355.9829235384),매탄동
SL_0830,37.252455,127.042718,정상,2002,POINT (203789.79267911514 517031.2693070241),매탄동
SL_0831,37.25581,127.042259,정상,2002,POINT (203748.905544481 517403.5970450287),매탄동
SL_0832,37.25277,127.042963,정상,2002,POINT (203811.51236152634 517066.23859793256),매탄동
SL_0833,37.253018,127.04316,정상,2002,POINT (203828.9768953769 517093.7701834105),매탄동
SL_0834,37.253326,127.043459,정상,2002,POINT (203855.48724654873 517127.96490069164),매탄동
SL_0835,37.253455,127.043617,정상,2002,POINT (203869.49770001695 517142.28807872755),매탄동
SL_0836,37.253653,127.043845,정상,2002,POINT (203889.714623022 517164.2719412205),매탄동
SL_0837,37.274717,127.063121,정상,2013,POINT (205598.2281256327 519502.9761108885),원천동
SL_0838,37.277643,127.060082,정상,2013,POINT (205328.49166295805 519827.53640188323),원천동
SL_0839,37.277203,127.060116,정상,2013,POINT (205331.5380533048 519778.70585679694),원천동
SL_0840,37.276762,127.060222,정상,2013,POINT (205340.97008725555 519729.7683961579),원천동
SL_0841,37.276244,127.060416,정상,2013,POINT (205358.21228049145 519672.2902513765),원천동
SL_0842,37.275949,127.060467,정상,2013,POINT (205362.75632775397 519639.5532032515),원천동
SL_0843,37.275638,127.060441,정상,2013,POINT (205360.47246617847 519605.0360680118),원천동
SL_0844,37.27564,127.060672,정상,2013,POINT (205380.95956367656 519605.27114792925),원천동
SL_0845,37.276086,127.060664,정상,2013,POINT (205380.2183076999 519654.769037948),원천동
SL_0846,37.276586,127.060496,정상,2013,POINT (205365.28309904883 519710.25091915723),원천동
SL_0847,37.277095,127.060344,정상,2013,POINT (205351.7664523554 519766.7325822202),원천동
SL_0848,37.274742,127.062811,정상,2013,POINT (205570.7322497118 519505.7323819837),원천동
SL_0849,37.277469,127.060302,정상,2013,POINT (205348.01511235663 519808.2377976779),원천동
SL_0850,37.277823,127.060288,정상,2013,POINT (205346.74845296924 519847.5249421622),원천동
SL_0851,37.274783,127.062504,정상,2013,POINT (205543.50128993034 519510.2646440332),원천동
SL_0852,37.274848,127.062197,정상,2013,POINT (205516.26860855118 519517.4605820891),원천동
SL_0853,37.274936,127.061892,정상,2013,POINT (205489.2116844561 519527.2093294517),원천동
SL_0854,37.275051,127.061602,정상,2013,POINT (205463.4832231954 519539.9555664855),원천동
SL_0855,37.275175,127.061298,정상,2013,POINT (205436.51253434463 519553.69992336025),원천동
SL_0856,37.275304,127.060971,정상,2013,POINT (205407.50171211292 519567.9979663225),원천동
SL_0857,37.275399,127.060723,정상,2013,POINT (205385.49988858882 519578.5271880045),원천동
SL_0858,37.284812,127.056333,정상,2013,POINT (204995.5302710496 520622.96847723436),원천동
SL_0859,37.282486,127.059054,정상,2013,POINT (205236.98587498625 520364.96924693405),원천동
SL_0860,37.282067,127.059119,정상,2013,POINT (205242.77922495492 520318.47098915756),원천동
SL_0861,37.281572,127.059121,정상,2013,POINT (205242.99092570762 520263.53454100905),원천동
SL_0862,37.281114,127.059132,정상,2013,POINT (205243.99820805658 520212.70496493846),원천동
SL_0863,37.280668,127.059137,정상,2013,POINT (205244.4725684981 520163.2068553451),원천동
SL_0864,37.280213,127.059253,정상,2013,POINT (205254.79148036148 520112.71606376104),원천동
SL_0865,37.279754,127.059441,정상,2013,POINT (205271.496079854 520061.78536698496),원천동
SL_0866,37.279346,127.05968,정상,2013,POINT (205292.72024851685 520016.5176874823),원천동
SL_0867,37.279265,127.059962,정상,2013,POINT (205317.73511676426 520007.54388825636),원천동
SL_0868,37.279594,127.059774,정상,2013,POINT (205301.03924614022 520044.04671122227),원천동
SL_0869,37.284612,127.056609,정상,2013,POINT (205020.01884540325 520600.786490284),원천동
SL_0870,37.280046,127.05954,정상,2013,POINT (205280.2554493004 520094.1978988595),원천동
SL_0871,37.28047,127.059391,정상,2013,POINT (205267.011961509 520141.2463492806),원천동
SL_0872,37.280896,127.059343,정상,2013,POINT (205262.72548390966 520188.52240422275),원천동
SL_0873,37.281344,127.059349,정상,2013,POINT (205263.22638680477 520238.2430927),원천동
SL_0874,37.281822,127.059336,정상,2013,POINT (205262.04023400537 520291.29221625207),원천동
SL_0875,37.282304,127.059299,정상,2013,POINT (205258.72546030927 520344.78394149616),원천동
SL_0876,37.282768,127.059156,정상,2013,POINT (205246.01179540428 520396.27209469373),원천동
SL_0877,37.283167,127.058829,정상,2013,POINT (205216.9855717772 520440.53621316736),원천동
SL_0878,37.283523,127.058409,정상,2013,POINT (205179.71535672602 520480.0230696528),원천동
SL_0879,37.283896,127.05799,정상,2013,POINT (205142.53301536271 520521.3968588743),하동
SL_0880,37.28442,127.056893,정상,2013,POINT (205045.21644764364 520579.4928661139),원천동
SL_0881,37.283983,127.057815,정상,2013,POINT (205127.00817287082 520531.0428783318),원천동
SL_0882,37.284174,127.057547,고장,2013,POINT (205103.22915415472 520552.22613574326),원천동
SL_0883,37.28437,127.057274,정상,2013,POINT (205079.00652396772 520573.9641075952),원천동
SL_0884,37.284546,127.057034,정상,2013,POINT (205057.71176061628 520593.48425416136),원천동
SL_0885,37.284749,127.056753,정상,2013,POINT (205032.77947202625 520615.9988138764),원천동
SL_0886,37.285013,127.0564,정상,2013,POINT (205001.45843402197 520645.27960190724),원천동
SL_0887,37.284233,127.057141,정상,2013,POINT (205067.22138885426 520558.7523038842),원천동
SL_0888,37.284041,127.057415,정상,2013,POINT (205091.53244230052 520537.45828427473),원천동
SL_0889,37.283839,127.057688,정상,2013,POINT (205115.7556163592 520515.054451757),원천동
SL_0890,37.283552,127.058065,정상,2013,POINT (205149.2074272503 520483.2227932005),원천동
SL_0891,37.283243,127.05846,정상,2013,POINT (205184.2572482829 520448.95063033747),원천동
SL_0892,37.282872,127.058835,정상,2013,POINT (205217.53801999037 520407.7965680048),원천동
SL_0894,37.267392,127.067174,정상,2014,POINT (205958.267637884 518690.27500616846),원천동
SL_0895,37.267313,127.06694,정상,2014,POINT (205937.51826856832 518681.49266500276),원천동
SL_0896,37.267241,127.066717,정상,2014,POINT (205917.74399944715 518673.4879419557),원천동
SL_0897,37.267153,127.066458,정상,2014,POINT (205894.77776553752 518663.70529944653),원천동
SL_0898,37.267072,127.066235,정상,2014,POINT (205875.00411308897 518654.7018333476),원천동
SL_0899,37.266971,127.06595,정상,2014,POINT (205849.7325966212 518643.4749257421),원천동
SL_0900,37.266863,127.065637,정상,2014,POINT (205821.97796170658 518631.4694926224),원천동
SL_0901,37.266771,127.0654,정상,2014,POINT (205800.96320287357 518621.2445309259),원천동
SL_0902,37.266679,127.065169,정상,2014,POINT (205780.4805920739 518611.01998859586),원천동
SL_0903,37.266596,127.06493,정상,2014,POINT (205759.28764626678 518601.7938534897),원천동
SL_0905,37.266501,127.064681,정상,2014,POINT (205737.20856375634 518591.2353737531),원천동
SL_0906,37.266398,127.064419,정상,2014,POINT (205713.97692787414 518579.7883059338),원천동
SL_0907,37.266314,127.064191,정상,2014,POINT (205693.75960877843 518570.4520185684),원천동
SL_0908,37.266211,127.063948,정상,2014,POINT (205672.21316404484 518559.00621031236),원천동
SL_0909,37.266128,127.063723,정상,2014,POINT (205652.26177534426 518549.7811858131),원천동
SL_0910,37.266031,127.063492,정상,2014,POINT (205631.77918179423 518539.0020946481),원천동
SL_0911,37.265912,127.063232,정상,2014,POINT (205608.72584600947 518525.7797160336),원천동
SL_0912,37.265837,127.063041,정상,2014,POINT (205591.78954635977 518517.4447129807),원천동
SL_0913,37.265725,127.062826,정상,2014,POINT (205572.7271171019 518505.00197257544),원천동
SL_0914,37.265628,127.062646,정상,2014,POINT (205556.76806807632 518494.2260702356),원천동
SL_0916,37.265507,127.062429,정상,2014,POINT (205537.52879076955 518480.78444910026),원천동
SL_0917,37.265347,127.062164,정상,2014,POINT (205514.0346293112 518463.0117512712),원천동
SL_0918,37.26608,127.064027,정상,2014,POINT (205679.2303341299 518544.47222105414),원천동
SL_0919,37.266181,127.064258,정상,2014,POINT (205699.71255211334 518555.69535882084),원천동
SL_0920,37.266283,127.064492,정상,2014,POINT (205720.46074071244 518567.0297108478),원천동
SL_0921,37.266364,127.064695,정상,2014,POINT (205738.46076044347 518576.0315980851),원천동
SL_0922,37.267886,127.068815,정상,2014,POINT (206103.78286667113 518745.2050501909),원천동
SL_0923,37.267812,127.068561,정상,2014,POINT (206081.2594119937 518736.97597601323),원천동
SL_0924,37.267738,127.068299,정상,2014,POINT (206058.02632428086 518728.7464502123),원천동
SL_0925,37.267659,127.068031,정상,2014,POINT (206034.26139784657 518719.96169278957),원천동
SL_0926,37.267585,127.067825,정상,2014,POINT (206015.9953499564 518711.73585647903),원천동
SL_0927,37.267495,127.067518,정상,2014,POINT (205988.77194587467 518701.72793975985),원천동
SL_0928,37.280211,127.04942,정상,2013,POINT (204382.76202119846 520111.99317867093),원천동
SL_0929,37.278438,127.04943,정상,2013,POINT (204383.7516842663 519915.2209677737),원천동
SL_0930,37.278294,127.049689,정상,2013,POINT (204406.7297686813 519899.2514673307),원천동
SL_0931,37.278202,127.049602,정상,2013,POINT (204399.019420576 519889.0369934585),원천동
SL_0932,37.277859,127.049291,정상,2013,POINT (204371.45780500333 519850.95545147354),원천동
SL_0933,37.277515,127.049277,정상,2013,POINT (204370.23607805886 519812.7766990576),원천동
SL_0934,37.2779,127.049576,정상,2013,POINT (204396.73114118728 519855.51895737124),원천동
SL_0935,37.278123,127.049791,정상,2013,POINT (204415.78575324203 519880.27815220744),원천동
SL_0936,37.278199,127.049853,정상,2013,POINT (204421.27986678382 519888.7157466146),원천동
SL_0937,37.278431,127.049977,정상,2013,POINT (204432.26336992494 519914.46957685443),원천동
SL_0938,37.278798,127.050118,정상,2013,POINT (204444.7465259966 519955.2069106592),원천동
SL_0939,37.280164,127.04982,정상,2013,POINT (204418.23836068073 520106.7955900999),원천동
SL_0940,37.279048,127.050285,정상,2013,POINT (204459.54227850027 519982.9604927279),원천동
SL_0941,37.278999,127.050606,정상,2013,POINT (204488.0131836407 519977.5375125094),원천동
