SIGNGU,TYPE,AREA_ID,GOMTR_TYPE,PXL_CRDNT,PLAC_CNT
수원시,Feature,다사56bb14aa,Polygon,"[[[127.01248303669934, 37.223836130599004], [127.01246853107095, 37.22608957052492], [127.01528653976372, 37.22610113717325], [127.0153009615553, 37.223847696308866], [127.01248303669934, 37.223836130599004]]]",0
수원시,Feature,다사56bb14ab,Polygon,"[[[127.01246853107095, 37.22608957052492], [127.01245402382838, 37.2283430095865], [127.01527211636726, 37.22835457717338], [127.01528653976372, 37.22610113717325], [127.01246853107095, 37.22608957052492]]]",0
수원시,Feature,다사56bb14ba,Polygon,"[[[127.01245402382838, 37.2283430095865], [127.01243951497143, 37.23059644778371], [127.01525769136573, 37.230608016309176], [127.01527211636726, 37.22835457717338], [127.01245402382838, 37.2283430095865]]]",0
수원시,Feature,다사56bb14bb,Polygon,"[[[127.01243951497143, 37.23059644778371], [127.01242500449989, 37.23284988511654], [127.015243264759, 37.23286145458065], [127.01525769136573, 37.230608016309176], [127.01243951497143, 37.23059644778371]]]",0
수원시,Feature,다사56bb15aa,Polygon,"[[[127.01242500449989, 37.23284988511654], [127.01241049241358, 37.23510332158499], [127.0152288365468, 37.235114891987784], [127.015243264759, 37.23286145458065], [127.01242500449989, 37.23284988511654]]]",0
수원시,Feature,다사56bb15ab,Polygon,"[[[127.01241049241358, 37.23510332158499], [127.01239597871233, 37.237356757189], [127.015214406729, 37.23736832853056], [127.0152288365468, 37.235114891987784], [127.01241049241358, 37.23510332158499]]]",0
수원시,Feature,다사56bb15ba,Polygon,"[[[127.01239597871233, 37.237356757189], [127.01238146339594, 37.23961019192859], [127.01519997530538, 37.239621764208955], [127.015214406729, 37.23736832853056], [127.01239597871233, 37.237356757189]]]",0
수원시,Feature,다사56bb15bb,Polygon,"[[[127.01238146339594, 37.23961019192859], [127.01236694646423, 37.24186362580371], [127.01518554227577, 37.241875199022935], [127.01519997530538, 37.239621764208955], [127.01238146339594, 37.23961019192859]]]",0
수원시,Feature,다사56bb16aa,Polygon,"[[[127.01236694646423, 37.24186362580371], [127.01235242791697, 37.24411705881435], [127.01517110764, 37.24412863297251], [127.01518554227577, 37.241875199022935], [127.01236694646423, 37.24186362580371]]]",0
수원시,Feature,다사56bb16ab,Polygon,"[[[127.01235242791697, 37.24411705881435], [127.01233790775403, 37.24637049096051], [127.01515667139783, 37.246382066057635], [127.01517110764, 37.24412863297251], [127.01235242791697, 37.24411705881435]]]",0
수원시,Feature,다사56bb16ba,Polygon,"[[[127.01233790775403, 37.24637049096051], [127.01232338597518, 37.248623922242146], [127.01514223354914, 37.24863549827831], [127.01515667139783, 37.246382066057635], [127.01233790775403, 37.24637049096051]]]",2
수원시,Feature,다사56bb16bb,Polygon,"[[[127.01232338597518, 37.248623922242146], [127.01230886258027, 37.250877352659266], [127.01512779409367, 37.250888929634506], [127.01514223354914, 37.24863549827831], [127.01232338597518, 37.248623922242146]]]",7
수원시,Feature,다사56bb17aa,Polygon,"[[[127.01230886258027, 37.250877352659266], [127.01229433756906, 37.25313078221183], [127.0151133530313, 37.25314236012621], [127.01512779409367, 37.250888929634506], [127.01230886258027, 37.250877352659266]]]",5
수원시,Feature,다사56bb17ab,Polygon,"[[[127.01229433756906, 37.25313078221183], [127.01227981094141, 37.25538421089982], [127.01509891036179, 37.255395789753386], [127.0151133530313, 37.25314236012621], [127.01229433756906, 37.25313078221183]]]",7
수원시,Feature,다사56bb17ba,Polygon,"[[[127.01227981094141, 37.25538421089982], [127.0122652826971, 37.25763763872322], [127.01508446608496, 37.25764921851604], [127.01509891036179, 37.255395789753386], [127.01227981094141, 37.25538421089982]]]",9
수원시,Feature,다사56bb17bb,Polygon,"[[[127.0122652826971, 37.25763763872322], [127.01225075283597, 37.25989106568201], [127.01507002020065, 37.25990264641415], [127.01508446608496, 37.25764921851604], [127.0122652826971, 37.25763763872322]]]",3
수원시,Feature,다사56bb18aa,Polygon,"[[[127.01225075283597, 37.25989106568201], [127.0122362213578, 37.262144491776176], [127.01505557270866, 37.26215607344766], [127.01507002020065, 37.25990264641415], [127.01225075283597, 37.25989106568201]]]",3
수원시,Feature,다사56bb18ab,Polygon,"[[[127.0122362213578, 37.262144491776176], [127.0122216882624, 37.2643979170057], [127.01504112360882, 37.264409499616605], [127.01505557270866, 37.26215607344766], [127.0122362213578, 37.262144491776176]]]",5
수원시,Feature,다사56bb18ba,Polygon,"[[[127.0122216882624, 37.2643979170057], [127.01220715354961, 37.26665134137056], [127.01502667290089, 37.26666292492093], [127.01504112360882, 37.264409499616605], [127.0122216882624, 37.2643979170057]]]",7
수원시,Feature,다사56bb18bb,Polygon,"[[[127.01220715354961, 37.26665134137056], [127.01219261721921, 37.268904764870726], [127.01501222058474, 37.26891634936062], [127.01502667290089, 37.26666292492093], [127.01220715354961, 37.26665134137056]]]",2
수원시,Feature,다사56bb19aa,Polygon,"[[[127.01219261721921, 37.268904764870726], [127.01217807927105, 37.27115818750619], [127.01499776666013, 37.27116977293568], [127.01501222058474, 37.26891634936062], [127.01219261721921, 37.268904764870726]]]",4
수원시,Feature,다사56bb19ab,Polygon,"[[[127.01217807927105, 37.27115818750619], [127.0121635397049, 37.273411609276934], [127.01498331112691, 37.27342319564606], [127.01499776666013, 37.27116977293568], [127.01217807927105, 37.27115818750619]]]",6
수원시,Feature,다사56bb19ba,Polygon,"[[[127.0121635397049, 37.273411609276934], [127.0121489985206, 37.27566503018295], [127.01496885398487, 37.275676617491754], [127.01498331112691, 37.27342319564606], [127.0121635397049, 37.273411609276934]]]",4
수원시,Feature,다사56bb19bb,Polygon,"[[[127.0121489985206, 37.27566503018295], [127.01213445571794, 37.2779184502242], [127.01495439523384, 37.27793003847275], [127.01496885398487, 37.275676617491754], [127.0121489985206, 37.27566503018295]]]",2
수원시,Feature,다사56bb20aa,Polygon,"[[[127.01213445571794, 37.2779184502242], [127.01211991129675, 37.28017186940066], [127.01493993487364, 37.28018345858903], [127.01495439523384, 37.27793003847275], [127.01213445571794, 37.2779184502242]]]",6
수원시,Feature,다사56bb20ab,Polygon,"[[[127.01211991129675, 37.28017186940066], [127.01210536525683, 37.282425287712336], [127.01492547290405, 37.28243687784055], [127.01493993487364, 37.28018345858903], [127.01211991129675, 37.28017186940066]]]",2
수원시,Feature,다사56bb20ba,Polygon,"[[[127.01210536525683, 37.282425287712336], [127.01209081759798, 37.28467870515919], [127.01491100932489, 37.28469029622731], [127.01492547290405, 37.28243687784055], [127.01210536525683, 37.282425287712336]]]",6
수원시,Feature,다사56bb20bb,Polygon,"[[[127.01209081759798, 37.28467870515919], [127.01207626832002, 37.286932121741216], [127.014896544136, 37.2869437137493], [127.01491100932489, 37.28469029622731], [127.01209081759798, 37.28467870515919]]]",5
수원시,Feature,다사56bb21aa,Polygon,"[[[127.01207626832002, 37.286932121741216], [127.01206171742278, 37.28918553745838], [127.01488207733718, 37.28919713040649], [127.014896544136, 37.2869437137493], [127.01207626832002, 37.286932121741216]]]",4
수원시,Feature,다사56bb21ab,Polygon,"[[[127.01206171742278, 37.28918553745838], [127.01204716490602, 37.29143895231067], [127.01486760892821, 37.29145054619885], [127.01488207733718, 37.28919713040649], [127.01206171742278, 37.28918553745838]]]",6
수원시,Feature,다사56bb21ba,Polygon,"[[[127.01204716490602, 37.29143895231067], [127.01203261076964, 37.29369236629807], [127.0148531389089, 37.2937039611264], [127.01486760892821, 37.29145054619885], [127.01204716490602, 37.29143895231067]]]",6
수원시,Feature,다사56bb21bb,Polygon,"[[[127.01203261076964, 37.29369236629807], [127.01201805501334, 37.29594577942055], [127.01483866727914, 37.29595737518907], [127.0148531389089, 37.2937039611264], [127.01203261076964, 37.29369236629807]]]",3
수원시,Feature,다사56bb22aa,Polygon,"[[[127.01201805501334, 37.29594577942055], [127.01200349763704, 37.29819919167811], [127.01482419403865, 37.29821078838687], [127.01483866727914, 37.29595737518907], [127.01201805501334, 37.29594577942055]]]",1
수원시,Feature,다사56bb22ab,Polygon,"[[[127.01200349763704, 37.29819919167811], [127.01198893864044, 37.300452603070724], [127.0148097191873, 37.30046420071977], [127.01482419403865, 37.29821078838687], [127.01200349763704, 37.29819919167811]]]",5
수원시,Feature,다사56bb22ba,Polygon,"[[[127.01198893864044, 37.300452603070724], [127.01197437802344, 37.30270601359838], [127.01479524272489, 37.30271761218778], [127.0148097191873, 37.30046420071977], [127.01198893864044, 37.300452603070724]]]",4
수원시,Feature,다사56bb22bb,Polygon,"[[[127.01197437802344, 37.30270601359838], [127.01195981578581, 37.304959423261025], [127.0147807646512, 37.304971022790845], [127.01479524272489, 37.30271761218778], [127.01197437802344, 37.30270601359838]]]",7
수원시,Feature,다사56bb23aa,Polygon,"[[[127.01195981578581, 37.304959423261025], [127.01194525192737, 37.307212832058674], [127.01476628496607, 37.30722443252897], [127.0147807646512, 37.304971022790845], [127.01195981578581, 37.304959423261025]]]",2
수원시,Feature,다사56bb23ab,Polygon,"[[[127.01194525192737, 37.307212832058674], [127.01193068644793, 37.3094662399913], [127.01475180366933, 37.309477841402106], [127.01476628496607, 37.30722443252897], [127.01194525192737, 37.307212832058674]]]",0
수원시,Feature,다사56bb23ba,Polygon,"[[[127.01193068644793, 37.3094662399913], [127.01191611934729, 37.311719647058894], [127.01473732076073, 37.311731249410265], [127.01475180366933, 37.309477841402106], [127.01193068644793, 37.3094662399913]]]",0
수원시,Feature,다사56bb23bb,Polygon,"[[[127.01191611934729, 37.311719647058894], [127.01190155062528, 37.313973053261414], [127.01472283624015, 37.313984656553416], [127.01473732076073, 37.311731249410265], [127.01191611934729, 37.311719647058894]]]",0
수원시,Feature,다사56bb24aa,Polygon,"[[[127.01190155062528, 37.313973053261414], [127.0118869802817, 37.31622645859886], [127.01470835010734, 37.31623806283156], [127.01472283624015, 37.313984656553416], [127.01190155062528, 37.313973053261414]]]",0
수원시,Feature,다사56bb24ab,Polygon,"[[[127.0118869802817, 37.31622645859886], [127.01187240831636, 37.318479863071204], [127.01469386236215, 37.31849146824462], [127.01470835010734, 37.31623806283156], [127.0118869802817, 37.31622645859886]]]",0
수원시,Feature,다사56bb24ba,Polygon,"[[[127.01187240831636, 37.318479863071204], [127.01185783472907, 37.320733266678424], [127.0146793730044, 37.320744872792645], [127.01469386236215, 37.31849146824462], [127.01187240831636, 37.318479863071204]]]",0
수원시,Feature,다사56bb24bb,Polygon,"[[[127.01185783472907, 37.320733266678424], [127.01184325951962, 37.3229866694205], [127.0146648820339, 37.32299827647559], [127.0146793730044, 37.320744872792645], [127.01185783472907, 37.320733266678424]]]",0
수원시,Feature,다사56bb25aa,Polygon,"[[[127.01184325951962, 37.3229866694205], [127.01182868268786, 37.32524007129744], [127.01465038945042, 37.32525167929342], [127.0146648820339, 37.32299827647559], [127.01184325951962, 37.3229866694205]]]",0
수원시,Feature,다사56bb25ab,Polygon,"[[[127.01182868268786, 37.32524007129744], [127.01181410423358, 37.327493472309186], [127.0146358952538, 37.32750508124614], [127.01465038945042, 37.32525167929342], [127.01182868268786, 37.32524007129744]]]",1
수원시,Feature,다사56bb25ba,Polygon,"[[[127.01181410423358, 37.327493472309186], [127.01179952415659, 37.32974687245576], [127.01462139944384, 37.329758482333716], [127.0146358952538, 37.32750508124614], [127.01181410423358, 37.327493472309186]]]",0
수원시,Feature,다사56bb25bb,Polygon,"[[[127.01179952415659, 37.32974687245576], [127.01178494245669, 37.3320002717371], [127.01460690202038, 37.33201188255614], [127.01462139944384, 37.329758482333716], [127.01179952415659, 37.32974687245576]]]",0
수원시,Feature,다사56bb26aa,Polygon,"[[[127.01178494245669, 37.3320002717371], [127.01177035913372, 37.33425367015323], [127.0145924029832, 37.33426528191339], [127.01460690202038, 37.33201188255614], [127.01178494245669, 37.3320002717371]]]",0
수원시,Feature,다사56bb26ab,Polygon,"[[[127.01177035913372, 37.33425367015323], [127.01175577418745, 37.33650706770409], [127.0145779023321, 37.33651868040543], [127.0145924029832, 37.33426528191339], [127.01177035913372, 37.33425367015323]]]",0
수원시,Feature,다사56bb26ba,Polygon,"[[[127.01175577418745, 37.33650706770409], [127.01174118761772, 37.338760464389686], [127.01456340006695, 37.33877207803228], [127.0145779023321, 37.33651868040543], [127.01175577418745, 37.33650706770409]]]",0
수원시,Feature,다사56bb26bb,Polygon,"[[[127.01174118761772, 37.338760464389686], [127.01172659942432, 37.341013860210005], [127.01454889618752, 37.341025474793874], [127.01456340006695, 37.33877207803228], [127.01174118761772, 37.338760464389686]]]",0
수원시,Feature,다사56bb27aa,Polygon,"[[[127.01172659942432, 37.341013860210005], [127.0117120096071, 37.34326725516501], [127.01453439069361, 37.34327887069023], [127.01454889618752, 37.341025474793874], [127.01172659942432, 37.341013860210005]]]",0
수원시,Feature,다사56bb27ab,Polygon,"[[[127.0117120096071, 37.34326725516501], [127.01169741816582, 37.345520649254695], [127.01451988358505, 37.34553226572132], [127.01453439069361, 37.34327887069023], [127.0117120096071, 37.34326725516501]]]",0
수원시,Feature,다사56bb27ba,Polygon,"[[[127.01169741816582, 37.345520649254695], [127.01168282510031, 37.34777404247902], [127.01450537486164, 37.347785659887116], [127.01451988358505, 37.34553226572132], [127.01169741816582, 37.345520649254695]]]",0
수원시,Feature,다사56bb27bb,Polygon,"[[[127.01168282510031, 37.34777404247902], [127.01166823041036, 37.35002743483798], [127.01449086452321, 37.3500390531876], [127.01450537486164, 37.347785659887116], [127.01168282510031, 37.34777404247902]]]",0
수원시,Feature,다사57aa14aa,Polygon,"[[[127.0153009615553, 37.223847696308866], [127.01528653976372, 37.22610113717325], [127.01810455006134, 37.22611263677534], [127.01811888801593, 37.22385919497791], [127.0153009615553, 37.223847696308866]]]",0
수원시,Feature,다사57aa14ab,Polygon,"[[[127.01528653976372, 37.22610113717325], [127.01527211636726, 37.22835457717338], [127.01809021051119, 37.22836607770856], [127.01810455006134, 37.22611263677534], [127.01528653976372, 37.22610113717325]]]",0
수원시,Feature,다사57aa14ba,Polygon,"[[[127.01527211636726, 37.22835457717338], [127.01525769136573, 37.230608016309176], [127.01807586936529, 37.230619517777505], [127.01809021051119, 37.22836607770856], [127.01527211636726, 37.22835457717338]]]",0
수원시,Feature,다사57aa14bb,Polygon,"[[[127.01525769136573, 37.230608016309176], [127.015243264759, 37.23286145458065], [127.01806152662353, 37.23287295698219], [127.01807586936529, 37.230619517777505], [127.01525769136573, 37.230608016309176]]]",0
수원시,Feature,다사57aa15aa,Polygon,"[[[127.015243264759, 37.23286145458065], [127.0152288365468, 37.235114891987784], [127.01804718228563, 37.23512639532258], [127.01806152662353, 37.23287295698219], [127.015243264759, 37.23286145458065]]]",0
수원시,Feature,다사57aa15ab,Polygon,"[[[127.0152288365468, 37.235114891987784], [127.015214406729, 37.23736832853056], [127.01803283635148, 37.237379832798666], [127.01804718228563, 37.23512639532258], [127.0152288365468, 37.235114891987784]]]",0
수원시,Feature,다사57aa15ba,Polygon,"[[[127.015214406729, 37.23736832853056], [127.01519997530538, 37.239621764208955], [127.01801848882083, 37.23963326941043], [127.01803283635148, 37.237379832798666], [127.015214406729, 37.23736832853056]]]",0
수원시,Feature,다사57aa15bb,Polygon,"[[[127.01519997530538, 37.239621764208955], [127.01518554227577, 37.241875199022935], [127.01800413969353, 37.24188670515783], [127.01801848882083, 37.23963326941043], [127.01519997530538, 37.239621764208955]]]",1
수원시,Feature,다사57aa16aa,Polygon,"[[[127.01518554227577, 37.241875199022935], [127.01517110764, 37.24412863297251], [127.01798978896939, 37.244140140040884], [127.01800413969353, 37.24188670515783], [127.01518554227577, 37.241875199022935]]]",5
수원시,Feature,다사57aa16ab,Polygon,"[[[127.01517110764, 37.24412863297251], [127.01515667139783, 37.246382066057635], [127.0179754366482, 37.24639357405955], [127.01798978896939, 37.244140140040884], [127.01517110764, 37.24412863297251]]]",3
수원시,Feature,다사57aa16ba,Polygon,"[[[127.01515667139783, 37.246382066057635], [127.01514223354914, 37.24863549827831], [127.01796108272981, 37.248647007213805], [127.0179754366482, 37.24639357405955], [127.01515667139783, 37.246382066057635]]]",5
수원시,Feature,다사57aa16bb,Polygon,"[[[127.01514223354914, 37.24863549827831], [127.01512779409367, 37.250888929634506], [127.01794672721401, 37.25090043950364], [127.01796108272981, 37.248647007213805], [127.01514223354914, 37.24863549827831]]]",2
수원시,Feature,다사57aa17aa,Polygon,"[[[127.01512779409367, 37.250888929634506], [127.0151133530313, 37.25314236012621], [127.01793237010062, 37.25315387092903], [127.01794672721401, 37.25090043950364], [127.01512779409367, 37.250888929634506]]]",4
수원시,Feature,다사57aa17ab,Polygon,"[[[127.0151133530313, 37.25314236012621], [127.01509891036179, 37.255395789753386], [127.01791801138947, 37.25540730148998], [127.01793237010062, 37.25315387092903], [127.0151133530313, 37.25314236012621]]]",1
수원시,Feature,다사57aa17ba,Polygon,"[[[127.01509891036179, 37.255395789753386], [127.01508446608496, 37.25764921851604], [127.01790365108032, 37.25766073118644], [127.01791801138947, 37.25540730148998], [127.01509891036179, 37.255395789753386]]]",7
수원시,Feature,다사57aa17bb,Polygon,"[[[127.01508446608496, 37.25764921851604], [127.01507002020065, 37.25990264641415], [127.01788928917304, 37.25991416001839], [127.01790365108032, 37.25766073118644], [127.01508446608496, 37.25764921851604]]]",5
수원시,Feature,다사57aa18aa,Polygon,"[[[127.01507002020065, 37.25990264641415], [127.01505557270866, 37.26215607344766], [127.01787492566741, 37.262167587985836], [127.01788928917304, 37.25991416001839], [127.01507002020065, 37.25990264641415]]]",2
수원시,Feature,다사57aa18ab,Polygon,"[[[127.01505557270866, 37.26215607344766], [127.01504112360882, 37.264409499616605], [127.01786056056326, 37.26442101508875], [127.01787492566741, 37.262167587985836], [127.01505557270866, 37.26215607344766]]]",0
수원시,Feature,다사57aa18ba,Polygon,"[[[127.01504112360882, 37.264409499616605], [127.01502667290089, 37.26666292492093], [127.01784619386042, 37.2666744413271], [127.01786056056326, 37.26442101508875], [127.01504112360882, 37.264409499616605]]]",3
수원시,Feature,다사57aa18bb,Polygon,"[[[127.01502667290089, 37.26666292492093], [127.01501222058474, 37.26891634936062], [127.01783182555867, 37.26892786670087], [127.01784619386042, 37.2666744413271], [127.01502667290089, 37.26666292492093]]]",2
수원시,Feature,다사57aa19aa,Polygon,"[[[127.01501222058474, 37.26891634936062], [127.01499776666013, 37.27116977293568], [127.01781745565785, 37.27118129121005], [127.01783182555867, 37.26892786670087], [127.01501222058474, 37.26891634936062]]]",8
수원시,Feature,다사57aa19ab,Polygon,"[[[127.01499776666013, 37.27116977293568], [127.01498331112691, 37.27342319564606], [127.01780308415773, 37.27343471485462], [127.01781745565785, 37.27118129121005], [127.01499776666013, 37.27116977293568]]]",7
수원시,Feature,다사57aa19ba,Polygon,"[[[127.01498331112691, 37.27342319564606], [127.01496885398487, 37.275676617491754], [127.01778871105819, 37.27568813763458], [127.01780308415773, 37.27343471485462], [127.01498331112691, 37.27342319564606]]]",3
수원시,Feature,다사57aa19bb,Polygon,"[[[127.01496885398487, 37.275676617491754], [127.01495439523384, 37.27793003847275], [127.01777433635897, 37.277941559549866], [127.01778871105819, 37.27568813763458], [127.01496885398487, 37.275676617491754]]]",5
수원시,Feature,다사57aa20aa,Polygon,"[[[127.01495439523384, 37.27793003847275], [127.01493993487364, 37.28018345858903], [127.01775996005993, 37.28019498060048], [127.01777433635897, 37.277941559549866], [127.01495439523384, 37.27793003847275]]]",8
수원시,Feature,다사57aa20ab,Polygon,"[[[127.01493993487364, 37.28018345858903], [127.01492547290405, 37.28243687784055], [127.01774558216084, 37.28244840078642], [127.01775996005993, 37.28019498060048], [127.01493993487364, 37.28018345858903]]]",2
수원시,Feature,다사57aa20ba,Polygon,"[[[127.01492547290405, 37.28243687784055], [127.01491100932489, 37.28469029622731], [127.01773120266158, 37.28470182010766], [127.01774558216084, 37.28244840078642], [127.01492547290405, 37.28243687784055]]]",4
수원시,Feature,다사57aa20bb,Polygon,"[[[127.01491100932489, 37.28469029622731], [127.014896544136, 37.2869437137493], [127.01771682156192, 37.28695523856416], [127.01773120266158, 37.28470182010766], [127.01491100932489, 37.28469029622731]]]",10
수원시,Feature,다사57aa21aa,Polygon,"[[[127.014896544136, 37.2869437137493], [127.01488207733718, 37.28919713040649], [127.01770243886168, 37.28920865615592], [127.01771682156192, 37.28695523856416], [127.014896544136, 37.2869437137493]]]",4
수원시,Feature,다사57aa21ab,Polygon,"[[[127.01488207733718, 37.28919713040649], [127.01486760892821, 37.29145054619885], [127.01768805456067, 37.291462072882915], [127.01770243886168, 37.28920865615592], [127.01488207733718, 37.28919713040649]]]",5
수원시,Feature,다사57aa21ba,Polygon,"[[[127.01486760892821, 37.29145054619885], [127.0148531389089, 37.2937039611264], [127.01767366865872, 37.293715488745136], [127.01768805456067, 37.291462072882915], [127.01486760892821, 37.29145054619885]]]",6
수원시,Feature,다사57aa21bb,Polygon,"[[[127.0148531389089, 37.2937039611264], [127.01483866727914, 37.29595737518907], [127.0176592811556, 37.295968903742555], [127.01767366865872, 37.293715488745136], [127.0148531389089, 37.2937039611264]]]",3
수원시,Feature,다사57aa22aa,Polygon,"[[[127.01483866727914, 37.29595737518907], [127.01482419403865, 37.29821078838687], [127.01764489205118, 37.298222317875144], [127.0176592811556, 37.295968903742555], [127.01483866727914, 37.29595737518907]]]",4
수원시,Feature,다사57aa22ab,Polygon,"[[[127.01482419403865, 37.29821078838687], [127.0148097191873, 37.30046420071977], [127.01763050134521, 37.30047573114291], [127.01764489205118, 37.298222317875144], [127.01482419403865, 37.29821078838687]]]",8
수원시,Feature,다사57aa22ba,Polygon,"[[[127.0148097191873, 37.30046420071977], [127.01479524272489, 37.30271761218778], [127.01761610903756, 37.302729143545804], [127.01763050134521, 37.30047573114291], [127.0148097191873, 37.30046420071977]]]",10
수원시,Feature,다사57aa22bb,Polygon,"[[[127.01479524272489, 37.30271761218778], [127.0147807646512, 37.304971022790845], [127.01760171512802, 37.304982555083825], [127.01761610903756, 37.302729143545804], [127.01479524272489, 37.30271761218778]]]",6
수원시,Feature,다사57aa23aa,Polygon,"[[[127.0147807646512, 37.304971022790845], [127.01476628496607, 37.30722443252897], [127.0175873196164, 37.307235965756966], [127.01760171512802, 37.304982555083825], [127.0147807646512, 37.304971022790845]]]",2
수원시,Feature,다사57aa23ab,Polygon,"[[[127.01476628496607, 37.30722443252897], [127.01475180366933, 37.309477841402106], [127.01757292250251, 37.309489375565164], [127.0175873196164, 37.307235965756966], [127.01476628496607, 37.30722443252897]]]",0
수원시,Feature,다사57aa23ba,Polygon,"[[[127.01475180366933, 37.309477841402106], [127.01473732076073, 37.311731249410265], [127.01755852378616, 37.311742784508446], [127.01757292250251, 37.309489375565164], [127.01475180366933, 37.309477841402106]]]",1
수원시,Feature,다사57aa23bb,Polygon,"[[[127.01473732076073, 37.311731249410265], [127.01472283624015, 37.313984656553416], [127.01754412346719, 37.313996192586785], [127.01755852378616, 37.311742784508446], [127.01473732076073, 37.311731249410265]]]",0
수원시,Feature,다사57aa24aa,Polygon,"[[[127.01472283624015, 37.313984656553416], [127.01470835010734, 37.31623806283156], [127.01752972154539, 37.316249599800145], [127.01754412346719, 37.313996192586785], [127.01472283624015, 37.313984656553416]]]",0
수원시,Feature,다사57aa24ab,Polygon,"[[[127.01470835010734, 37.31623806283156], [127.01469386236215, 37.31849146824462], [127.01751531802054, 37.31850300614852], [127.01752972154539, 37.316249599800145], [127.01470835010734, 37.31623806283156]]]",0
수원시,Feature,다사57aa24ba,Polygon,"[[[127.01469386236215, 37.31849146824462], [127.0146793730044, 37.320744872792645], [127.01750091289253, 37.320756411631876], [127.01751531802054, 37.31850300614852], [127.01469386236215, 37.31849146824462]]]",0
수원시,Feature,다사57aa24bb,Polygon,"[[[127.0146793730044, 37.320744872792645], [127.0146648820339, 37.32299827647559], [127.0174865061611, 37.323009816250206], [127.01750091289253, 37.320756411631876], [127.0146793730044, 37.320744872792645]]]",0
수원시,Feature,다사57aa25aa,Polygon,"[[[127.0146648820339, 37.32299827647559], [127.01465038945042, 37.32525167929342], [127.01747209782609, 37.3252632200035], [127.0174865061611, 37.323009816250206], [127.0146648820339, 37.32299827647559]]]",1
수원시,Feature,다사57aa25ab,Polygon,"[[[127.01465038945042, 37.32525167929342], [127.0146358952538, 37.32750508124614], [127.01745768788734, 37.327516622891714], [127.01747209782609, 37.3252632200035], [127.01465038945042, 37.32525167929342]]]",0
수원시,Feature,다사57aa25ba,Polygon,"[[[127.0146358952538, 37.32750508124614], [127.01462139944384, 37.329758482333716], [127.01744327634464, 37.329770024914865], [127.01745768788734, 37.327516622891714], [127.0146358952538, 37.32750508124614]]]",1
수원시,Feature,다사57aa25bb,Polygon,"[[[127.01462139944384, 37.329758482333716], [127.01460690202038, 37.33201188255614], [127.01742886319775, 37.3320234260729], [127.01744327634464, 37.329770024914865], [127.01462139944384, 37.329758482333716]]]",1
수원시,Feature,다사57aa26aa,Polygon,"[[[127.01460690202038, 37.33201188255614], [127.0145924029832, 37.33426528191339], [127.01741444844657, 37.33427682636582], [127.01742886319775, 37.3320234260729], [127.01460690202038, 37.33201188255614]]]",1
수원시,Feature,다사57aa26ab,Polygon,"[[[127.0145924029832, 37.33426528191339], [127.0145779023321, 37.33651868040543], [127.01740003209086, 37.33653022579362], [127.01741444844657, 37.33427682636582], [127.0145924029832, 37.33426528191339]]]",3
수원시,Feature,다사57aa26ba,Polygon,"[[[127.0145779023321, 37.33651868040543], [127.01456340006695, 37.33877207803228], [127.01738561413046, 37.338783624356225], [127.01740003209086, 37.33653022579362], [127.0145779023321, 37.33651868040543]]]",0
수원시,Feature,다사57aa26bb,Polygon,"[[[127.01456340006695, 37.33877207803228], [127.01454889618752, 37.341025474793874], [127.01737119456516, 37.341037022053676], [127.01738561413046, 37.338783624356225], [127.01456340006695, 37.33877207803228]]]",1
수원시,Feature,다사57aa27aa,Polygon,"[[[127.01454889618752, 37.341025474793874], [127.01453439069361, 37.34327887069023], [127.01735677339478, 37.34329041888592], [127.01737119456516, 37.341037022053676], [127.01454889618752, 37.341025474793874]]]",0
수원시,Feature,다사57aa27ab,Polygon,"[[[127.01453439069361, 37.34327887069023], [127.01451988358505, 37.34553226572132], [127.01734235061912, 37.34554381485296], [127.01735677339478, 37.34329041888592], [127.01453439069361, 37.34327887069023]]]",0
수원시,Feature,다사57aa27ba,Polygon,"[[[127.01451988358505, 37.34553226572132], [127.01450537486164, 37.347785659887116], [127.01732792623801, 37.34779720995475], [127.01734235061912, 37.34554381485296], [127.01451988358505, 37.34553226572132]]]",0
수원시,Feature,다사57aa27bb,Polygon,"[[[127.01450537486164, 37.347785659887116], [127.01449086452321, 37.3500390531876], [127.01731350025128, 37.35005060419129], [127.01732792623801, 37.34779720995475], [127.01450537486164, 37.347785659887116]]]",1
수원시,Feature,다사57aa28aa,Polygon,"[[[127.01449086452321, 37.3500390531876], [127.01447635256955, 37.35229244562275], [127.01729907265867, 37.352303997562565], [127.01731350025128, 37.35005060419129], [127.01449086452321, 37.3500390531876]]]",0
수원시,Feature,다사57ab14aa,Polygon,"[[[127.01811888801593, 37.22385919497791], [127.01810455006134, 37.22611263677534], [127.02092256195446, 37.226124069331085], [127.02093681607191, 37.223870626606036], [127.01811888801593, 37.22385919497791]]]",0
수원시,Feature,다사57ab14ab,Polygon,"[[[127.01810455006134, 37.22611263677534], [127.01809021051119, 37.22836607770856], [127.02090830625082, 37.228377511191944], [127.02092256195446, 37.226124069331085], [127.01810455006134, 37.22611263677534]]]",0
수원시,Feature,다사57ab14ba,Polygon,"[[[127.01809021051119, 37.22836607770856], [127.01807586936529, 37.230619517777505], [127.02089404896078, 37.230630952188605], [127.02090830625082, 37.228377511191944], [127.01809021051119, 37.22836607770856]]]",0
