,district,X_coord,Y_coord
27570,동대문구,206342.9,552522.9812
27571,동대문구,206342.9,552522.9812
27572,동대문구,206342.9,552522.9812
27573,동대문구,206342.9,552522.9812
27574,동대문구,206342.9,552522.9812
27575,동대문구,206348.7646,552522.8658
27576,동대문구,206348.7646,552522.8658
27577,동대문구,206348.7646,552522.8658
27578,동대문구,206348.7646,552522.8658
27579,동대문구,206348.7646,552522.8658
27580,동대문구,206348.7646,552522.8658
27581,동대문구,206348.7646,552522.8658
27582,동대문구,206348.7646,552522.8658
27583,동대문구,206352.4727,552545.2644
27584,동대문구,206352.4727,552545.2644
27585,동대문구,206352.4727,552545.2644
27586,동대문구,206352.4727,552545.2644
27587,동대문구,206352.4727,552545.2644
27588,동대문구,206352.4727,552545.2644
27589,동대문구,206352.4727,552545.2644
27590,동대문구,206352.4727,552545.2644
27591,동대문구,206352.4727,552545.2644
27592,동대문구,206352.4727,552545.2644
27593,동대문구,206352.4727,552545.2644
27594,동대문구,206352.4727,552545.2644
27595,동대문구,206352.4727,552545.2644
27596,동대문구,206352.4727,552545.2644
27597,동대문구,206352.4727,552545.2644
27598,동대문구,206352.4727,552545.2644
27599,동대문구,204552.5762,553996.4447
27600,동대문구,204552.5762,553996.4447
27601,동대문구,204552.5762,553996.4447
27602,동대문구,204552.5762,553996.4447
27603,동대문구,204552.5762,553996.4447
27604,동대문구,204552.5762,553996.4447
27605,동대문구,204552.5762,553996.4447
27606,동대문구,204552.5762,553996.4447
27607,동대문구,204552.5762,553996.4447
27608,동대문구,204552.5762,553996.4447
27609,동대문구,204552.5762,553996.4447
27610,동대문구,204552.5762,553996.4447
27611,동대문구,204552.5762,553996.4447
27612,동대문구,204552.5762,553996.4447
27613,동대문구,204552.5762,553996.4447
27614,동대문구,204552.5762,553996.4447
27615,동대문구,204552.5762,553996.4447
27616,동대문구,204552.5762,553996.4447
27617,동대문구,204552.5762,553996.4447
27618,동대문구,204552.5762,553996.4447
27619,동대문구,204552.5762,553996.4447
27620,동대문구,204552.5762,553996.4447
27621,동대문구,204552.5762,553996.4447
27622,동대문구,204552.5762,553996.4447
27623,동대문구,204552.5762,553996.4447
27624,동대문구,204552.5762,553996.4447
27625,동대문구,204552.5762,553996.4447
27626,동대문구,204552.5762,553996.4447
27627,동대문구,204552.5762,553996.4447
27628,동대문구,204552.5762,553996.4447
27629,동대문구,204552.5762,553996.4447
27630,동대문구,204552.5762,553996.4447
27631,동대문구,204552.5762,553996.4447
27632,동대문구,204552.5762,553996.4447
27633,동대문구,204552.5762,553996.4447
27634,동대문구,204552.5762,553996.4447
27635,동대문구,204552.5762,553996.4447
27636,동대문구,204552.5762,553996.4447
27637,동대문구,204552.5762,553996.4447
27638,동대문구,204552.5762,553996.4447
27639,동대문구,204552.5762,553996.4447
27640,동대문구,204552.5762,553996.4447
27641,동대문구,204552.5762,553996.4447
27642,동대문구,204552.5762,553996.4447
27643,동대문구,204552.5762,553996.4447
27644,동대문구,204552.5762,553996.4447
27645,동대문구,204552.5762,553996.4447
27646,동대문구,204552.5762,553996.4447
27647,동대문구,204552.5762,553996.4447
27648,동대문구,204552.5762,553996.4447
27649,동대문구,204552.5762,553996.4447
27650,동대문구,204552.5762,553996.4447
27651,동대문구,204552.5762,553996.4447
27652,동대문구,204552.5762,553996.4447
27653,동대문구,204552.5762,553996.4447
27654,동대문구,204552.5762,553996.4447
27655,동대문구,204552.5762,553996.4447
27656,동대문구,204552.5762,553996.4447
27657,동대문구,204552.5762,553996.4447
27658,동대문구,204552.5762,553996.4447
27659,동대문구,204552.5762,553996.4447
27660,동대문구,204552.5762,553996.4447
27661,동대문구,204552.5762,553996.4447
27662,동대문구,204552.5762,553996.4447
27663,동대문구,204565.1125,554018.5687
27664,동대문구,204565.1125,554018.5687
27665,동대문구,204565.1125,554018.5687
27666,동대문구,204565.1125,554018.5687
27667,동대문구,204565.1125,554018.5687
27668,동대문구,204565.1125,554018.5687
27669,동대문구,204565.1125,554018.5687
27670,동대문구,204565.1125,554018.5687
27671,동대문구,204565.1125,554018.5687
27672,동대문구,204565.1125,554018.5687
27673,동대문구,205316.45,555225.2687
27674,동대문구,205316.45,555225.2687
27675,동대문구,205316.45,555225.2687
27676,동대문구,205316.45,555225.2687
27677,동대문구,205316.45,555225.2687
27678,동대문구,205316.45,555225.2687
27679,동대문구,205316.45,555225.2687
27680,동대문구,205316.45,555225.2687
27681,동대문구,205316.45,555225.2687
27682,동대문구,205316.45,555225.2687
27683,동대문구,205316.45,555225.2687
27684,동대문구,205316.45,555225.2687
27685,동대문구,205316.45,555225.2687
27686,동대문구,205316.45,555225.2687
27687,동대문구,205316.45,555225.2687
27688,동대문구,205316.45,555225.2687
27689,동대문구,205385.409,555166.7342
27690,동대문구,205385.409,555166.7342
27691,동대문구,205385.409,555166.7342
27692,동대문구,205385.409,555166.7342
27693,동대문구,205961.3875,554682.0312
27694,동대문구,205961.3875,554682.0312
27695,동대문구,205961.3875,554682.0312
27696,동대문구,205961.3875,554682.0312
27697,동대문구,206350.3281,552552.8531
27698,동대문구,206350.3281,552552.8531
27699,동대문구,206350.3281,552552.8531
27700,동대문구,206350.3281,552552.8531
27701,동대문구,206350.3281,552552.8531
27702,동대문구,206350.3281,552552.8531
27703,동대문구,206350.3281,552552.8531
27704,동대문구,206350.3281,552552.8531
27705,동대문구,206350.3281,552552.8531
27706,동대문구,206350.3281,552552.8531
27707,동대문구,206350.3281,552552.8531
27708,동대문구,206350.3281,552552.8531
27709,동대문구,206350.3281,552552.8531
27710,동대문구,206350.3281,552552.8531
27711,동대문구,206350.3281,552552.8531
27712,동대문구,206350.3281,552552.8531
27713,동대문구,206323.9875,552552.8562
27714,동대문구,206323.9875,552552.8562
27715,동대문구,206323.9875,552552.8562
27716,동대문구,206323.9875,552552.8562
27717,동대문구,206323.9875,552552.8562
27718,동대문구,206323.9875,552552.8562
27719,동대문구,206323.9875,552552.8562
27720,동대문구,206323.9875,552552.8562
27721,동대문구,206323.9875,552552.8562
27722,동대문구,206323.9875,552552.8562
27723,동대문구,206323.9875,552552.8562
27724,동대문구,206323.9875,552552.8562
27725,동대문구,206323.9875,552552.8562
27726,동대문구,206323.9875,552552.8562
27727,동대문구,206323.9875,552552.8562
27728,동대문구,206323.9875,552552.8562
27729,동대문구,204584.4134,552658.2272
27730,동대문구,204584.4134,552658.2272
27731,동대문구,204584.4134,552658.2272
27732,동대문구,204584.4134,552658.2272
27733,동대문구,204584.4134,552658.2272
27734,동대문구,204584.4134,552658.2272
27735,동대문구,204584.4134,552658.2272
27736,동대문구,204584.4134,552658.2272
27737,동대문구,203979.0242,552894.575
27738,동대문구,203979.0242,552894.575
27739,동대문구,203969.9246,552875.3745
27740,동대문구,203969.9246,552875.3745
27741,동대문구,203969.9246,552875.3745
27742,동대문구,203976.6247,552871.3758
27743,동대문구,203976.6247,552871.3758
27744,동대문구,203976.6247,552871.3758
27745,동대문구,203993.8248,552865.075
27746,동대문구,203993.8248,552865.075
27747,동대문구,203993.8248,552865.075
27748,동대문구,204386.3335,553547.7182
27749,동대문구,204402.0771,553560.1717
27750,동대문구,205829.875,552570.4687
27751,동대문구,205829.875,552570.4687
27752,동대문구,205829.875,552570.4687
27753,동대문구,205829.875,552570.4687
27754,동대문구,205829.875,552570.4687
27755,동대문구,205829.875,552570.4687
27756,동대문구,205829.875,552570.4687
27757,동대문구,205829.875,552570.4687
27758,동대문구,205829.875,552570.4687
27759,동대문구,205829.875,552570.4687
27760,동대문구,205829.875,552570.4687
27761,동대문구,205829.875,552570.4687
27762,동대문구,205829.875,552570.4687
27763,동대문구,205829.875,552570.4687
27764,동대문구,205829.875,552570.4687
27765,동대문구,205829.875,552570.4687
27766,동대문구,205829.875,552570.4687
27767,동대문구,205829.875,552570.4687
27768,동대문구,205829.875,552570.4687
27769,동대문구,205829.875,552570.4687
27770,동대문구,205829.875,552570.4687
27771,동대문구,205829.875,552570.4687
27772,동대문구,205829.875,552570.4687
27773,동대문구,205829.875,552570.4687
27774,동대문구,205862.525,552564.8687
27775,동대문구,205862.525,552564.8687
27776,동대문구,205862.525,552564.8687
27777,동대문구,205862.525,552564.8687
27778,동대문구,205862.525,552564.8687
27779,동대문구,205862.525,552564.8687
27780,동대문구,205862.525,552564.8687
27781,동대문구,205862.525,552564.8687
27782,동대문구,205862.525,552564.8687
27783,동대문구,205862.525,552564.8687
27784,동대문구,205862.525,552564.8687
27785,동대문구,205862.525,552564.8687
27786,동대문구,205862.525,552564.8687
27787,동대문구,205862.525,552564.8687
27788,동대문구,205862.525,552564.8687
27789,동대문구,205862.525,552564.8687
27790,동대문구,205862.525,552564.8687
27791,동대문구,205862.525,552564.8687
27792,동대문구,205862.525,552564.8687
27793,동대문구,205862.525,552564.8687
27794,동대문구,205862.525,552564.8687
27795,동대문구,205862.525,552564.8687
27796,동대문구,205862.525,552564.8687
27797,동대문구,205862.525,552564.8687
27798,동대문구,205862.525,552564.8687
27799,동대문구,205862.525,552564.8687
27800,동대문구,205862.525,552564.8687
27801,동대문구,205862.525,552564.8687
27802,동대문구,205862.525,552564.8687
27803,동대문구,205862.525,552564.8687
27804,동대문구,205871.4375,552568.6187
27805,동대문구,205871.4375,552568.6187
27806,동대문구,205871.4375,552568.6187
27807,동대문구,205871.4375,552568.6187
27808,동대문구,205871.4375,552568.6187
27809,동대문구,205871.4375,552568.6187
27810,동대문구,205871.4375,552568.6187
27811,동대문구,205871.4375,552568.6187
27812,동대문구,205871.4375,552568.6187
27813,동대문구,205871.4375,552568.6187
27814,동대문구,205871.4375,552568.6187
27815,동대문구,205871.4375,552568.6187
27816,동대문구,205871.4375,552568.6187
27817,동대문구,205871.4375,552568.6187
27818,동대문구,205871.4375,552568.6187
27819,동대문구,205871.4375,552568.6187
27820,동대문구,205887.7562,552590.2697
27821,동대문구,205887.7562,552590.2697
27822,동대문구,205887.7562,552590.2697
27823,동대문구,205887.7562,552590.2697
27824,동대문구,205887.7562,552590.2697
27825,동대문구,205887.7562,552590.2697
27826,동대문구,205887.7562,552590.2697
27827,동대문구,205887.7562,552590.2697
27828,동대문구,205887.7562,552590.2697
27829,동대문구,205887.7562,552590.2697
27830,동대문구,205887.7562,552590.2697
27831,동대문구,205887.7562,552590.2697
27832,동대문구,205887.7562,552590.2697
27833,동대문구,205887.7562,552590.2697
27834,동대문구,205887.7562,552590.2697
27835,동대문구,205887.7562,552590.2697
27836,동대문구,205887.7562,552590.2697
27837,동대문구,205887.7562,552590.2697
27838,동대문구,205887.7562,552590.2697
27839,동대문구,205887.7562,552590.2697
27840,동대문구,205887.7562,552590.2697
27841,동대문구,205887.7562,552590.2697
27842,동대문구,205887.7562,552590.2697
27843,동대문구,205887.7562,552590.2697
27844,동대문구,205881.3738,552596.49
27845,동대문구,205881.3738,552596.49
27846,동대문구,204119.25,553542.4063
27847,동대문구,204158.374,553536.3485
27848,동대문구,202888.875,553189.1437
27849,동대문구,202898.2107,553163.4628
27850,동대문구,206587.4223,552502.1187
27851,동대문구,206587.4223,552502.1187
27852,동대문구,206587.4223,552502.1187
27853,동대문구,203427.3517,553726.12
27854,동대문구,203427.3517,553726.12
27855,동대문구,204646.5215,553950.9456
27856,동대문구,204646.5215,553950.9456
27857,동대문구,202940.6048,552394.9134
27858,동대문구,202942.5432,552380.9827
27859,동대문구,204916.5625,553470.5687
27860,동대문구,203794.241,554155.0106
27861,동대문구,203812.1875,554151.0687
27862,동대문구,203812.1875,554151.0687
27863,동대문구,203800.7125,554110.8687
27864,동대문구,203800.7125,554110.8687
27865,동대문구,203800.7125,554110.8687
27866,동대문구,203991.0409,553360.841
27867,동대문구,203991.0409,553360.841
27868,동대문구,204003.7719,553355.9631
27869,동대문구,203301.8553,553718.4603
27870,동대문구,203301.8553,553718.4603
27871,동대문구,203311.5553,553713.0603
27872,동대문구,203311.5553,553713.0603
27873,동대문구,203311.5553,553713.0603
27874,동대문구,203305.0553,553696.1603
27875,동대문구,203305.0553,553696.1603
27876,동대문구,203299.3553,553689.7603
27877,동대문구,203299.3553,553689.7603
27878,동대문구,203287.5553,553688.4603
27879,동대문구,203287.5553,553688.4603
27880,동대문구,203281.6553,553711.2603
27881,동대문구,203281.6553,553711.2603
27882,동대문구,203290.2553,553716.5603
27883,동대문구,203290.2553,553716.5603
27884,동대문구,203290.2553,553716.5603
27885,동대문구,206589.4844,552527.365
27886,동대문구,205986.5882,554610.2366
27887,동대문구,206003.3154,554587.836
27888,동대문구,205401.9905,551800.7395
27889,동대문구,205500.4882,551914.5997
27890,동대문구,205481.4722,551926.9651
27891,동대문구,205481.4722,551926.9651
27892,동대문구,205481.4722,551926.9651
27893,동대문구,205280.2366,551655.6232
27894,동대문구,205262.1152,551639.2468
27895,동대문구,205200.9311,554385.1497
27896,동대문구,205200.9311,554385.1497
27897,동대문구,205200.9311,554385.1497
27898,동대문구,205200.9311,554385.1497
27899,동대문구,202065.751,552788.1514
27900,동대문구,205204.3625,554413.4937
27901,동대문구,205204.3625,554413.4937
27902,동대문구,203490.7176,554643.9321
27903,동대문구,203158.1375,553689.8187
27904,동대문구,203158.1375,553689.8187
27905,동대문구,203158.1375,553689.8187
27906,동대문구,203158.1375,553689.8187
27907,동대문구,203158.1375,553689.8187
27908,동대문구,203158.1375,553689.8187
27909,동대문구,206267.325,551298.5062
27910,동대문구,206267.325,551298.5062
27911,동대문구,206267.325,551298.5062
27912,동대문구,206268.1999,551317.6229
27913,동대문구,206268.1999,551317.6229
27914,동대문구,206268.1999,551317.6229
27915,동대문구,205727.0835,551403.8104
27916,동대문구,205727.0835,551403.8104
27917,동대문구,205727.0835,551403.8104
27918,동대문구,204662.6047,552085.5193
27919,동대문구,204662.6047,552085.5193
27920,동대문구,204656.4938,552068.7581
27921,동대문구,204656.4938,552068.7581
27922,동대문구,204656.4938,552068.7581
27923,동대문구,204755.854,551996.7223
27924,동대문구,204755.854,551996.7223
27925,동대문구,204755.854,551996.7223
27926,동대문구,204750.354,551980.8223
27927,동대문구,204750.354,551980.8223
27928,동대문구,204500.7497,552280.5817
27929,동대문구,204500.7497,552280.5817
27930,동대문구,204491.323,552264.5671
27931,동대문구,204491.323,552264.5671
27932,동대문구,204534.3375,552563.6812
27933,동대문구,205984.5968,554587.4701
27934,동대문구,202238.8375,552986.7062
27935,동대문구,202256.2387,552974.4654
27936,동대문구,202256.2387,552974.4654
27937,동대문구,202248.1611,552963.4054
27938,동대문구,202482.6155,553060.6939
27939,동대문구,202482.6155,553060.6939
27940,동대문구,202490.9215,553045.888
27941,동대문구,202490.9215,553045.888
27942,동대문구,202490.9215,553045.888
27943,동대문구,202681.3969,553125.9701
27944,동대문구,202681.3969,553125.9701
27945,동대문구,203103.8305,553193.3026
27946,동대문구,203112.2297,553193.1023
27947,동대문구,203104.2229,553184.5782
27948,동대문구,203104.2229,553184.5782
27949,동대문구,203094.1305,553166.7026
27950,동대문구,203094.1305,553166.7026
27951,동대문구,203082.2498,553162.0689
27952,동대문구,205420.0756,551790.1987
27953,동대문구,202264.6472,552770.0279
27954,동대문구,202249.5471,552766.0375
27955,동대문구,202249.5471,552766.0375
27956,동대문구,202256.3709,552777.0921
27957,동대문구,202360.0116,552733.1109
27958,동대문구,202360.0116,552733.1109
27959,동대문구,202402.6849,552718.8802
27960,동대문구,202526.8306,552719.347
27961,동대문구,202526.8306,552719.347
27962,동대문구,202701.8577,552726.0234
27963,동대문구,203274.2786,553695.3153
27964,동대문구,202718.431,552720.0228
27965,동대문구,202696.1844,552720.2375
27966,동대문구,202696.1844,552720.2375
27967,동대문구,202696.1844,552720.2375
27968,동대문구,202720.2361,552711.7697
27969,동대문구,202720.2361,552711.7697
27970,동대문구,202720.2361,552711.7697
27971,동대문구,203079.6871,552732.3441
27972,동대문구,203079.6871,552732.3441
27973,동대문구,203079.6871,552732.3441
27974,동대문구,203079.6871,552732.3441
27975,동대문구,203079.6871,552732.3441
27976,동대문구,203079.6871,552732.3441
27977,동대문구,203079.6871,552732.3441
27978,동대문구,203079.6871,552732.3441
27979,동대문구,203079.6871,552732.3441
27980,동대문구,203079.6871,552732.3441
27981,동대문구,203079.6871,552732.3441
27982,동대문구,203079.6871,552732.3441
27983,동대문구,203079.6871,552732.3441
27984,동대문구,203079.6871,552732.3441
27985,동대문구,203079.6871,552732.3441
27986,동대문구,203079.6871,552732.3441
27987,동대문구,203079.6871,552732.3441
27988,동대문구,203079.6871,552732.3441
27989,동대문구,203079.6871,552732.3441
27990,동대문구,203079.6871,552732.3441
27991,동대문구,203079.6871,552732.3441
27992,동대문구,203079.6871,552732.3441
27993,동대문구,203079.6871,552732.3441
27994,동대문구,203079.6871,552732.3441
27995,동대문구,203079.6871,552732.3441
27996,동대문구,203079.6871,552732.3441
27997,동대문구,203079.6871,552732.3441
27998,동대문구,203079.6871,552732.3441
27999,동대문구,203079.6871,552732.3441
28000,동대문구,203079.6871,552732.3441
28001,동대문구,203079.6871,552732.3441
28002,동대문구,203079.6871,552732.3441
28003,동대문구,203079.6871,552732.3441
28004,동대문구,203079.6871,552732.3441
28005,동대문구,203079.6871,552732.3441
28006,동대문구,203079.6871,552732.3441
28007,동대문구,203079.6871,552732.3441
28008,동대문구,203079.6871,552732.3441
28009,동대문구,203079.6871,552732.3441
28010,동대문구,203079.6871,552732.3441
28011,동대문구,203079.6871,552732.3441
28012,동대문구,203079.6871,552732.3441
28013,동대문구,203079.6871,552732.3441
28014,동대문구,203079.6871,552732.3441
28015,동대문구,203079.6871,552732.3441
28016,동대문구,203079.6871,552732.3441
28017,동대문구,203079.6871,552732.3441
28018,동대문구,203079.6871,552732.3441
28019,동대문구,203079.6871,552732.3441
28020,동대문구,203079.6871,552732.3441
28021,동대문구,203079.6871,552732.3441
28022,동대문구,203079.6871,552732.3441
28023,동대문구,203079.6871,552732.3441
28024,동대문구,203079.6871,552732.3441
28025,동대문구,203079.6871,552732.3441
28026,동대문구,203079.6871,552732.3441
28027,동대문구,203079.6871,552732.3441
28028,동대문구,203079.6871,552732.3441
28029,동대문구,203079.6871,552732.3441
28030,동대문구,203079.6871,552732.3441
28031,동대문구,203079.6871,552732.3441
28032,동대문구,203079.6871,552732.3441
28033,동대문구,203079.6871,552732.3441
28034,동대문구,203079.6871,552732.3441
28035,동대문구,203079.6871,552732.3441
28036,동대문구,203079.6871,552732.3441
28037,동대문구,203079.6871,552732.3441
28038,동대문구,203079.6871,552732.3441
28039,동대문구,203079.6871,552732.3441
28040,동대문구,203079.6871,552732.3441
28041,동대문구,203079.6871,552732.3441
28042,동대문구,203079.6871,552732.3441
28043,동대문구,203079.6871,552732.3441
28044,동대문구,203079.6871,552732.3441
28045,동대문구,203079.6871,552732.3441
28046,동대문구,203079.6871,552732.3441
28047,동대문구,203079.6871,552732.3441
28048,동대문구,203079.6871,552732.3441
28049,동대문구,203079.6871,552732.3441
28050,동대문구,203079.6871,552732.3441
28051,동대문구,203079.6871,552732.3441
28052,동대문구,203079.6871,552732.3441
28053,동대문구,203079.6871,552732.3441
28054,동대문구,203079.6871,552732.3441
28055,동대문구,203106.7725,552738.9767
28056,동대문구,206060.1997,552013.1619
28057,동대문구,206060.1997,552013.1619
28058,동대문구,206060.1997,552013.1619
28059,동대문구,206060.1997,552013.1619
28060,동대문구,206060.1997,552013.1619
28061,동대문구,206060.1997,552013.1619
28062,동대문구,206060.1997,552013.1619
28063,동대문구,206060.1997,552013.1619
28064,동대문구,206060.1997,552013.1619
28065,동대문구,206060.1997,552013.1619
28066,동대문구,206060.1997,552013.1619
28067,동대문구,206060.1997,552013.1619
28068,동대문구,206060.1997,552013.1619
28069,동대문구,206060.1997,552013.1619
28070,동대문구,206060.1997,552013.1619
28071,동대문구,206060.1997,552013.1619
28072,동대문구,206115.3335,552128.5519
28073,동대문구,206115.3335,552128.5519
28074,동대문구,206115.3335,552128.5519
28075,동대문구,206115.3335,552128.5519
28076,동대문구,206115.3335,552128.5519
28077,동대문구,206115.3335,552128.5519
28078,동대문구,206115.3335,552128.5519
28079,동대문구,206115.3335,552128.5519
28080,동대문구,206142.4573,552122.7628
28081,동대문구,206142.4573,552122.7628
28082,동대문구,206142.4573,552122.7628
28083,동대문구,206142.4573,552122.7628
28084,동대문구,206142.4573,552122.7628
28085,동대문구,206142.4573,552122.7628
28086,동대문구,206244.4257,552374.3024
28087,동대문구,206244.4257,552374.3024
28088,동대문구,206244.4257,552374.3024
28089,동대문구,206269.4522,552370.893
28090,동대문구,206269.4522,552370.893
28091,동대문구,206269.4522,552370.893
28092,동대문구,206201.0363,552237.9542
28093,동대문구,206201.0363,552237.9542
28094,동대문구,206201.0363,552237.9542
28095,동대문구,206201.0363,552237.9542
28096,동대문구,206201.0363,552237.9542
28097,동대문구,206201.0363,552237.9542
28098,동대문구,206201.0363,552237.9542
28099,동대문구,206201.0363,552237.9542
28100,동대문구,202069.1875,552922.1812
28101,동대문구,202069.1875,552922.1812
28102,동대문구,202069.1875,552922.1812
28103,동대문구,202069.1875,552922.1812
28104,동대문구,202069.1875,552922.1812
28105,동대문구,202069.1875,552922.1812
28106,동대문구,202069.1875,552922.1812
28107,동대문구,202069.1875,552922.1812
28108,동대문구,202073.1485,552905.4537
28109,동대문구,202095.375,552917.1812
28110,동대문구,202097.3625,552895.7937
28111,동대문구,203369.0156,553194.3437
28112,동대문구,203369.0156,553194.3437
28113,동대문구,203369.0156,553194.3437
28114,동대문구,203369.0156,553194.3437
28115,동대문구,203369.0156,553194.3437
28116,동대문구,203369.0156,553194.3437
28117,동대문구,203369.0156,553194.3437
28118,동대문구,203369.0156,553194.3437
28119,동대문구,203369.0156,553194.3437
28120,동대문구,203369.0156,553194.3437
28121,동대문구,203369.0156,553194.3437
28122,동대문구,203369.0156,553194.3437
28123,동대문구,203369.0156,553194.3437
28124,동대문구,203369.0156,553194.3437
28125,동대문구,203369.0156,553194.3437
28126,동대문구,203369.0156,553194.3437
28127,동대문구,203369.0156,553194.3437
28128,동대문구,203369.0156,553194.3437
28129,동대문구,203369.0156,553194.3437
28130,동대문구,203369.0156,553194.3437
28131,동대문구,203376.4617,553178.0393
28132,동대문구,203376.4617,553178.0393
28133,동대문구,203376.7691,553170.4506
28134,동대문구,203376.7691,553170.4506
28135,동대문구,203376.7691,553170.4506
28136,동대문구,203376.7691,553170.4506
28137,동대문구,203376.7691,553170.4506
28138,동대문구,203376.7691,553170.4506
28139,동대문구,203376.7691,553170.4506
28140,동대문구,203376.7691,553170.4506
28141,동대문구,203376.7691,553170.4506
28142,동대문구,203376.7691,553170.4506
28143,동대문구,203376.7691,553170.4506
28144,동대문구,203376.7691,553170.4506
28145,동대문구,203376.7691,553170.4506
28146,동대문구,203376.7691,553170.4506
28147,동대문구,203376.7691,553170.4506
28148,동대문구,203376.7691,553170.4506
28149,동대문구,203376.7691,553170.4506
28150,동대문구,203376.7691,553170.4506
28151,동대문구,203376.7691,553170.4506
28152,동대문구,203376.7691,553170.4506
28153,동대문구,203561.95,553237.9812
28154,동대문구,203561.95,553237.9812
28155,동대문구,203575.5618,553226.3647
28156,동대문구,204067.0104,553443.3886
28157,동대문구,205148.8661,551489.9373
28158,동대문구,205148.8661,551489.9373
28159,동대문구,205148.8661,551489.9373
28160,동대문구,205148.8661,551489.9373
28161,동대문구,205148.8661,551489.9373
28162,동대문구,205148.8661,551489.9373
28163,동대문구,205249.2618,551654.3081
28164,동대문구,205249.2618,551654.3081
28165,동대문구,205249.2618,551654.3081
28166,동대문구,205249.2618,551654.3081
28167,동대문구,205426.1027,551790.3262
28168,동대문구,205655.2339,552215.262
28169,동대문구,204944.775,552161.9937
28170,동대문구,204956.4625,552164.6812
28171,동대문구,205007.7385,554332.7619
28172,동대문구,205007.7385,554332.7619
28173,동대문구,205007.7385,554332.7619
28174,동대문구,205007.7385,554332.7619
28175,동대문구,205007.7385,554332.7619
28176,동대문구,205007.7385,554332.7619
28177,동대문구,205007.7385,554332.7619
28178,동대문구,205007.7385,554332.7619
28179,동대문구,205005.0108,554341.1398
28180,동대문구,205005.0108,554341.1398
28181,동대문구,205021.6625,554321.7562
28182,동대문구,205021.6625,554321.7562
28183,동대문구,205021.6625,554321.7562
28184,동대문구,205021.6625,554321.7562
28185,동대문구,205021.6625,554321.7562
28186,동대문구,205021.6625,554321.7562
28187,동대문구,205332.2743,554460.9065
28188,동대문구,205332.2743,554460.9065
28189,동대문구,205332.2743,554460.9065
28190,동대문구,205332.2743,554460.9065
28191,동대문구,205332.2743,554460.9065
28192,동대문구,205332.2743,554460.9065
28193,동대문구,205332.8625,554434.85
28194,동대문구,205332.8625,554434.85
28195,동대문구,205332.8625,554434.85
28196,동대문구,205332.8625,554434.85
28197,동대문구,205332.8625,554434.85
28198,동대문구,205332.8625,554434.85
28199,동대문구,205490.4267,554518.1656
28200,동대문구,205490.4267,554518.1656
28201,동대문구,205966.3875,554694.7937
28202,동대문구,205966.3875,554694.7937
28203,동대문구,206688.9875,553427.8562
28204,동대문구,206688.9875,553427.8562
28205,동대문구,206748.2636,553013.5949
28206,동대문구,206748.2636,553013.5949
28207,동대문구,206748.2636,553013.5949
28208,동대문구,206748.2636,553013.5949
28209,동대문구,203872.125,553916.3687
28210,동대문구,203872.125,553916.3687
28211,동대문구,203872.125,553916.3687
28212,동대문구,203932.8037,553608.4764
28213,동대문구,203932.8037,553608.4764
28214,동대문구,203951.3259,553612.822
28215,동대문구,203951.3259,553612.822
28216,동대문구,203892.1625,553743.6312
28217,동대문구,206060.1693,554464.4936
28218,동대문구,206062.7702,554330.2486
28219,동대문구,206062.7702,554330.2486
28220,동대문구,206062.7702,554330.2486
28221,동대문구,206062.7702,554330.2486
28222,동대문구,206002.3167,554229.7371
28223,동대문구,206002.3167,554229.7371
28224,동대문구,206002.3167,554229.7371
28225,동대문구,206002.3167,554229.7371
28226,동대문구,205977.0486,554030.5208
28227,동대문구,203928.725,553743.0687
28228,동대문구,205980.6125,552942.7937
28229,동대문구,205980.6125,552942.7937
28230,동대문구,206346.95,552850.85
28231,동대문구,206346.95,552850.85
28232,동대문구,206346.95,552850.85
28233,동대문구,206346.95,552850.85
28234,동대문구,206353.25,552969.0375
28235,동대문구,206353.25,552969.0375
28236,동대문구,206364.8125,553271.9312
28237,동대문구,205083.7,552580.4937
28238,동대문구,205083.7,552580.4937
28239,동대문구,205083.7,552580.4937
28240,동대문구,205083.7,552580.4937
28241,동대문구,205083.7,552580.4937
28242,동대문구,205083.7,552580.4937
28243,동대문구,206375.8989,553273.3637
28244,동대문구,206375.8989,553273.3637
28245,동대문구,206614.8526,553382.1073
28246,동대문구,206614.8526,553382.1073
28247,동대문구,206614.8526,553382.1073
28248,동대문구,206614.8526,553382.1073
28249,동대문구,206367.3875,553923.6812
28250,동대문구,206367.3875,553923.6812
28251,동대문구,206347.8647,553914.4913
28252,동대문구,206347.8647,553914.4913
28253,동대문구,206347.8647,553914.4913
28254,동대문구,206336.4067,553930.1468
28255,동대문구,206336.4067,553930.1468
28256,동대문구,206367.2114,553954.7763
28257,동대문구,206349.6832,553956.5441
28258,동대문구,206349.6832,553956.5441
28259,동대문구,206145.0696,553861.7941
28260,동대문구,206145.0696,553861.7941
28261,동대문구,204602.5794,552669.8518
28262,동대문구,204602.5794,552669.8518
28263,동대문구,204602.5794,552669.8518
28264,동대문구,204620.6795,552670.5754
28265,동대문구,204620.6795,552670.5754
28266,동대문구,205165.8525,552605.1023
28267,동대문구,205838.35,552592.3062
28268,동대문구,205838.35,552592.3062
28269,동대문구,205838.35,552592.3062
28270,동대문구,205838.35,552592.3062
28271,동대문구,205838.35,552592.3062
28272,동대문구,205838.35,552592.3062
28273,동대문구,205838.35,552592.3062
28274,동대문구,205838.35,552592.3062
28275,동대문구,205838.35,552592.3062
28276,동대문구,205838.35,552592.3062
