year,month,day,hour,주야,요일,city,district,accident_type,lon,lat,datetime
2013,08,16,07,주간,금,서울,강남구,차대사람,127.01751013,37.5218792,2013-08-16 07:00:00
2013,08,23,07,주간,금,서울,강남구,차대차,127.01711012,37.52301507,2013-08-23 07:00:00
2012,07,30,13,주간,월,서울,강동구,차대차,127.14813319,37.52791999,2012-07-30 13:00:00
2013,06,11,11,주간,화,서울,강남구,차대차,127.07688583,37.48672757,2013-06-11 11:00:00
2013,07,23,00,야간,화,서울,서대문구,차대사람,126.96427056,37.5682666,2013-07-23 00:00:00
2013,07,20,11,주간,토,서울,강북구,차대사람,127.04398511,37.628731,2013-07-20 11:00:00
2013,10,03,10,주간,목,서울,서초구,차대차,127.03443762,37.46939787,2013-10-03 10:00:00
2013,10,04,14,주간,금,서울,양천구,차대차,126.86893191,37.52210715,2013-10-04 14:00:00
2013,10,11,08,주간,금,서울,도봉구,차대사람,127.04188277,37.65551061,2013-10-11 08:00:00
2013,10,09,23,야간,수,서울,용산구,차량단독,126.99679936,37.54059499,2013-10-09 23:00:00
2012,06,12,04,야간,화,서울,강서구,차대사람,126.82218756,37.54410234,2012-06-12 04:00:00
2012,06,17,05,야간,일,서울,강서구,차량단독,126.84761836,37.57196187,2012-06-17 05:00:00
2014,06,10,03,야간,화,서울,성북구,차량단독,127.00006932,37.60856138,2014-06-10 03:00:00
2012,08,19,02,야간,일,서울,서초구,차대사람,126.98216374,37.48811793,2012-08-19 02:00:00
2012,08,25,08,주간,토,서울,동작구,차대차,126.96282532,37.50961907,2012-08-25 08:00:00
2012,08,27,10,주간,월,서울,종로구,차대사람,126.99043274,37.57625208,2012-08-27 10:00:00
2013,09,27,22,야간,금,서울,서초구,차량단독,126.97317543,37.50681741,2013-09-27 22:00:00
2013,05,29,08,주간,수,서울,강남구,차대차,127.05095822,37.47154396,2013-05-29 08:00:00
2012,09,27,14,주간,목,서울,마포구,차대차,126.85910943,37.56702237,2012-09-27 14:00:00
2012,06,14,03,야간,목,서울,광진구,차대사람,127.07876898,37.56787528,2012-06-14 03:00:00
2013,07,20,04,야간,토,서울,서초구,차대사람,127.02090726,37.48613616,2013-07-20 04:00:00
2013,04,30,22,야간,화,서울,마포구,차대사람,126.89975696,37.56606429,2013-04-30 22:00:00
2013,10,17,02,야간,목,서울,중구,차대사람,127.00615008,37.5593465,2013-10-17 02:00:00
2013,06,04,14,주간,화,서울,강서구,차대사람,126.83868564,37.57685151,2013-06-04 14:00:00
2014,01,28,03,야간,화,서울,동대문구,차대사람,127.06205068,37.58992451,2014-01-28 03:00:00
2012,07,07,07,주간,토,서울,중구,차대사람,126.98747695,37.56468402,2012-07-07 07:00:00
2013,03,25,11,주간,월,서울,금천구,차대사람,126.88451528,37.46416923,2013-03-25 11:00:00
2013,04,08,16,주간,월,서울,강서구,차대차,126.80309255,37.59374509,2013-04-08 16:00:00
2013,04,01,14,주간,월,서울,강남구,차대사람,127.06516827,37.50176569,2013-04-01 14:00:00
2013,03,09,07,주간,토,서울,영등포구,차대사람,126.88149501,37.52328227,2013-03-09 07:00:00
2013,07,09,10,주간,화,서울,송파구,차대차,127.14852533,37.50198633,2013-07-09 10:00:00
2013,08,09,21,야간,금,서울,영등포구,차대차,126.8959389,37.49896645,2013-08-09 21:00:00
2013,09,05,06,주간,목,서울,마포구,차대차,126.94703546,37.54565435,2013-09-05 06:00:00
2013,09,12,05,야간,목,서울,성동구,차대사람,127.02343784,37.57024274,2013-09-12 05:00:00
2013,09,11,22,야간,수,서울,서대문구,차대사람,126.91470324,37.57770357,2013-09-11 22:00:00
2013,09,20,00,야간,금,서울,서초구,차대차,127.00426477,37.4990011,2013-09-20 00:00:00
2013,09,17,14,주간,화,서울,영등포구,차대사람,126.90454646,37.50488698,2013-09-17 14:00:00
2012,06,16,04,야간,토,서울,송파구,차대차,127.10928929,37.48483905,2012-06-16 04:00:00
2012,04,14,20,야간,토,서울,구로구,차대차,126.85520316,37.49730896,2012-04-14 20:00:00
2012,09,20,03,야간,목,서울,마포구,차대차,126.94822237,37.54127935,2012-09-20 03:00:00
2013,06,30,10,주간,일,서울,서초구,차대차,127.05407739,37.44810224,2013-06-30 10:00:00
2012,04,16,12,주간,월,서울,은평구,차대차,126.93146747,37.6323706,2012-04-16 12:00:00
2014,04,06,19,야간,일,서울,동작구,차대사람,126.9515103,37.49882292,2014-04-06 19:00:00
2012,03,19,02,야간,월,서울,도봉구,차량단독,127.04782135,37.64835888,2012-03-19 02:00:00
2014,04,17,17,주간,목,서울,종로구,차대사람,126.95923769,37.6068671,2014-04-17 17:00:00
2014,04,23,05,야간,수,서울,구로구,차대차,126.83716278,37.49305388,2014-04-23 05:00:00
2014,04,25,22,야간,금,서울,강남구,차대사람,127.03284793,37.48678789,2014-04-25 22:00:00
2014,04,20,04,야간,일,서울,은평구,차대사람,126.91843039,37.58919608,2014-04-20 04:00:00
2014,05,04,04,야간,일,서울,서초구,차대사람,127.07247723,37.46200621,2014-05-04 04:00:00
2014,03,24,08,주간,월,서울,노원구,차량단독,127.08530792,37.62001427,2014-03-24 08:00:00
2014,04,05,02,야간,토,서울,서대문구,차대차,126.96092867,37.57285996,2014-04-05 02:00:00
2014,05,03,03,야간,토,서울,노원구,차량단독,127.05844999,37.66269523,2014-05-03 03:00:00
2014,03,31,17,주간,월,서울,광진구,차대차,127.08844132,37.54487985,2014-03-31 17:00:00
2014,03,31,08,주간,월,서울,종로구,차대차,126.97717545,37.57241747,2014-03-31 08:00:00
2014,04,06,18,야간,일,서울,영등포구,차대사람,126.88420835,37.51672561,2014-04-06 18:00:00
2014,04,18,07,주간,금,서울,동대문구,차대차,127.03702778,37.58652107,2014-04-18 07:00:00
2014,05,02,14,주간,금,서울,은평구,차대사람,126.92483774,37.62056703,2014-05-02 14:00:00
2014,04,27,19,야간,일,서울,노원구,차대사람,127.07137657,37.62875256,2014-04-27 19:00:00
2014,03,30,00,야간,일,서울,강서구,차대사람,126.81213709,37.56116971,2014-03-30 00:00:00
2014,06,13,17,주간,금,서울,노원구,차대차,127.09100849,37.67361872,2014-06-13 17:00:00
2013,06,02,07,주간,일,서울,영등포구,차대차,126.9034638,37.49733718,2013-06-02 07:00:00
2013,06,14,21,야간,금,서울,동대문구,차대사람,127.0509544,37.56810806,2013-06-14 21:00:00
2013,06,18,14,주간,화,서울,강북구,차대사람,127.02229034,37.64240228,2013-06-18 14:00:00
2014,05,11,22,야간,일,서울,송파구,차대사람,127.10523563,37.50714329,2014-05-11 22:00:00
2014,04,29,05,야간,화,서울,영등포구,차대사람,126.90098581,37.51438725,2014-04-29 05:00:00
2013,06,27,18,야간,목,서울,영등포구,차량단독,126.88162463,37.52403107,2013-06-27 18:00:00
2013,06,15,00,야간,토,서울,강서구,차대사람,126.83985838,37.56331093,2013-06-15 00:00:00
2013,07,02,04,야간,화,서울,용산구,차대사람,126.99488213,37.53451169,2013-07-02 04:00:00
2012,10,09,13,주간,화,서울,동작구,차대차,126.90745552,37.49039881,2012-10-09 13:00:00
2012,07,24,17,주간,화,서울,관악구,차대차,126.91338681,37.48701227,2012-07-24 17:00:00
2012,07,23,18,야간,월,서울,동대문구,차대사람,127.07435649,37.56522751,2012-07-23 18:00:00
2012,06,12,10,주간,화,서울,영등포구,차대차,126.90123768,37.49560433,2012-06-12 10:00:00
2013,01,21,07,주간,월,서울,강서구,차대사람,126.83099994,37.57261697,2013-01-21 07:00:00
2013,06,27,09,주간,목,서울,노원구,차대차,127.07454564,37.62092957,2013-06-27 09:00:00
2013,06,10,04,야간,월,서울,중랑구,차대사람,127.07912312,37.60353384,2013-06-10 04:00:00
2012,11,18,21,야간,일,서울,동대문구,차대사람,127.0698537,37.572431,2012-11-18 21:00:00
2013,07,11,05,야간,목,서울,금천구,차대사람,126.89811947,37.47239479,2013-07-11 05:00:00
2012,04,17,07,주간,화,서울,도봉구,차대사람,127.04650311,37.66194596,2012-04-17 07:00:00
2012,10,17,01,야간,수,서울,강서구,차대사람,126.86789928,37.54925921,2012-10-17 01:00:00
2014,10,28,08,주간,화,서울,성동구,차대사람,127.05469196,37.54363071,2014-10-28 08:00:00
2014,09,03,20,야간,수,서울,양천구,차대사람,126.8305944,37.53947232,2014-09-03 20:00:00
2014,09,02,23,야간,화,서울,광진구,차대사람,127.08613492,37.55458837,2014-09-02 23:00:00
2014,08,17,03,야간,일,서울,도봉구,차대사람,127.04541488,37.68050023,2014-08-17 03:00:00
2014,09,15,04,야간,월,서울,광진구,차량단독,127.08367682,37.54098192,2014-09-15 04:00:00
2012,01,01,18,야간,일,서울,영등포구,차대사람,126.90348592,37.52015053,2012-01-01 18:00:00
2013,06,26,02,야간,수,서울,구로구,차대차,126.87477343,37.50693244,2013-06-26 02:00:00
2012,05,11,05,야간,금,서울,은평구,차대사람,126.92002427,37.62462652,2012-05-11 05:00:00
2014,09,20,17,주간,토,서울,강북구,차대차,127.03487841,37.61156998,2014-09-20 17:00:00
2014,05,19,20,야간,월,서울,서대문구,차대차,126.93886283,37.59689329,2014-05-19 20:00:00
2014,09,09,21,야간,화,서울,강동구,차대사람,127.11930991,37.54073802,2014-09-09 21:00:00
2014,03,17,19,야간,월,서울,강서구,차대차,126.81904908,37.56059237,2014-03-17 19:00:00
2013,03,05,20,야간,화,서울,양천구,차대차,126.86064121,37.507001,2013-03-05 20:00:00
2013,03,19,19,야간,화,서울,강남구,차대차,127.06978072,37.49646455,2013-03-19 19:00:00
2014,09,28,03,야간,일,서울,동대문구,차량단독,127.03449157,37.57363986,2014-09-28 03:00:00
2014,11,30,07,주간,일,서울,관악구,차대차,126.9277072,37.45880688,2014-11-30 07:00:00
2014,12,14,03,야간,일,서울,강서구,차대사람,126.85349583,37.52868462,2014-12-14 03:00:00
2014,12,09,06,주간,화,서울,관악구,차대차,126.93836411,37.48375356,2014-12-09 06:00:00
2014,12,19,04,야간,금,서울,강서구,차량단독,126.87752787,37.54718319,2014-12-19 04:00:00
2014,04,30,12,주간,수,서울,양천구,차대사람,126.87206298,37.54683878,2014-04-30 12:00:00
2014,04,30,23,야간,수,서울,동대문구,차대사람,127.05725851,37.57094228,2014-04-30 23:00:00
2014,04,29,10,주간,화,서울,강서구,차대사람,126.8773927,37.54710136,2014-04-29 10:00:00
2014,04,26,05,야간,토,서울,동대문구,차대차,127.06996783,37.58999868,2014-04-26 05:00:00
2014,03,29,14,주간,토,서울,금천구,차대차,126.89386277,37.45207623,2014-03-29 14:00:00
2014,04,07,05,야간,월,서울,마포구,차대사람,126.91787768,37.55252669,2014-04-07 05:00:00
2014,04,01,20,야간,화,서울,관악구,차대차,126.92149327,37.4831043,2014-04-01 20:00:00
2014,04,26,03,야간,토,서울,강동구,차대차,127.13100182,37.55476416,2014-04-26 03:00:00
2014,09,30,22,야간,화,서울,강동구,차대차,127.15660117,37.56935317,2014-09-30 22:00:00
2013,06,25,01,야간,화,서울,송파구,차대사람,127.11154507,37.49045296,2013-06-25 01:00:00
2014,01,20,05,야간,월,서울,구로구,차대사람,126.88294128,37.49057076,2014-01-20 05:00:00
2014,04,26,16,주간,토,서울,금천구,차대사람,126.90053549,37.45464309,2014-04-26 16:00:00
2014,04,26,22,야간,토,서울,중랑구,차대차,127.09329937,37.59246995,2014-04-26 22:00:00
2013,06,17,21,야간,월,서울,강서구,차대사람,126.85123335,37.54946626,2013-06-17 21:00:00
2013,06,27,18,야간,목,서울,도봉구,차대차,127.0331347,37.66753616,2013-06-27 18:00:00
2013,03,26,15,주간,화,서울,노원구,차대사람,127.07409168,37.62959163,2013-03-26 15:00:00
2012,06,27,02,야간,수,서울,강북구,차대사람,127.02349722,37.63375161,2012-06-27 02:00:00
2013,01,12,02,야간,토,서울,동대문구,차량단독,127.03833547,37.58568794,2013-01-12 02:00:00
2013,05,30,13,주간,목,서울,관악구,차대사람,126.92540426,37.47900418,2013-05-30 13:00:00
2014,11,16,02,야간,일,서울,동대문구,차대사람,127.06969537,37.57239437,2014-11-16 02:00:00
2014,10,23,07,주간,목,서울,광진구,차대사람,127.06333196,37.54120228,2014-10-23 07:00:00
2014,10,30,05,야간,목,서울,서초구,차량단독,126.99846625,37.50973071,2014-10-30 05:00:00
2013,07,01,13,주간,월,서울,성동구,차대사람,127.02385106,37.56047379,2013-07-01 13:00:00
2012,05,30,09,주간,수,서울,강동구,차대사람,127.14266352,37.55469186,2012-05-30 09:00:00
2012,08,20,05,야간,월,서울,강동구,차대사람,127.13753308,37.53166462,2012-08-20 05:00:00
2014,06,28,02,야간,토,서울,동대문구,차대사람,127.06599923,37.56339438,2014-06-28 02:00:00
2014,10,02,00,야간,목,서울,강서구,차대차,126.82664401,37.55960389,2014-10-02 00:00:00
2014,09,18,04,야간,목,서울,도봉구,차대사람,127.04593813,37.68396336,2014-09-18 04:00:00
2013,03,10,04,야간,일,서울,광진구,차량단독,127.07712382,37.53037312,2013-03-10 04:00:00
2014,04,15,07,주간,화,서울,동대문구,차대사람,127.0767429,37.57172581,2014-04-15 07:00:00
2014,01,23,18,야간,목,서울,성동구,차대사람,127.03083063,37.55788782,2014-01-23 18:00:00
2014,05,31,04,야간,토,서울,서초구,차량단독,126.99273215,37.4740638,2014-05-31 04:00:00
2014,01,08,11,주간,수,서울,성북구,차대사람,127.00872578,37.58953433,2014-01-08 11:00:00
2014,05,07,00,야간,수,서울,마포구,차대차,126.87342689,37.57052433,2014-05-07 00:00:00
2014,05,02,07,주간,금,서울,구로구,차대차,126.82364277,37.48096763,2014-05-02 07:00:00
2014,07,17,07,주간,목,서울,영등포구,차대사람,126.90350494,37.50752449,2014-07-17 07:00:00
2014,12,31,04,야간,수,서울,양천구,차대차,126.84715714,37.51059574,2014-12-31 04:00:00
2014,12,16,06,주간,화,서울,동대문구,차량단독,127.06426965,37.57262685,2014-12-16 06:00:00
2014,11,20,10,주간,목,서울,강북구,차대사람,127.01948156,37.63430317,2014-11-20 10:00:00
2014,04,29,09,주간,화,서울,강서구,차대차,126.79708672,37.58435361,2014-04-29 09:00:00
2014,04,01,10,주간,화,서울,도봉구,차대사람,127.03695462,37.66956119,2014-04-01 10:00:00
2014,05,02,19,야간,금,서울,강서구,차대차,126.81358786,37.5610069,2014-05-02 19:00:00
2014,10,11,09,주간,토,서울,서대문구,차대사람,126.92434059,37.57980062,2014-10-11 09:00:00
2014,10,25,02,야간,토,서울,노원구,차대차,127.08707837,37.62157078,2014-10-25 02:00:00
2014,10,30,13,주간,목,서울,중랑구,차대차,127.08622534,37.59289153,2014-10-30 13:00:00
2013,06,13,12,주간,목,서울,도봉구,차대사람,127.02324904,37.64953302,2013-06-13 12:00:00
2013,06,25,13,주간,화,서울,성북구,차대사람,127.0039154,37.60776641,2013-06-25 13:00:00
2014,02,01,19,야간,토,서울,도봉구,차대사람,127.04183968,37.64960669,2014-02-01 19:00:00
2013,06,05,21,야간,수,서울,송파구,차대사람,127.14018584,37.50248672,2013-06-05 21:00:00
2013,06,27,09,주간,목,서울,동대문구,차대차,127.04938626,37.57879027,2013-06-27 09:00:00
2013,06,28,08,주간,금,서울,강서구,차대차,126.81549911,37.5608819,2013-06-28 08:00:00
2012,11,22,11,주간,목,서울,서초구,차대차,127.0647022,37.43583817,2012-11-22 11:00:00
2013,10,28,00,야간,월,서울,종로구,차대사람,127.01880554,37.57388342,2013-10-28 00:00:00
2013,04,11,20,야간,목,서울,강남구,차대사람,127.06498235,37.47920393,2013-04-11 20:00:00
2012,10,17,14,주간,수,서울,구로구,차대사람,126.89909777,37.48029746,2012-10-17 14:00:00
2013,06,08,02,야간,토,서울,영등포구,차대사람,126.91057916,37.52042049,2013-06-08 02:00:00
2013,07,03,04,야간,수,서울,동대문구,차대차,127.0377467,37.57283243,2013-07-03 04:00:00
2012,01,03,19,야간,화,서울,도봉구,차대사람,127.03458713,37.66191758,2012-01-03 19:00:00
2012,01,19,02,야간,목,서울,동대문구,차량단독,127.04248125,37.59118426,2012-01-19 02:00:00
2012,07,27,23,야간,금,서울,강남구,차대사람,127.02653085,37.50017497,2012-07-27 23:00:00
2014,11,13,08,주간,목,서울,서대문구,차대사람,126.96504996,37.56727054,2014-11-13 08:00:00
2013,07,07,06,주간,일,서울,용산구,차량단독,126.98255826,37.51618791,2013-07-07 06:00:00
2013,07,07,22,야간,일,서울,강동구,차대사람,127.13052578,37.52734343,2013-07-07 22:00:00
2012,01,30,09,주간,월,서울,강북구,차대차,127.01927383,37.6243245,2012-01-30 09:00:00
2013,05,14,14,주간,화,서울,송파구,차대사람,127.13174147,37.51026648,2013-05-14 14:00:00
2013,08,31,08,주간,토,서울,동대문구,차대사람,127.0620733,37.59959602,2013-08-31 08:00:00
2014,05,09,19,야간,금,서울,영등포구,차대차,126.89384239,37.49800929,2014-05-09 19:00:00
2014,06,14,23,야간,토,서울,강북구,차대사람,127.0283627,37.63501501,2014-06-14 23:00:00
2014,09,13,22,야간,토,서울,구로구,차대사람,126.88858064,37.50370576,2014-09-13 22:00:00
2014,08,19,06,주간,화,서울,강서구,차대사람,126.87790158,37.54716713,2014-08-19 06:00:00
2014,08,16,18,야간,토,서울,관악구,차대사람,126.92033028,37.46819915,2014-08-16 18:00:00
2014,09,18,16,주간,목,서울,강동구,차대사람,127.13064831,37.54151314,2014-09-18 16:00:00
2014,05,08,15,주간,목,서울,중구,차대차,127.01490863,37.54963021,2014-05-08 15:00:00
2014,04,23,02,야간,수,서울,구로구,차대사람,126.87796183,37.50174847,2014-04-23 02:00:00
2014,09,28,21,야간,일,서울,관악구,차량단독,126.91799186,37.47809358,2014-09-28 21:00:00
2014,06,27,22,야간,금,서울,동대문구,차대차,127.04588257,37.57388253,2014-06-27 22:00:00
2014,03,31,05,야간,월,서울,강동구,차대차,127.12929102,37.53672269,2014-03-31 05:00:00
2014,04,21,14,주간,월,서울,관악구,차대사람,126.94757085,37.4868706,2014-04-21 14:00:00
2014,12,26,20,야간,금,서울,동작구,차대사람,126.97412949,37.48693772,2014-12-26 20:00:00
2014,12,07,20,야간,일,서울,중랑구,차대사람,127.10604887,37.61492965,2014-12-07 20:00:00
2014,12,27,04,야간,토,서울,강북구,차대사람,127.02689924,37.62450855,2014-12-27 04:00:00
2014,12,10,10,주간,수,서울,양천구,차대차,126.84017409,37.51850684,2014-12-10 10:00:00
2014,04,03,01,야간,목,서울,성동구,차대차,127.06643806,37.55410307,2014-04-03 01:00:00
2014,05,05,15,주간,월,서울,중구,차대차,126.97642479,37.55346782,2014-05-05 15:00:00
2014,05,12,15,주간,월,서울,광진구,차대사람,127.08560748,37.53186159,2014-05-12 15:00:00
2014,10,11,05,야간,토,서울,중랑구,차대차,127.08022271,37.59131551,2014-10-11 05:00:00
2014,10,19,05,야간,일,서울,강남구,차대사람,127.05150264,37.52462169,2014-10-19 05:00:00
2014,10,22,22,야간,수,서울,성북구,차량단독,126.99634748,37.60940183,2014-10-22 22:00:00
2014,10,31,23,야간,금,서울,강서구,차대차,126.82079886,37.54731847,2014-10-31 23:00:00
2013,04,06,00,야간,토,서울,관악구,차대차,126.93171554,37.46105258,2013-04-06 00:00:00
2013,07,11,08,주간,목,서울,영등포구,차대사람,126.89067972,37.54053676,2013-07-11 08:00:00
2014,03,27,01,야간,목,서울,동대문구,차대사람,127.04299808,37.58075769,2014-03-27 01:00:00
2014,03,25,03,야간,화,서울,동작구,차량단독,126.97956709,37.50206855,2014-03-25 03:00:00
2013,06,03,03,야간,월,서울,강동구,차량단독,127.13686116,37.53018433,2013-06-03 03:00:00
2014,04,21,16,주간,월,서울,노원구,차대사람,127.07788463,37.66227876,2014-04-21 16:00:00
2014,04,21,05,야간,월,서울,관악구,차량단독,126.92717554,37.46031859,2014-04-21 05:00:00
2014,05,02,00,야간,금,서울,강서구,차대차,126.84033317,37.54156417,2014-05-02 00:00:00
2013,05,27,09,주간,월,서울,구로구,차대사람,126.85622147,37.48806663,2013-05-27 09:00:00
2013,07,03,21,야간,수,서울,금천구,차대사람,126.90407117,37.4479278,2013-07-03 21:00:00
2013,06,30,10,주간,일,서울,중랑구,차대사람,127.07752474,37.59769643,2013-06-30 10:00:00
2013,06,26,23,야간,수,서울,중구,차대사람,126.96892935,37.5588235,2013-06-26 23:00:00
2013,07,02,05,야간,화,서울,송파구,차대차,127.13960985,37.50698275,2013-07-02 05:00:00
2012,03,10,22,야간,토,서울,노원구,차대사람,127.07977816,37.66829743,2012-03-10 22:00:00
2012,02,22,21,야간,수,서울,영등포구,차대사람,126.90951515,37.51901808,2012-02-22 21:00:00
2012,12,05,21,야간,수,서울,서대문구,차량단독,126.94887989,37.56881858,2012-12-05 21:00:00
2013,03,18,06,주간,월,서울,강서구,차대사람,126.84529337,37.54648608,2013-03-18 06:00:00
2014,11,23,15,주간,일,서울,영등포구,차대사람,126.90705586,37.51948348,2014-11-23 15:00:00
2014,11,21,05,야간,금,서울,광진구,차대사람,127.07747605,37.5660301,2014-11-21 05:00:00
2014,11,29,14,주간,토,서울,서대문구,차대사람,126.93029891,37.56716204,2014-11-29 14:00:00
2014,12,24,20,야간,수,서울,성북구,차대사람,127.02481903,37.60414791,2014-12-24 20:00:00
2014,11,04,07,주간,화,서울,도봉구,차대차,127.02560953,37.64734328,2014-11-04 07:00:00
2014,12,05,11,주간,금,서울,노원구,차대사람,127.07725062,37.61811088,2014-12-05 11:00:00
2014,08,28,09,주간,목,서울,구로구,차대차,126.89809589,37.47970648,2014-08-28 09:00:00
2014,12,07,19,야간,일,서울,동작구,차대사람,126.90421787,37.48643459,2014-12-07 19:00:00
2014,01,06,05,야간,월,서울,관악구,차대사람,126.93134991,37.46005933,2014-01-06 05:00:00
2014,11,17,06,주간,월,서울,강남구,차대사람,127.0588195,37.49822685,2014-11-17 06:00:00
2014,11,23,18,야간,일,서울,영등포구,차대사람,126.89488031,37.49836614,2014-11-23 18:00:00
2014,12,06,21,야간,토,서울,강동구,차량단독,127.12885726,37.53974087,2014-12-06 21:00:00
2014,12,03,06,주간,수,서울,노원구,차대사람,127.07923193,37.62242638,2014-12-03 06:00:00
2014,12,22,06,주간,월,서울,중랑구,차대사람,127.08831259,37.59707657,2014-12-22 06:00:00
2014,10,06,04,야간,월,서울,동작구,차대차,126.91628422,37.49696858,2014-10-06 04:00:00
2014,10,27,00,야간,월,서울,금천구,차대차,126.87909682,37.47534475,2014-10-27 00:00:00
2014,10,22,13,주간,수,서울,종로구,차대사람,126.99115988,37.57757118,2014-10-22 13:00:00
2014,11,17,16,주간,월,서울,서초구,차대차,126.98234423,37.48819083,2014-11-17 16:00:00
2014,10,13,14,주간,월,서울,동작구,차대사람,126.9467768,37.50557904,2014-10-13 14:00:00
2014,11,17,19,야간,월,서울,구로구,차대사람,126.87471218,37.49121252,2014-11-17 19:00:00
2014,09,10,07,주간,수,서울,강서구,차량단독,126.79711296,37.58276742,2014-09-10 07:00:00
2014,09,11,19,야간,목,서울,강서구,차대차,126.85250191,37.55593586,2014-09-11 19:00:00
2014,09,22,22,야간,월,서울,마포구,차대차,126.94143989,37.5370021,2014-09-22 22:00:00
2014,10,03,03,야간,금,서울,관악구,차대차,126.9153367,37.47774697,2014-10-03 03:00:00
2014,08,24,17,주간,일,서울,노원구,차대사람,127.06015889,37.67456227,2014-08-24 17:00:00
2014,09,05,17,주간,금,서울,성북구,차대차,126.99964934,37.60867678,2014-09-05 17:00:00
2014,09,03,15,주간,수,서울,강남구,차대사람,127.0953001,37.4921002,2014-09-03 15:00:00
2014,01,03,03,야간,금,서울,마포구,차량단독,126.94322628,37.53574865,2014-01-03 03:00:00
2014,10,23,19,야간,목,서울,구로구,차대사람,126.88328297,37.50541783,2014-10-23 19:00:00
2014,11,09,00,야간,일,서울,성북구,차대차,127.05539294,37.61234308,2014-11-09 00:00:00
2014,11,20,14,주간,목,서울,광진구,차대차,127.08526622,37.5540355,2014-11-20 14:00:00
2014,10,20,17,주간,월,서울,양천구,차대차,126.87662864,37.53009792,2014-10-20 17:00:00
2014,10,16,19,야간,목,서울,광진구,차대사람,127.09435224,37.53619322,2014-10-16 19:00:00
2014,09,01,08,주간,월,서울,마포구,차대사람,126.93432566,37.55591458,2014-09-01 08:00:00
2014,09,08,02,야간,월,서울,성북구,차대사람,127.02524453,37.60261914,2014-09-08 02:00:00
2014,08,29,17,주간,금,서울,송파구,차대차,127.12731993,37.47581785,2014-08-29 17:00:00
2014,12,28,07,주간,일,서울,강서구,차대사람,126.84170894,37.54215772,2014-12-28 07:00:00
2014,11,15,06,주간,토,서울,송파구,차대사람,127.11894755,37.53186751,2014-11-15 06:00:00
2014,12,12,17,주간,금,서울,관악구,차대사람,126.93907923,37.48341444,2014-12-12 17:00:00
2014,02,21,10,주간,금,서울,영등포구,차대차,126.8843969,37.51787942,2014-02-21 10:00:00
2014,09,20,02,야간,토,서울,양천구,차량단독,126.86958342,37.52537351,2014-09-20 02:00:00
2014,09,29,06,주간,월,서울,강서구,차대사람,126.80923429,37.56775959,2014-09-29 06:00:00
2014,10,03,03,야간,금,서울,양천구,차대사람,126.85277645,37.52025308,2014-10-03 03:00:00
2014,09,01,14,주간,월,서울,관악구,차대차,126.90258243,37.48442532,2014-09-01 14:00:00
2014,12,01,03,야간,월,서울,양천구,차량단독,126.87401024,37.51838456,2014-12-01 03:00:00
2014,11,28,05,야간,금,서울,동대문구,차대사람,127.05866269,37.59396794,2014-11-28 05:00:00
2014,02,18,05,야간,화,서울,동작구,차량단독,126.93427486,37.50554687,2014-02-18 05:00:00
2014,12,30,08,주간,화,서울,은평구,차대사람,126.92128446,37.6082464,2014-12-30 08:00:00
2014,11,16,04,야간,일,서울,서대문구,차대사람,126.96008737,37.5723766,2014-11-16 04:00:00
2014,01,13,02,야간,월,서울,송파구,차대사람,127.12262004,37.53686471,2014-01-13 02:00:00
2014,10,04,22,야간,토,서울,강서구,차대차,126.86422501,37.55133962,2014-10-04 22:00:00
2014,10,23,11,주간,목,서울,금천구,차대사람,126.90301214,37.43892686,2014-10-23 11:00:00
2014,10,28,07,주간,화,서울,영등포구,차대사람,126.90731547,37.52528948,2014-10-28 07:00:00
2014,02,06,23,야간,목,서울,관악구,차대사람,126.91098971,37.48113251,2014-02-06 23:00:00
2014,02,19,02,야간,수,서울,중랑구,차대사람,127.08057725,37.57657974,2014-02-19 02:00:00
2014,02,02,11,주간,일,서울,서대문구,차대차,126.94829353,37.56848234,2014-02-02 11:00:00
2014,02,22,06,주간,토,서울,마포구,차대차,126.94835867,37.54121689,2014-02-22 06:00:00
2014,02,23,05,야간,일,서울,도봉구,차대사람,127.04310171,37.67119855,2014-02-23 05:00:00
2014,02,05,15,주간,수,서울,강북구,차대사람,127.03049722,37.61279648,2014-02-05 15:00:00
2014,09,11,14,주간,목,서울,영등포구,차대사람,126.92094169,37.50913274,2014-09-11 14:00:00
2014,09,22,15,주간,월,서울,서대문구,차대차,126.94390761,37.58876904,2014-09-22 15:00:00
2014,09,20,03,야간,토,서울,서대문구,차량단독,126.91920905,37.57061423,2014-09-20 03:00:00
2014,08,27,00,야간,수,서울,영등포구,차대차,126.88158645,37.55195461,2014-08-27 00:00:00
2014,08,28,13,주간,목,서울,강동구,차대사람,127.13942356,37.53629437,2014-08-28 13:00:00
2014,11,28,04,야간,금,서울,마포구,차대사람,126.92949934,37.55767602,2014-11-28 04:00:00
2014,10,08,10,주간,수,서울,강남구,차대차,127.03007117,37.49307738,2014-10-08 10:00:00
2014,10,14,00,야간,화,서울,마포구,차대차,126.91929639,37.5579057,2014-10-14 00:00:00
2014,09,05,15,주간,금,서울,서초구,차량단독,126.99656427,37.48107385,2014-09-05 15:00:00
2014,12,19,21,야간,금,서울,동대문구,차대사람,127.04610692,37.57610071,2014-12-19 21:00:00
2014,12,17,06,주간,수,서울,서대문구,차대사람,126.91531496,37.56899061,2014-12-17 06:00:00
